enrollment_id,enrolled_at,status,student_id,course_id,semester_id
ENR-00024616,2025-06-20,dropped,STU-0004346,CRS-00060,SEM-004
ENR-00024617,2022-01-01,completed,STU-0003546,CRS-00239,SEM-004
ENR-00024618,2023-11-07,failed,STU-0003694,CRS-00085,SEM-003
ENR-00024619,2024-01-13,active,STU-0002701,CRS-00211,SEM-007
ENR-00024620,2025-08-02,completed,STU-0004789,CRS-00031,SEM-006
ENR-00024621,2025-05-12,active,STU-0003617,CRS-00203,SEM-007
ENR-00024622,2023-10-29,completed,STU-0000026,CRS-00137,SEM-008
ENR-00024623,2022-07-25,completed,STU-0001189,CRS-00294,SEM-003
ENR-00024624,2022-04-18,completed,STU-0000625,CRS-00050,SEM-007
ENR-00024625,2022-07-04,completed,STU-0001825,CRS-00110,SEM-005
ENR-00024626,2022-12-19,completed,STU-0000518,CRS-00178,SEM-001
ENR-00024627,2023-07-09,dropped,STU-0004965,CRS-00153,SEM-004
ENR-00024628,2023-08-22,completed,STU-0001056,CRS-00035,SEM-001
ENR-00024629,2022-02-16,dropped,STU-0001420,CRS-00176,SEM-005
ENR-00024630,2024-05-12,completed,STU-0000923,CRS-00188,SEM-006
ENR-00024631,2022-10-02,dropped,STU-0002569,CRS-00072,SEM-003
ENR-00024632,2024-08-22,active,STU-0000621,CRS-00238,SEM-008
ENR-00024633,2023-01-29,failed,STU-0000189,CRS-00119,SEM-007
ENR-00024634,2024-12-30,active,STU-0003791,CRS-00025,SEM-001
ENR-00024635,2025-03-25,completed,STU-0002096,CRS-00166,SEM-006
ENR-00024636,2025-12-27,active,STU-0002091,CRS-00078,SEM-002
ENR-00024637,2022-05-18,completed,STU-0000476,CRS-00050,SEM-007
ENR-00024638,2022-11-23,completed,STU-0001017,CRS-00151,SEM-007
ENR-00024639,2022-12-04,completed,STU-0004381,CRS-00131,SEM-006
ENR-00024640,2024-04-26,completed,STU-0004038,CRS-00039,SEM-008
ENR-00024641,2022-09-30,completed,STU-0001068,CRS-00088,SEM-007
ENR-00024642,2024-01-24,completed,STU-0000721,CRS-00282,SEM-001
ENR-00024643,2022-08-25,completed,STU-0002347,CRS-00275,SEM-002
ENR-00024644,2025-09-17,completed,STU-0001684,CRS-00210,SEM-008
ENR-00024645,2022-05-02,completed,STU-0004715,CRS-00160,SEM-005
ENR-00024646,2024-07-25,failed,STU-0001739,CRS-00075,SEM-008
ENR-00024647,2025-11-07,completed,STU-0004314,CRS-00256,SEM-007
ENR-00024648,2022-06-24,dropped,STU-0003035,CRS-00272,SEM-001
ENR-00024649,2023-11-15,completed,STU-0004000,CRS-00127,SEM-006
ENR-00024650,2025-04-01,completed,STU-0001326,CRS-00078,SEM-008
ENR-00024651,2023-08-17,completed,STU-0002284,CRS-00287,SEM-002
ENR-00024652,2024-07-06,active,STU-0001017,CRS-00153,SEM-008
ENR-00024653,2025-08-19,dropped,STU-0002070,CRS-00164,SEM-003
ENR-00024654,2025-02-11,dropped,STU-0002967,CRS-00063,SEM-007
ENR-00024655,2022-10-21,completed,STU-0001173,CRS-00077,SEM-003
ENR-00024656,2024-07-07,completed,STU-0004076,CRS-00252,SEM-003
ENR-00024657,2022-04-07,completed,STU-0003057,CRS-00251,SEM-001
ENR-00024658,2024-02-13,failed,STU-0004998,CRS-00233,SEM-002
ENR-00024659,2023-01-17,completed,STU-0004327,CRS-00156,SEM-002
ENR-00024660,2024-02-24,completed,STU-0002919,CRS-00209,SEM-003
ENR-00024661,2025-04-09,active,STU-0002803,CRS-00119,SEM-002
ENR-00024662,2023-09-14,dropped,STU-0000280,CRS-00023,SEM-004
ENR-00024663,2025-09-04,active,STU-0000237,CRS-00113,SEM-007
ENR-00024664,2022-11-15,completed,STU-0003708,CRS-00204,SEM-008
ENR-00024665,2023-01-18,failed,STU-0001195,CRS-00174,SEM-006
ENR-00024666,2023-10-23,dropped,STU-0002647,CRS-00125,SEM-002
ENR-00024667,2025-03-12,completed,STU-0003447,CRS-00096,SEM-003
ENR-00024668,2022-07-03,active,STU-0004917,CRS-00245,SEM-007
ENR-00024669,2023-05-06,completed,STU-0003228,CRS-00052,SEM-008
ENR-00024670,2024-11-27,completed,STU-0002132,CRS-00158,SEM-003
ENR-00024671,2025-12-19,active,STU-0001575,CRS-00117,SEM-003
ENR-00024672,2025-08-29,completed,STU-0004490,CRS-00055,SEM-003
ENR-00024673,2023-07-18,active,STU-0002649,CRS-00270,SEM-006
ENR-00024674,2025-07-27,completed,STU-0001467,CRS-00102,SEM-002
ENR-00024675,2022-11-05,active,STU-0001868,CRS-00117,SEM-003
ENR-00024676,2025-05-11,completed,STU-0000258,CRS-00014,SEM-002
ENR-00024677,2022-06-19,active,STU-0000492,CRS-00206,SEM-003
ENR-00024678,2022-05-10,completed,STU-0000943,CRS-00026,SEM-007
ENR-00024679,2024-10-27,active,STU-0003408,CRS-00144,SEM-002
ENR-00024680,2022-01-03,active,STU-0003659,CRS-00246,SEM-006
ENR-00024681,2025-11-05,completed,STU-0001161,CRS-00050,SEM-004
ENR-00024682,2022-11-24,completed,STU-0004241,CRS-00016,SEM-005
ENR-00024683,2025-06-04,completed,STU-0001056,CRS-00265,SEM-006
ENR-00024684,2025-09-12,active,STU-0002924,CRS-00090,SEM-002
ENR-00024685,2024-08-02,completed,STU-0002582,CRS-00273,SEM-002
ENR-00024686,2025-05-14,completed,STU-0003291,CRS-00079,SEM-004
ENR-00024687,2025-04-29,completed,STU-0002982,CRS-00005,SEM-005
ENR-00024688,2024-09-01,completed,STU-0001183,CRS-00244,SEM-007
ENR-00024689,2025-07-07,completed,STU-0003538,CRS-00140,SEM-001
ENR-00024690,2022-08-17,completed,STU-0001392,CRS-00067,SEM-005
ENR-00024691,2023-03-26,completed,STU-0003035,CRS-00143,SEM-005
ENR-00024692,2022-06-18,active,STU-0004358,CRS-00270,SEM-008
ENR-00024693,2024-04-08,completed,STU-0003828,CRS-00236,SEM-003
ENR-00024694,2024-08-11,active,STU-0000210,CRS-00080,SEM-007
ENR-00024695,2024-12-01,completed,STU-0002475,CRS-00245,SEM-007
ENR-00024696,2023-07-10,failed,STU-0002425,CRS-00097,SEM-001
ENR-00024697,2024-03-22,completed,STU-0001092,CRS-00239,SEM-006
ENR-00024698,2023-01-10,completed,STU-0002170,CRS-00168,SEM-002
ENR-00024699,2022-09-05,completed,STU-0001943,CRS-00025,SEM-008
ENR-00024700,2024-03-11,completed,STU-0003014,CRS-00033,SEM-007
ENR-00024701,2023-05-20,completed,STU-0003091,CRS-00150,SEM-001
ENR-00024702,2022-03-04,completed,STU-0004920,CRS-00239,SEM-003
ENR-00024703,2025-04-19,completed,STU-0004609,CRS-00064,SEM-005
ENR-00024704,2023-12-12,completed,STU-0003797,CRS-00189,SEM-001
ENR-00024705,2022-04-14,completed,STU-0000262,CRS-00190,SEM-006
ENR-00024706,2025-04-04,active,STU-0001959,CRS-00117,SEM-005
ENR-00024707,2023-03-01,completed,STU-0001018,CRS-00263,SEM-008
ENR-00024708,2022-05-18,completed,STU-0001874,CRS-00268,SEM-006
ENR-00024709,2022-01-26,completed,STU-0002679,CRS-00183,SEM-007
ENR-00024710,2025-03-05,completed,STU-0000655,CRS-00293,SEM-003
ENR-00024711,2022-01-07,completed,STU-0000127,CRS-00039,SEM-006
ENR-00024712,2023-06-14,active,STU-0001304,CRS-00030,SEM-003
ENR-00024713,2025-03-22,failed,STU-0002922,CRS-00147,SEM-006
ENR-00024714,2023-06-03,dropped,STU-0004598,CRS-00007,SEM-005
ENR-00024715,2022-06-20,completed,STU-0004093,CRS-00296,SEM-001
ENR-00024716,2022-08-23,active,STU-0003578,CRS-00157,SEM-002
ENR-00024717,2025-08-30,completed,STU-0001516,CRS-00118,SEM-004
ENR-00024718,2025-12-23,completed,STU-0000439,CRS-00060,SEM-003
ENR-00024719,2023-08-02,failed,STU-0002798,CRS-00091,SEM-005
ENR-00024720,2025-08-09,active,STU-0004646,CRS-00003,SEM-001
ENR-00024721,2023-11-25,active,STU-0002355,CRS-00012,SEM-001
ENR-00024722,2023-02-28,failed,STU-0003453,CRS-00157,SEM-008
ENR-00024723,2023-03-27,active,STU-0004015,CRS-00090,SEM-006
ENR-00024724,2025-01-16,active,STU-0001222,CRS-00194,SEM-002
ENR-00024725,2023-08-27,failed,STU-0003857,CRS-00173,SEM-001
ENR-00024726,2024-02-03,completed,STU-0002686,CRS-00219,SEM-003
ENR-00024727,2024-03-04,dropped,STU-0004975,CRS-00011,SEM-003
ENR-00024728,2022-05-12,failed,STU-0000274,CRS-00245,SEM-007
ENR-00024729,2022-08-08,dropped,STU-0002033,CRS-00282,SEM-002
ENR-00024730,2023-06-27,completed,STU-0000334,CRS-00201,SEM-008
ENR-00024731,2023-09-11,completed,STU-0004551,CRS-00293,SEM-001
ENR-00024732,2025-09-10,completed,STU-0003281,CRS-00282,SEM-007
ENR-00024733,2024-05-31,completed,STU-0004105,CRS-00170,SEM-007
ENR-00024734,2023-03-22,failed,STU-0004844,CRS-00229,SEM-001
ENR-00024735,2022-03-03,dropped,STU-0000660,CRS-00069,SEM-004
ENR-00024736,2022-04-12,completed,STU-0003175,CRS-00072,SEM-005
ENR-00024737,2023-03-17,completed,STU-0001413,CRS-00246,SEM-007
ENR-00024738,2023-10-24,active,STU-0002366,CRS-00233,SEM-008
ENR-00024739,2022-09-17,failed,STU-0000143,CRS-00206,SEM-007
ENR-00024740,2025-07-02,completed,STU-0003011,CRS-00129,SEM-008
ENR-00024741,2023-11-11,completed,STU-0000774,CRS-00017,SEM-002
ENR-00024742,2024-01-08,completed,STU-0000382,CRS-00195,SEM-004
ENR-00024743,2022-09-10,completed,STU-0000318,CRS-00108,SEM-002
ENR-00024744,2025-07-10,completed,STU-0002286,CRS-00082,SEM-006
ENR-00024745,2025-07-16,completed,STU-0001134,CRS-00250,SEM-004
ENR-00024746,2025-08-17,completed,STU-0002079,CRS-00249,SEM-003
ENR-00024747,2022-08-14,completed,STU-0001583,CRS-00005,SEM-008
ENR-00024748,2025-03-25,completed,STU-0001400,CRS-00220,SEM-008
ENR-00024749,2023-04-02,completed,STU-0004524,CRS-00013,SEM-006
ENR-00024750,2024-01-22,completed,STU-0004220,CRS-00207,SEM-002
ENR-00024751,2022-01-21,completed,STU-0003902,CRS-00063,SEM-004
ENR-00024752,2022-04-28,completed,STU-0003634,CRS-00292,SEM-005
ENR-00024753,2022-09-20,completed,STU-0001665,CRS-00024,SEM-006
ENR-00024754,2024-03-02,completed,STU-0002124,CRS-00206,SEM-003
ENR-00024755,2023-11-08,completed,STU-0004555,CRS-00214,SEM-007
ENR-00024756,2023-01-30,completed,STU-0000360,CRS-00139,SEM-003
ENR-00024757,2022-01-22,completed,STU-0004273,CRS-00156,SEM-008
ENR-00024758,2024-01-26,active,STU-0000042,CRS-00009,SEM-003
ENR-00024759,2022-12-05,completed,STU-0000354,CRS-00273,SEM-003
ENR-00024760,2024-04-26,failed,STU-0003453,CRS-00207,SEM-001
ENR-00024761,2023-03-12,failed,STU-0003650,CRS-00098,SEM-008
ENR-00024762,2023-01-02,completed,STU-0002509,CRS-00160,SEM-004
ENR-00024763,2024-03-24,failed,STU-0000048,CRS-00244,SEM-003
ENR-00024764,2024-12-18,active,STU-0003593,CRS-00227,SEM-007
ENR-00024765,2025-05-24,active,STU-0002530,CRS-00080,SEM-002
ENR-00024766,2024-06-13,completed,STU-0003047,CRS-00228,SEM-004
ENR-00024767,2025-12-10,completed,STU-0001835,CRS-00056,SEM-003
ENR-00024768,2022-06-26,completed,STU-0004344,CRS-00130,SEM-003
ENR-00024769,2023-12-23,dropped,STU-0003730,CRS-00179,SEM-003
ENR-00024770,2025-02-20,active,STU-0003203,CRS-00015,SEM-005
ENR-00024771,2025-11-15,completed,STU-0002626,CRS-00136,SEM-001
ENR-00024772,2022-02-04,active,STU-0003392,CRS-00264,SEM-006
ENR-00024773,2023-04-13,completed,STU-0004075,CRS-00254,SEM-007
ENR-00024774,2023-07-03,completed,STU-0000121,CRS-00216,SEM-005
ENR-00024775,2023-09-17,active,STU-0000267,CRS-00287,SEM-005
ENR-00024776,2025-05-22,active,STU-0000057,CRS-00008,SEM-006
ENR-00024777,2024-05-14,completed,STU-0000762,CRS-00156,SEM-007
ENR-00024778,2025-10-08,completed,STU-0004669,CRS-00143,SEM-004
ENR-00024779,2023-04-09,active,STU-0001910,CRS-00177,SEM-001
ENR-00024780,2025-06-10,completed,STU-0002629,CRS-00246,SEM-001
ENR-00024781,2024-08-18,completed,STU-0001136,CRS-00185,SEM-002
ENR-00024782,2025-05-10,active,STU-0000602,CRS-00107,SEM-001
ENR-00024783,2022-07-06,failed,STU-0003696,CRS-00080,SEM-007
ENR-00024784,2022-05-31,completed,STU-0000581,CRS-00168,SEM-008
ENR-00024785,2025-08-26,completed,STU-0001809,CRS-00178,SEM-004
ENR-00024786,2025-03-21,completed,STU-0000242,CRS-00190,SEM-007
ENR-00024787,2022-01-25,completed,STU-0002244,CRS-00082,SEM-005
ENR-00024788,2023-07-19,completed,STU-0003778,CRS-00265,SEM-003
ENR-00024789,2022-07-25,completed,STU-0001421,CRS-00262,SEM-008
ENR-00024790,2025-10-28,active,STU-0003409,CRS-00075,SEM-007
ENR-00024791,2023-11-20,completed,STU-0003044,CRS-00025,SEM-005
ENR-00024792,2022-04-08,dropped,STU-0004817,CRS-00298,SEM-001
ENR-00024793,2025-07-27,completed,STU-0004326,CRS-00291,SEM-007
ENR-00024794,2023-10-17,dropped,STU-0004761,CRS-00135,SEM-008
ENR-00024795,2024-01-31,completed,STU-0001250,CRS-00110,SEM-004
ENR-00024796,2025-08-02,completed,STU-0002597,CRS-00059,SEM-008
ENR-00024797,2022-12-19,failed,STU-0001128,CRS-00170,SEM-002
ENR-00024798,2024-03-10,completed,STU-0001226,CRS-00070,SEM-001
ENR-00024799,2022-08-22,completed,STU-0000533,CRS-00213,SEM-008
ENR-00024800,2025-04-10,completed,STU-0000764,CRS-00132,SEM-005
ENR-00024801,2024-05-29,completed,STU-0002362,CRS-00282,SEM-002
ENR-00024802,2023-01-20,active,STU-0001541,CRS-00009,SEM-002
ENR-00024803,2022-02-02,active,STU-0000251,CRS-00183,SEM-003
ENR-00024804,2022-07-17,failed,STU-0003369,CRS-00125,SEM-005
ENR-00024805,2025-03-23,active,STU-0000364,CRS-00227,SEM-002
ENR-00024806,2023-06-06,completed,STU-0000529,CRS-00156,SEM-003
ENR-00024807,2024-12-02,dropped,STU-0004118,CRS-00200,SEM-005
ENR-00024808,2024-04-06,active,STU-0002283,CRS-00128,SEM-001
ENR-00024809,2024-04-07,completed,STU-0001855,CRS-00159,SEM-006
ENR-00024810,2023-05-21,completed,STU-0000948,CRS-00292,SEM-003
ENR-00024811,2022-08-13,completed,STU-0000565,CRS-00165,SEM-003
ENR-00024812,2022-07-19,completed,STU-0002348,CRS-00113,SEM-007
ENR-00024813,2022-10-18,failed,STU-0001423,CRS-00207,SEM-008
ENR-00024814,2022-05-26,active,STU-0001735,CRS-00226,SEM-001
ENR-00024815,2025-12-26,active,STU-0004633,CRS-00287,SEM-004
ENR-00024816,2025-05-18,completed,STU-0002892,CRS-00048,SEM-005
ENR-00024817,2024-05-17,active,STU-0000182,CRS-00072,SEM-005
ENR-00024818,2024-03-12,failed,STU-0004168,CRS-00228,SEM-003
ENR-00024819,2024-10-20,dropped,STU-0003022,CRS-00195,SEM-007
ENR-00024820,2024-02-06,completed,STU-0001258,CRS-00069,SEM-004
ENR-00024821,2024-04-22,completed,STU-0002977,CRS-00186,SEM-008
ENR-00024822,2025-11-30,completed,STU-0001485,CRS-00150,SEM-006
ENR-00024823,2022-07-27,dropped,STU-0002146,CRS-00197,SEM-008
ENR-00024824,2023-02-16,completed,STU-0003520,CRS-00101,SEM-002
ENR-00024825,2022-09-22,completed,STU-0000604,CRS-00079,SEM-003
ENR-00024826,2023-10-16,completed,STU-0001452,CRS-00053,SEM-002
ENR-00024827,2025-03-27,active,STU-0003003,CRS-00083,SEM-008
ENR-00024828,2023-03-11,completed,STU-0003031,CRS-00266,SEM-006
ENR-00024829,2024-11-19,completed,STU-0001546,CRS-00005,SEM-003
ENR-00024830,2025-06-14,completed,STU-0003780,CRS-00123,SEM-001
ENR-00024831,2022-03-08,failed,STU-0003392,CRS-00087,SEM-004
ENR-00024832,2024-04-08,completed,STU-0000859,CRS-00056,SEM-006
ENR-00024833,2025-02-22,completed,STU-0002820,CRS-00211,SEM-005
ENR-00024834,2022-03-16,completed,STU-0000262,CRS-00176,SEM-007
ENR-00024835,2024-02-26,completed,STU-0000917,CRS-00298,SEM-006
ENR-00024836,2022-12-13,completed,STU-0003983,CRS-00016,SEM-007
ENR-00024837,2025-10-30,failed,STU-0000256,CRS-00278,SEM-002
ENR-00024838,2022-07-27,completed,STU-0000781,CRS-00170,SEM-001
ENR-00024839,2023-04-29,completed,STU-0002774,CRS-00140,SEM-003
ENR-00024840,2025-11-15,completed,STU-0003473,CRS-00018,SEM-008
ENR-00024841,2025-10-15,completed,STU-0003220,CRS-00163,SEM-005
ENR-00024842,2024-11-01,completed,STU-0001056,CRS-00248,SEM-003
ENR-00024843,2025-06-01,completed,STU-0004010,CRS-00223,SEM-008
ENR-00024844,2024-05-18,completed,STU-0000706,CRS-00084,SEM-002
ENR-00024845,2022-11-27,dropped,STU-0000565,CRS-00139,SEM-004
ENR-00024846,2024-10-10,completed,STU-0000768,CRS-00023,SEM-006
ENR-00024847,2022-08-08,failed,STU-0000225,CRS-00219,SEM-001
ENR-00024848,2025-09-02,completed,STU-0002976,CRS-00114,SEM-001
ENR-00024849,2025-07-24,completed,STU-0001382,CRS-00054,SEM-007
ENR-00024850,2025-11-08,completed,STU-0003737,CRS-00018,SEM-007
ENR-00024851,2023-08-16,failed,STU-0001583,CRS-00100,SEM-004
ENR-00024852,2024-05-16,completed,STU-0001031,CRS-00241,SEM-004
ENR-00024853,2024-09-06,completed,STU-0002101,CRS-00100,SEM-007
ENR-00024854,2023-11-10,active,STU-0004920,CRS-00071,SEM-004
ENR-00024855,2022-11-25,completed,STU-0003227,CRS-00093,SEM-002
ENR-00024856,2024-10-20,completed,STU-0001799,CRS-00290,SEM-001
ENR-00024857,2025-07-03,dropped,STU-0000370,CRS-00271,SEM-004
ENR-00024858,2024-06-15,active,STU-0004707,CRS-00039,SEM-007
ENR-00024859,2023-02-08,completed,STU-0000236,CRS-00208,SEM-001
ENR-00024860,2023-12-10,active,STU-0002808,CRS-00069,SEM-007
ENR-00024861,2024-09-03,failed,STU-0002903,CRS-00011,SEM-008
ENR-00024862,2022-03-15,completed,STU-0002938,CRS-00244,SEM-008
ENR-00024863,2024-12-17,completed,STU-0002026,CRS-00230,SEM-001
ENR-00024864,2025-07-08,completed,STU-0002251,CRS-00033,SEM-006
ENR-00024865,2024-12-11,failed,STU-0003678,CRS-00241,SEM-004
ENR-00024866,2022-08-12,dropped,STU-0004045,CRS-00163,SEM-007
ENR-00024867,2024-07-08,completed,STU-0004699,CRS-00147,SEM-007
ENR-00024868,2023-01-09,completed,STU-0002991,CRS-00220,SEM-006
ENR-00024869,2025-01-23,active,STU-0000718,CRS-00116,SEM-002
ENR-00024870,2024-07-23,completed,STU-0001100,CRS-00204,SEM-008
ENR-00024871,2023-04-22,failed,STU-0001144,CRS-00119,SEM-002
ENR-00024872,2023-05-24,completed,STU-0000015,CRS-00206,SEM-008
ENR-00024873,2024-04-26,failed,STU-0003380,CRS-00020,SEM-008
ENR-00024874,2023-04-11,failed,STU-0004050,CRS-00008,SEM-003
ENR-00024875,2025-06-05,completed,STU-0001059,CRS-00213,SEM-005
ENR-00024876,2024-06-17,completed,STU-0000933,CRS-00117,SEM-005
ENR-00024877,2022-03-22,completed,STU-0003740,CRS-00062,SEM-007
ENR-00024878,2023-12-04,completed,STU-0002279,CRS-00243,SEM-003
ENR-00024879,2022-02-14,failed,STU-0003760,CRS-00078,SEM-004
ENR-00024880,2024-04-25,active,STU-0004741,CRS-00190,SEM-003
ENR-00024881,2023-07-24,completed,STU-0004358,CRS-00193,SEM-002
ENR-00024882,2023-11-25,completed,STU-0001969,CRS-00158,SEM-008
ENR-00024883,2024-07-20,completed,STU-0002604,CRS-00014,SEM-004
ENR-00024884,2023-06-24,active,STU-0002704,CRS-00017,SEM-008
ENR-00024885,2025-01-04,failed,STU-0001773,CRS-00021,SEM-007
ENR-00024886,2024-09-25,active,STU-0002505,CRS-00064,SEM-006
ENR-00024887,2022-11-19,active,STU-0003561,CRS-00269,SEM-007
ENR-00024888,2025-01-01,completed,STU-0001672,CRS-00269,SEM-001
ENR-00024889,2022-11-25,failed,STU-0003851,CRS-00223,SEM-005
ENR-00024890,2024-01-06,completed,STU-0002628,CRS-00160,SEM-001
ENR-00024891,2022-07-11,completed,STU-0001125,CRS-00055,SEM-007
ENR-00024892,2024-11-07,failed,STU-0000536,CRS-00252,SEM-001
ENR-00024893,2023-03-15,completed,STU-0004696,CRS-00166,SEM-002
ENR-00024894,2023-05-22,failed,STU-0002491,CRS-00103,SEM-004
ENR-00024895,2023-11-25,dropped,STU-0001159,CRS-00169,SEM-001
ENR-00024896,2023-06-01,completed,STU-0001835,CRS-00103,SEM-007
ENR-00024897,2025-03-24,dropped,STU-0003230,CRS-00009,SEM-006
ENR-00024898,2022-02-14,failed,STU-0004665,CRS-00140,SEM-004
ENR-00024899,2023-07-16,dropped,STU-0001921,CRS-00085,SEM-007
ENR-00024900,2022-04-30,completed,STU-0000516,CRS-00168,SEM-008
ENR-00024901,2023-10-25,completed,STU-0003013,CRS-00234,SEM-001
ENR-00024902,2023-08-07,completed,STU-0004354,CRS-00297,SEM-006
ENR-00024903,2022-05-31,completed,STU-0000312,CRS-00188,SEM-007
ENR-00024904,2023-05-03,active,STU-0004524,CRS-00250,SEM-008
ENR-00024905,2025-12-18,active,STU-0004418,CRS-00242,SEM-003
ENR-00024906,2024-08-02,completed,STU-0004271,CRS-00017,SEM-008
ENR-00024907,2023-05-07,completed,STU-0002466,CRS-00266,SEM-002
ENR-00024908,2022-05-22,dropped,STU-0000584,CRS-00284,SEM-007
ENR-00024909,2025-02-06,active,STU-0003516,CRS-00012,SEM-004
ENR-00024910,2022-10-24,completed,STU-0003705,CRS-00186,SEM-003
ENR-00024911,2024-03-27,active,STU-0001108,CRS-00159,SEM-001
ENR-00024912,2025-08-18,completed,STU-0004384,CRS-00011,SEM-001
ENR-00024913,2023-04-02,completed,STU-0004571,CRS-00085,SEM-004
ENR-00024914,2025-02-10,completed,STU-0000101,CRS-00281,SEM-006
ENR-00024915,2023-02-13,active,STU-0003066,CRS-00276,SEM-007
ENR-00024916,2022-08-06,completed,STU-0004164,CRS-00293,SEM-003
ENR-00024917,2023-05-12,failed,STU-0002949,CRS-00294,SEM-001
ENR-00024918,2024-02-03,completed,STU-0000761,CRS-00017,SEM-003
ENR-00024919,2022-06-16,active,STU-0002658,CRS-00231,SEM-002
ENR-00024920,2022-04-03,completed,STU-0004219,CRS-00172,SEM-006
ENR-00024921,2023-06-02,completed,STU-0000727,CRS-00032,SEM-005
ENR-00024922,2023-02-09,completed,STU-0004258,CRS-00101,SEM-008
ENR-00024923,2024-10-02,active,STU-0002122,CRS-00282,SEM-006
ENR-00024924,2022-03-17,completed,STU-0002392,CRS-00167,SEM-002
ENR-00024925,2022-02-05,completed,STU-0001216,CRS-00043,SEM-002
ENR-00024926,2025-10-08,completed,STU-0000060,CRS-00181,SEM-008
ENR-00024927,2024-11-12,completed,STU-0004785,CRS-00194,SEM-006
ENR-00024928,2024-01-26,active,STU-0001498,CRS-00081,SEM-001
ENR-00024929,2025-04-25,completed,STU-0004709,CRS-00156,SEM-003
ENR-00024930,2024-03-19,completed,STU-0000330,CRS-00041,SEM-007
ENR-00024931,2024-12-24,completed,STU-0004096,CRS-00147,SEM-004
ENR-00024932,2023-04-30,active,STU-0004666,CRS-00056,SEM-005
ENR-00024933,2022-03-31,completed,STU-0000925,CRS-00163,SEM-002
ENR-00024934,2023-07-01,completed,STU-0003465,CRS-00254,SEM-008
ENR-00024935,2024-01-18,completed,STU-0002054,CRS-00239,SEM-006
ENR-00024936,2023-03-02,completed,STU-0001607,CRS-00017,SEM-005
ENR-00024937,2025-07-28,active,STU-0001441,CRS-00206,SEM-001
ENR-00024938,2022-11-10,completed,STU-0000306,CRS-00258,SEM-006
ENR-00024939,2023-08-24,active,STU-0002325,CRS-00155,SEM-004
ENR-00024940,2024-05-16,completed,STU-0003234,CRS-00299,SEM-006
ENR-00024941,2024-08-10,dropped,STU-0004721,CRS-00110,SEM-004
ENR-00024942,2022-08-01,active,STU-0002421,CRS-00017,SEM-008
ENR-00024943,2025-10-03,active,STU-0000807,CRS-00093,SEM-003
ENR-00024944,2022-02-05,active,STU-0004333,CRS-00001,SEM-001
ENR-00024945,2022-07-14,completed,STU-0004161,CRS-00143,SEM-007
ENR-00024946,2025-12-03,active,STU-0004615,CRS-00028,SEM-002
ENR-00024947,2025-07-22,failed,STU-0000061,CRS-00084,SEM-003
ENR-00024948,2025-02-21,failed,STU-0000997,CRS-00080,SEM-006
ENR-00024949,2022-05-14,completed,STU-0000791,CRS-00001,SEM-007
ENR-00024950,2024-08-15,completed,STU-0001335,CRS-00258,SEM-007
ENR-00024951,2024-08-28,completed,STU-0002867,CRS-00099,SEM-008
ENR-00024952,2024-06-22,failed,STU-0003365,CRS-00191,SEM-001
ENR-00024953,2022-11-11,active,STU-0001339,CRS-00043,SEM-008
ENR-00024954,2024-06-17,active,STU-0003930,CRS-00139,SEM-004
ENR-00024955,2025-05-27,completed,STU-0001323,CRS-00146,SEM-003
ENR-00024956,2023-06-06,completed,STU-0003140,CRS-00165,SEM-006
ENR-00024957,2022-06-29,active,STU-0004914,CRS-00098,SEM-005
ENR-00024958,2023-05-06,completed,STU-0004935,CRS-00111,SEM-008
ENR-00024959,2023-06-04,active,STU-0003055,CRS-00045,SEM-007
ENR-00024960,2023-12-14,completed,STU-0004750,CRS-00284,SEM-003
ENR-00024961,2022-04-04,active,STU-0001869,CRS-00097,SEM-008
ENR-00024962,2024-03-12,completed,STU-0000579,CRS-00231,SEM-003
