grade_id,assessment,score,weight,graded_at,enrollment_id
GRD-00049996,quiz,72.41,0.38,2025-09-01,ENR-00009799
GRD-00049997,project,91.98,0.46,2023-08-07,ENR-00006387
GRD-00049998,project,68.26,0.24,2024-06-29,ENR-00009266
GRD-00049999,midterm,79.31,0.32,2022-09-01,ENR-00024366
GRD-00050000,midterm,78.92,0.41,2022-04-09,ENR-00011474
GRD-00050001,final,87.13,0.43,2023-01-31,ENR-00000410
GRD-00050002,homework,60.31,0.45,2024-04-18,ENR-00010581
GRD-00050003,final,95.26,0.25,2023-12-21,ENR-00014454
GRD-00050004,quiz,98.77,0.35,2025-06-07,ENR-00018920
GRD-00050005,final,84.77,0.43,2024-01-13,ENR-00008392
GRD-00050006,final,85.38,0.28,2022-08-22,ENR-00004568
GRD-00050007,final,62.5,0.15,2024-02-26,ENR-00016028
GRD-00050008,project,78.13,0.24,2025-10-24,ENR-00011546
GRD-00050009,homework,80.69,0.21,2025-05-08,ENR-00022662
GRD-00050010,homework,65.24,0.19,2025-12-01,ENR-00022750
GRD-00050011,quiz,92.02,0.1,2022-09-05,ENR-00015377
GRD-00050012,quiz,89.45,0.27,2022-12-08,ENR-00004565
GRD-00050013,quiz,85.0,0.22,2022-05-30,ENR-00008211
GRD-00050014,final,68.83,0.12,2023-08-17,ENR-00002797
GRD-00050015,final,68.61,0.16,2025-06-23,ENR-00021447
GRD-00050016,quiz,79.08,0.44,2023-02-07,ENR-00015850
GRD-00050017,project,79.87,0.1,2023-12-18,ENR-00015783
GRD-00050018,project,59.13,0.34,2024-02-22,ENR-00007134
GRD-00050019,final,63.88,0.33,2025-11-22,ENR-00002535
GRD-00050020,project,74.56,0.4,2022-10-13,ENR-00001347
GRD-00050021,midterm,85.75,0.18,2023-04-26,ENR-00013162
GRD-00050022,project,81.61,0.46,2025-06-12,ENR-00002251
GRD-00050023,project,52.51,0.29,2025-01-28,ENR-00021304
GRD-00050024,quiz,59.27,0.25,2024-05-08,ENR-00023730
GRD-00050025,midterm,88.62,0.44,2022-12-31,ENR-00013912
GRD-00050026,project,73.13,0.23,2024-06-28,ENR-00022111
GRD-00050027,project,90.22,0.35,2022-07-22,ENR-00011409
GRD-00050028,homework,61.84,0.33,2022-10-27,ENR-00000411
GRD-00050029,final,53.46,0.34,2022-07-12,ENR-00008789
GRD-00050030,project,58.97,0.25,2025-11-27,ENR-00011893
GRD-00050031,midterm,95.55,0.15,2023-07-16,ENR-00000681
GRD-00050032,final,75.36,0.24,2023-02-23,ENR-00003653
GRD-00050033,quiz,77.73,0.29,2025-08-11,ENR-00013945
GRD-00050034,quiz,93.94,0.21,2022-05-07,ENR-00021164
GRD-00050035,final,47.75,0.44,2024-04-06,ENR-00004064
GRD-00050036,final,61.08,0.4,2025-04-23,ENR-00018408
GRD-00050037,project,68.64,0.11,2024-11-14,ENR-00010890
GRD-00050038,midterm,63.05,0.28,2022-09-27,ENR-00017019
GRD-00050039,midterm,83.34,0.4,2024-10-17,ENR-00006457
GRD-00050040,midterm,78.42,0.17,2025-07-04,ENR-00014694
GRD-00050041,project,88.85,0.29,2023-09-20,ENR-00015575
GRD-00050042,homework,72.96,0.18,2023-12-25,ENR-00016931
GRD-00050043,midterm,64.42,0.47,2022-06-02,ENR-00022938
GRD-00050044,final,66.29,0.42,2024-02-10,ENR-00001467
GRD-00050045,midterm,60.83,0.16,2023-08-25,ENR-00010204
GRD-00050046,final,86.37,0.18,2024-09-21,ENR-00002674
GRD-00050047,quiz,84.6,0.28,2025-11-27,ENR-00021345
GRD-00050048,midterm,66.12,0.2,2025-12-30,ENR-00001878
GRD-00050049,final,77.85,0.4,2022-10-12,ENR-00001550
GRD-00050050,project,77.45,0.44,2022-06-24,ENR-00023741
GRD-00050051,project,82.67,0.36,2022-04-10,ENR-00018040
GRD-00050052,quiz,82.27,0.11,2022-10-15,ENR-00016279
GRD-00050053,homework,73.17,0.16,2022-05-20,ENR-00014336
GRD-00050054,midterm,73.88,0.1,2024-07-26,ENR-00003463
GRD-00050055,project,94.08,0.24,2022-11-16,ENR-00024264
GRD-00050056,project,56.99,0.16,2023-04-15,ENR-00023508
GRD-00050057,project,68.14,0.25,2023-08-13,ENR-00019976
GRD-00050058,project,65.01,0.36,2024-04-26,ENR-00004182
GRD-00050059,quiz,80.07,0.28,2022-08-19,ENR-00017353
GRD-00050060,project,78.82,0.45,2023-12-11,ENR-00003828
GRD-00050061,project,81.68,0.43,2025-02-23,ENR-00015273
GRD-00050062,homework,89.85,0.41,2024-06-18,ENR-00009885
GRD-00050063,project,44.82,0.49,2025-07-17,ENR-00021970
GRD-00050064,project,92.16,0.27,2023-08-23,ENR-00013322
GRD-00050065,final,95.25,0.45,2025-03-08,ENR-00004234
GRD-00050066,midterm,68.79,0.3,2025-12-04,ENR-00001501
GRD-00050067,final,73.53,0.21,2023-02-17,ENR-00009563
GRD-00050068,project,77.01,0.15,2025-10-31,ENR-00007375
GRD-00050069,final,64.37,0.34,2022-03-25,ENR-00002725
GRD-00050070,homework,72.29,0.22,2025-08-26,ENR-00018152
GRD-00050071,final,62.5,0.21,2022-04-27,ENR-00014503
GRD-00050072,quiz,58.1,0.31,2023-01-16,ENR-00016979
GRD-00050073,midterm,75.16,0.16,2025-04-21,ENR-00014480
GRD-00050074,midterm,78.12,0.24,2023-08-31,ENR-00005079
GRD-00050075,final,70.7,0.47,2022-05-30,ENR-00002809
GRD-00050076,homework,92.41,0.3,2024-06-30,ENR-00017729
GRD-00050077,homework,64.87,0.45,2024-12-13,ENR-00007477
GRD-00050078,quiz,65.23,0.39,2024-02-25,ENR-00001604
GRD-00050079,project,62.85,0.35,2023-09-27,ENR-00003964
GRD-00050080,midterm,78.58,0.37,2022-09-13,ENR-00006168
GRD-00050081,quiz,51.88,0.3,2025-07-30,ENR-00022160
GRD-00050082,midterm,70.79,0.37,2022-11-16,ENR-00014145
GRD-00050083,quiz,76.79,0.18,2022-11-15,ENR-00004085
GRD-00050084,project,89.18,0.22,2024-06-05,ENR-00010049
GRD-00050085,midterm,72.15,0.38,2023-08-11,ENR-00006521
GRD-00050086,final,67.69,0.33,2025-12-23,ENR-00001342
GRD-00050087,quiz,75.4,0.31,2022-06-19,ENR-00004851
GRD-00050088,midterm,68.65,0.16,2023-05-16,ENR-00000573
GRD-00050089,homework,71.27,0.27,2023-09-01,ENR-00015448
GRD-00050090,project,67.72,0.44,2023-03-06,ENR-00004916
GRD-00050091,midterm,61.39,0.36,2022-07-07,ENR-00010142
GRD-00050092,project,66.39,0.23,2023-11-23,ENR-00010800
GRD-00050093,midterm,89.87,0.47,2022-10-07,ENR-00013171
GRD-00050094,project,50.49,0.15,2025-07-24,ENR-00009699
GRD-00050095,midterm,70.81,0.26,2025-07-17,ENR-00009526
GRD-00050096,final,74.41,0.47,2024-10-14,ENR-00011929
GRD-00050097,final,98.54,0.42,2025-04-30,ENR-00007261
GRD-00050098,project,75.52,0.26,2025-04-15,ENR-00015505
GRD-00050099,project,71.94,0.37,2024-12-11,ENR-00001773
GRD-00050100,final,82.36,0.27,2024-05-05,ENR-00011466
GRD-00050101,midterm,100.0,0.31,2022-04-20,ENR-00024012
GRD-00050102,quiz,84.29,0.34,2024-12-29,ENR-00009945
GRD-00050103,quiz,71.14,0.42,2023-03-02,ENR-00019473
GRD-00050104,final,88.31,0.17,2024-08-10,ENR-00022092
GRD-00050105,final,85.01,0.4,2025-06-15,ENR-00014428
GRD-00050106,final,61.65,0.4,2025-11-14,ENR-00000188
GRD-00050107,homework,90.59,0.29,2024-03-04,ENR-00011102
GRD-00050108,homework,60.63,0.19,2023-01-24,ENR-00018461
GRD-00050109,quiz,50.7,0.4,2025-08-27,ENR-00010555
GRD-00050110,quiz,82.81,0.46,2023-01-20,ENR-00004764
GRD-00050111,final,74.32,0.42,2025-01-21,ENR-00020135
GRD-00050112,quiz,70.35,0.11,2023-08-24,ENR-00006849
GRD-00050113,project,74.6,0.37,2023-03-19,ENR-00016346
GRD-00050114,final,59.78,0.47,2024-10-23,ENR-00015588
GRD-00050115,midterm,85.33,0.37,2024-10-14,ENR-00008729
GRD-00050116,midterm,67.52,0.38,2022-12-31,ENR-00019165
GRD-00050117,midterm,69.28,0.3,2022-05-05,ENR-00008302
GRD-00050118,quiz,88.0,0.2,2025-07-13,ENR-00011549
GRD-00050119,homework,53.37,0.45,2022-12-29,ENR-00014174
GRD-00050120,midterm,100.0,0.48,2023-11-12,ENR-00023976
GRD-00050121,project,70.47,0.49,2023-03-30,ENR-00009304
GRD-00050122,quiz,80.06,0.13,2023-08-20,ENR-00011272
GRD-00050123,quiz,73.17,0.39,2025-08-02,ENR-00009011
GRD-00050124,quiz,85.32,0.43,2024-07-21,ENR-00013647
GRD-00050125,final,71.48,0.44,2025-04-30,ENR-00006064
GRD-00050126,project,75.02,0.27,2023-10-08,ENR-00010969
GRD-00050127,midterm,68.04,0.41,2024-02-01,ENR-00000081
GRD-00050128,midterm,77.88,0.47,2023-10-24,ENR-00003920
GRD-00050129,quiz,69.55,0.16,2022-03-23,ENR-00006064
GRD-00050130,homework,73.15,0.16,2024-06-24,ENR-00003197
GRD-00050131,final,72.44,0.33,2023-04-11,ENR-00009648
GRD-00050132,midterm,73.47,0.43,2022-12-02,ENR-00015383
GRD-00050133,project,75.99,0.36,2023-04-24,ENR-00021088
GRD-00050134,project,77.75,0.36,2022-02-11,ENR-00016929
GRD-00050135,homework,73.07,0.14,2024-05-28,ENR-00007726
GRD-00050136,quiz,87.12,0.26,2025-02-17,ENR-00013248
GRD-00050137,homework,65.74,0.28,2025-12-21,ENR-00002831
GRD-00050138,project,78.32,0.41,2025-11-20,ENR-00017345
GRD-00050139,homework,80.9,0.46,2022-09-12,ENR-00011361
GRD-00050140,final,72.07,0.18,2022-03-31,ENR-00002472
GRD-00050141,homework,67.58,0.36,2024-06-15,ENR-00017942
GRD-00050142,homework,64.92,0.45,2024-10-10,ENR-00021238
GRD-00050143,final,75.42,0.29,2024-04-03,ENR-00012890
GRD-00050144,quiz,49.22,0.48,2023-10-19,ENR-00020366
GRD-00050145,midterm,78.03,0.29,2024-05-29,ENR-00015460
GRD-00050146,project,51.01,0.4,2023-02-09,ENR-00004265
GRD-00050147,midterm,73.82,0.16,2024-10-03,ENR-00023361
GRD-00050148,quiz,86.97,0.18,2025-10-07,ENR-00014228
GRD-00050149,midterm,70.87,0.44,2025-12-27,ENR-00003596
GRD-00050150,quiz,87.76,0.29,2022-08-07,ENR-00012503
GRD-00050151,quiz,78.81,0.45,2024-02-02,ENR-00015752
GRD-00050152,quiz,59.71,0.49,2025-01-14,ENR-00006007
GRD-00050153,homework,52.91,0.18,2023-11-18,ENR-00000563
GRD-00050154,quiz,54.28,0.12,2023-03-31,ENR-00008655
GRD-00050155,homework,75.71,0.22,2024-03-25,ENR-00007503
GRD-00050156,quiz,79.09,0.42,2025-04-05,ENR-00016581
GRD-00050157,quiz,77.52,0.48,2022-06-02,ENR-00009484
GRD-00050158,midterm,84.29,0.28,2024-08-30,ENR-00024340
GRD-00050159,final,64.21,0.2,2022-09-03,ENR-00013697
GRD-00050160,quiz,89.56,0.32,2025-02-07,ENR-00009712
GRD-00050161,quiz,86.21,0.12,2024-12-22,ENR-00007126
GRD-00050162,final,86.76,0.43,2022-10-28,ENR-00010476
GRD-00050163,quiz,81.71,0.23,2025-07-12,ENR-00021099
GRD-00050164,quiz,65.1,0.39,2025-03-09,ENR-00006249
GRD-00050165,final,66.49,0.25,2025-02-12,ENR-00017879
GRD-00050166,quiz,80.62,0.42,2022-03-12,ENR-00015552
GRD-00050167,homework,78.15,0.5,2025-01-03,ENR-00012864
GRD-00050168,final,67.98,0.27,2023-06-19,ENR-00013679
GRD-00050169,homework,75.87,0.34,2022-09-06,ENR-00014520
GRD-00050170,midterm,61.95,0.37,2025-10-11,ENR-00020488
GRD-00050171,final,76.59,0.37,2025-05-08,ENR-00009776
GRD-00050172,project,72.03,0.31,2023-11-04,ENR-00020977
GRD-00050173,homework,68.44,0.43,2024-08-15,ENR-00017432
GRD-00050174,final,59.75,0.16,2024-07-17,ENR-00020947
GRD-00050175,midterm,65.09,0.49,2024-06-06,ENR-00013030
GRD-00050176,homework,59.03,0.25,2025-05-20,ENR-00012398
GRD-00050177,quiz,66.58,0.1,2022-10-18,ENR-00010467
GRD-00050178,project,78.77,0.36,2024-01-09,ENR-00002216
GRD-00050179,homework,72.15,0.23,2022-02-17,ENR-00015144
GRD-00050180,final,73.67,0.46,2025-04-04,ENR-00015180
GRD-00050181,quiz,61.82,0.35,2022-07-24,ENR-00014434
GRD-00050182,project,69.03,0.2,2024-07-24,ENR-00017042
GRD-00050183,project,61.43,0.42,2025-04-23,ENR-00024791
GRD-00050184,project,85.07,0.19,2025-09-06,ENR-00015105
GRD-00050185,homework,67.39,0.41,2022-06-20,ENR-00010742
GRD-00050186,final,87.12,0.19,2023-01-11,ENR-00020187
GRD-00050187,quiz,81.33,0.13,2025-07-03,ENR-00023964
GRD-00050188,final,43.32,0.17,2023-12-28,ENR-00015531
GRD-00050189,homework,80.11,0.36,2023-10-19,ENR-00016358
GRD-00050190,project,73.65,0.29,2024-08-22,ENR-00008447
GRD-00050191,midterm,84.98,0.27,2024-12-22,ENR-00011871
GRD-00050192,midterm,76.39,0.4,2023-04-24,ENR-00005329
GRD-00050193,homework,96.43,0.23,2024-10-20,ENR-00018679
GRD-00050194,homework,96.37,0.18,2022-12-19,ENR-00000990
GRD-00050195,quiz,82.66,0.29,2022-11-16,ENR-00014691
GRD-00050196,final,82.22,0.46,2022-09-26,ENR-00020646
GRD-00050197,homework,45.17,0.45,2024-01-28,ENR-00023121
GRD-00050198,project,71.97,0.48,2022-02-12,ENR-00013342
GRD-00050199,homework,73.88,0.37,2022-06-26,ENR-00013123
GRD-00050200,final,66.38,0.22,2024-01-06,ENR-00010445
GRD-00050201,project,74.97,0.11,2025-05-08,ENR-00003524
GRD-00050202,quiz,86.62,0.41,2025-06-14,ENR-00014575
GRD-00050203,quiz,64.41,0.42,2024-03-05,ENR-00014984
GRD-00050204,final,62.36,0.16,2023-12-21,ENR-00024179
GRD-00050205,midterm,83.32,0.1,2024-01-30,ENR-00017073
GRD-00050206,project,72.01,0.23,2024-06-22,ENR-00019672
GRD-00050207,project,86.38,0.4,2023-07-01,ENR-00023763
GRD-00050208,homework,86.54,0.26,2025-12-16,ENR-00005559
GRD-00050209,final,63.76,0.47,2022-08-06,ENR-00020078
GRD-00050210,midterm,79.26,0.46,2023-04-28,ENR-00017236
GRD-00050211,quiz,83.92,0.14,2023-05-19,ENR-00001030
GRD-00050212,quiz,94.0,0.13,2024-07-19,ENR-00020239
GRD-00050213,midterm,88.3,0.18,2023-06-28,ENR-00002491
GRD-00050214,homework,74.82,0.5,2025-02-09,ENR-00011203
GRD-00050215,final,85.21,0.14,2022-07-30,ENR-00001704
GRD-00050216,project,83.36,0.33,2023-06-26,ENR-00023678
GRD-00050217,final,58.79,0.31,2022-08-31,ENR-00004596
GRD-00050218,quiz,81.53,0.42,2024-12-22,ENR-00020239
GRD-00050219,homework,62.91,0.39,2023-06-20,ENR-00016130
GRD-00050220,midterm,80.12,0.23,2024-04-17,ENR-00006034
GRD-00050221,quiz,82.94,0.48,2023-05-07,ENR-00010754
GRD-00050222,homework,74.71,0.23,2022-04-09,ENR-00007398
GRD-00050223,project,71.83,0.45,2023-11-03,ENR-00020508
GRD-00050224,quiz,65.51,0.42,2022-04-11,ENR-00013316
GRD-00050225,midterm,75.35,0.33,2024-05-19,ENR-00021799
GRD-00050226,midterm,53.17,0.15,2025-01-02,ENR-00006285
GRD-00050227,midterm,79.83,0.11,2025-11-27,ENR-00008364
GRD-00050228,homework,73.81,0.22,2023-12-06,ENR-00001681
GRD-00050229,quiz,98.8,0.4,2025-03-30,ENR-00005825
GRD-00050230,homework,64.99,0.34,2025-05-30,ENR-00004424
GRD-00050231,final,63.69,0.29,2023-10-14,ENR-00006946
GRD-00050232,final,83.16,0.15,2022-08-20,ENR-00011626
GRD-00050233,project,91.47,0.12,2022-04-30,ENR-00020459
GRD-00050234,project,60.96,0.45,2025-07-26,ENR-00013389
GRD-00050235,final,73.77,0.46,2023-08-19,ENR-00010025
GRD-00050236,homework,87.98,0.18,2022-09-05,ENR-00021618
GRD-00050237,final,78.29,0.49,2023-06-05,ENR-00001112
GRD-00050238,quiz,68.49,0.29,2022-11-08,ENR-00016634
GRD-00050239,quiz,77.65,0.46,2024-03-17,ENR-00012634
GRD-00050240,midterm,73.57,0.37,2024-11-24,ENR-00000441
GRD-00050241,project,92.52,0.18,2023-04-25,ENR-00012582
GRD-00050242,midterm,81.63,0.49,2025-01-31,ENR-00011475
GRD-00050243,homework,87.94,0.31,2022-04-08,ENR-00001110
GRD-00050244,midterm,68.24,0.38,2024-07-09,ENR-00009649
GRD-00050245,final,90.39,0.41,2025-06-02,ENR-00015070
GRD-00050246,quiz,88.05,0.43,2023-07-28,ENR-00023909
GRD-00050247,project,71.58,0.32,2024-06-02,ENR-00020209
GRD-00050248,midterm,57.18,0.21,2025-10-10,ENR-00006881
GRD-00050249,final,86.86,0.28,2024-04-01,ENR-00024322
GRD-00050250,midterm,88.54,0.33,2022-10-20,ENR-00019763
GRD-00050251,final,62.6,0.11,2022-05-07,ENR-00012302
GRD-00050252,final,86.81,0.31,2025-06-24,ENR-00016803
GRD-00050253,final,70.98,0.28,2023-10-05,ENR-00005647
GRD-00050254,quiz,83.08,0.28,2023-12-05,ENR-00013995
GRD-00050255,homework,93.06,0.4,2025-06-06,ENR-00012291
GRD-00050256,project,85.83,0.24,2023-05-20,ENR-00010044
GRD-00050257,project,83.87,0.33,2024-03-15,ENR-00006137
GRD-00050258,quiz,83.62,0.42,2025-11-12,ENR-00023883
GRD-00050259,midterm,83.62,0.24,2024-06-21,ENR-00023021
GRD-00050260,midterm,61.55,0.45,2023-11-26,ENR-00009259
GRD-00050261,quiz,56.48,0.19,2022-11-30,ENR-00003842
GRD-00050262,project,96.47,0.34,2024-06-16,ENR-00005119
GRD-00050263,quiz,59.2,0.48,2022-11-07,ENR-00001109
GRD-00050264,homework,77.83,0.48,2025-03-18,ENR-00021487
GRD-00050265,quiz,87.48,0.42,2022-10-27,ENR-00024799
GRD-00050266,project,89.39,0.19,2023-03-19,ENR-00022428
GRD-00050267,project,61.21,0.47,2022-02-15,ENR-00004963
GRD-00050268,final,84.91,0.27,2025-04-22,ENR-00003980
GRD-00050269,project,67.41,0.28,2023-06-06,ENR-00004724
GRD-00050270,final,78.9,0.46,2024-08-15,ENR-00015947
GRD-00050271,quiz,82.04,0.28,2024-02-17,ENR-00022481
GRD-00050272,quiz,85.11,0.11,2023-06-23,ENR-00018175
GRD-00050273,midterm,64.45,0.14,2023-03-28,ENR-00012461
GRD-00050274,project,69.79,0.38,2025-04-13,ENR-00018320
GRD-00050275,homework,76.38,0.47,2025-07-30,ENR-00014633
GRD-00050276,project,69.92,0.36,2022-05-26,ENR-00002394
GRD-00050277,project,78.44,0.3,2023-01-15,ENR-00006855
GRD-00050278,quiz,59.83,0.22,2025-08-18,ENR-00002426
GRD-00050279,final,85.9,0.3,2023-05-30,ENR-00004831
GRD-00050280,final,78.31,0.43,2022-07-11,ENR-00010456
GRD-00050281,final,68.26,0.17,2024-10-18,ENR-00014486
GRD-00050282,final,75.52,0.49,2022-06-10,ENR-00001422
GRD-00050283,project,73.82,0.4,2024-11-20,ENR-00010477
GRD-00050284,midterm,60.69,0.24,2025-04-18,ENR-00019221
GRD-00050285,project,80.92,0.3,2023-01-21,ENR-00011626
GRD-00050286,homework,74.09,0.23,2022-02-11,ENR-00024431
GRD-00050287,final,58.38,0.12,2023-01-13,ENR-00003975
GRD-00050288,homework,73.59,0.14,2023-11-28,ENR-00013698
GRD-00050289,quiz,56.33,0.27,2023-07-02,ENR-00016595
GRD-00050290,midterm,68.15,0.29,2023-04-20,ENR-00002862
GRD-00050291,homework,64.86,0.23,2022-11-09,ENR-00015398
GRD-00050292,final,81.2,0.44,2022-06-03,ENR-00008090
GRD-00050293,midterm,67.14,0.43,2025-10-05,ENR-00020145
GRD-00050294,homework,85.21,0.29,2022-11-22,ENR-00011438
GRD-00050295,homework,80.88,0.19,2025-11-09,ENR-00003905
GRD-00050296,quiz,60.59,0.13,2022-06-16,ENR-00014485
GRD-00050297,final,63.14,0.34,2025-09-13,ENR-00018917
GRD-00050298,midterm,86.6,0.37,2023-02-19,ENR-00013077
GRD-00050299,project,51.79,0.44,2022-11-13,ENR-00012562
GRD-00050300,midterm,95.46,0.15,2024-03-26,ENR-00019956
GRD-00050301,project,85.35,0.44,2022-05-22,ENR-00017133
GRD-00050302,project,62.6,0.14,2024-06-05,ENR-00011029
GRD-00050303,homework,71.65,0.32,2024-06-18,ENR-00020802
GRD-00050304,quiz,60.78,0.48,2023-07-04,ENR-00009020
GRD-00050305,quiz,74.67,0.14,2025-02-15,ENR-00003439
GRD-00050306,midterm,66.82,0.18,2023-01-31,ENR-00020819
GRD-00050307,homework,100.0,0.47,2023-06-23,ENR-00021019
GRD-00050308,homework,65.46,0.44,2023-05-19,ENR-00003847
GRD-00050309,midterm,80.08,0.23,2022-08-03,ENR-00024414
GRD-00050310,midterm,60.08,0.33,2025-12-22,ENR-00011404
GRD-00050311,homework,53.73,0.3,2023-07-26,ENR-00021558
GRD-00050312,homework,86.49,0.2,2024-09-23,ENR-00009111
GRD-00050313,homework,86.43,0.38,2024-04-14,ENR-00006886
GRD-00050314,final,72.27,0.23,2025-09-25,ENR-00003484
GRD-00050315,midterm,88.12,0.36,2023-03-12,ENR-00011146
GRD-00050316,quiz,99.51,0.19,2022-09-04,ENR-00000971
GRD-00050317,midterm,72.81,0.41,2023-11-27,ENR-00000063
GRD-00050318,homework,72.09,0.16,2024-07-18,ENR-00012275
GRD-00050319,homework,63.34,0.17,2023-05-03,ENR-00019610
GRD-00050320,midterm,90.75,0.23,2025-01-06,ENR-00019119
GRD-00050321,final,69.18,0.36,2023-10-15,ENR-00000747
GRD-00050322,homework,45.21,0.13,2022-09-22,ENR-00018887
GRD-00050323,final,67.07,0.27,2023-01-01,ENR-00009892
GRD-00050324,midterm,58.16,0.35,2024-03-28,ENR-00001306
GRD-00050325,homework,79.36,0.38,2023-08-20,ENR-00012929
GRD-00050326,quiz,60.51,0.1,2024-10-02,ENR-00002738
GRD-00050327,quiz,80.22,0.33,2022-09-01,ENR-00007657
GRD-00050328,homework,83.68,0.43,2024-09-20,ENR-00007993
GRD-00050329,final,72.29,0.12,2023-04-24,ENR-00010724
GRD-00050330,final,93.85,0.39,2022-05-24,ENR-00023803
GRD-00050331,midterm,74.47,0.18,2024-06-24,ENR-00005960
GRD-00050332,project,56.0,0.24,2022-03-07,ENR-00017706
GRD-00050333,homework,72.36,0.15,2022-03-07,ENR-00016539
GRD-00050334,midterm,78.39,0.47,2022-06-21,ENR-00007582
GRD-00050335,project,73.66,0.17,2023-08-29,ENR-00024251
GRD-00050336,homework,81.23,0.46,2025-05-19,ENR-00011925
GRD-00050337,final,94.65,0.32,2025-01-16,ENR-00008647
GRD-00050338,quiz,79.72,0.35,2024-09-02,ENR-00021528
GRD-00050339,homework,57.24,0.46,2025-10-25,ENR-00016985
GRD-00050340,quiz,83.77,0.33,2023-03-31,ENR-00007151
GRD-00050341,quiz,59.52,0.38,2023-04-19,ENR-00010596
GRD-00050342,project,74.75,0.36,2025-11-17,ENR-00002671
GRD-00050343,project,70.22,0.21,2024-03-18,ENR-00007436
GRD-00050344,homework,66.04,0.21,2023-05-13,ENR-00010932
GRD-00050345,midterm,57.03,0.45,2022-09-03,ENR-00008645
GRD-00050346,homework,53.79,0.18,2023-08-27,ENR-00017781
GRD-00050347,final,66.88,0.23,2025-11-13,ENR-00002136
GRD-00050348,homework,100.0,0.33,2024-12-09,ENR-00020352
GRD-00050349,project,86.16,0.15,2022-10-16,ENR-00016107
GRD-00050350,project,66.79,0.21,2025-01-12,ENR-00005766
GRD-00050351,final,92.18,0.11,2024-09-26,ENR-00001977
GRD-00050352,final,77.32,0.29,2023-08-11,ENR-00006700
GRD-00050353,final,41.26,0.26,2022-09-06,ENR-00016740
GRD-00050354,final,74.73,0.29,2023-11-28,ENR-00002424
GRD-00050355,project,71.03,0.13,2025-04-09,ENR-00002594
GRD-00050356,midterm,80.59,0.17,2025-07-18,ENR-00015874
GRD-00050357,project,73.4,0.47,2023-10-13,ENR-00022609
GRD-00050358,final,77.39,0.44,2025-10-27,ENR-00022553
GRD-00050359,midterm,74.43,0.44,2025-12-28,ENR-00000086
GRD-00050360,quiz,68.59,0.13,2025-09-28,ENR-00013754
GRD-00050361,homework,65.84,0.36,2025-02-05,ENR-00017057
GRD-00050362,midterm,64.95,0.32,2025-02-21,ENR-00010582
GRD-00050363,quiz,82.17,0.4,2023-09-28,ENR-00024037
GRD-00050364,final,78.94,0.12,2023-12-24,ENR-00016840
GRD-00050365,final,81.88,0.37,2024-02-12,ENR-00014575
GRD-00050366,homework,72.15,0.48,2023-09-10,ENR-00021880
GRD-00050367,project,78.82,0.14,2024-05-30,ENR-00014086
GRD-00050368,midterm,85.41,0.29,2024-03-24,ENR-00015364
GRD-00050369,project,90.07,0.44,2023-07-05,ENR-00015661
GRD-00050370,quiz,70.15,0.42,2022-04-19,ENR-00015789
GRD-00050371,homework,53.06,0.22,2022-08-25,ENR-00002039
GRD-00050372,midterm,65.96,0.29,2022-07-03,ENR-00022603
GRD-00050373,midterm,70.78,0.3,2023-01-29,ENR-00008731
GRD-00050374,homework,60.42,0.16,2024-12-02,ENR-00010009
GRD-00050375,homework,90.87,0.28,2023-01-28,ENR-00002337
GRD-00050376,project,65.42,0.31,2024-03-07,ENR-00015306
GRD-00050377,quiz,93.9,0.42,2022-08-18,ENR-00011764
GRD-00050378,project,73.04,0.39,2024-09-12,ENR-00002638
GRD-00050379,project,64.72,0.38,2023-09-23,ENR-00010899
GRD-00050380,homework,78.45,0.23,2023-02-25,ENR-00000057
GRD-00050381,homework,74.37,0.35,2024-04-13,ENR-00021576
GRD-00050382,midterm,65.23,0.12,2022-11-12,ENR-00019150
GRD-00050383,midterm,61.63,0.15,2024-09-16,ENR-00016447
GRD-00050384,midterm,90.53,0.21,2022-02-26,ENR-00015750
GRD-00050385,quiz,78.86,0.26,2023-11-16,ENR-00014916
GRD-00050386,midterm,86.18,0.17,2023-01-10,ENR-00019006
GRD-00050387,quiz,57.98,0.36,2024-11-14,ENR-00017038
GRD-00050388,final,81.33,0.33,2025-06-25,ENR-00003523
GRD-00050389,homework,64.77,0.48,2022-07-25,ENR-00012905
GRD-00050390,project,67.61,0.41,2025-08-03,ENR-00012756
GRD-00050391,quiz,82.46,0.38,2023-11-23,ENR-00005092
GRD-00050392,project,78.5,0.39,2022-03-13,ENR-00009538
GRD-00050393,project,83.42,0.18,2022-12-05,ENR-00022552
GRD-00050394,final,77.36,0.21,2022-02-27,ENR-00018233
GRD-00050395,midterm,78.99,0.2,2023-03-31,ENR-00008401
GRD-00050396,project,63.84,0.43,2023-04-29,ENR-00000990
GRD-00050397,final,93.67,0.49,2024-04-01,ENR-00001965
GRD-00050398,quiz,87.52,0.12,2023-04-14,ENR-00004824
GRD-00050399,final,53.76,0.21,2024-02-17,ENR-00018596
GRD-00050400,homework,54.5,0.28,2023-07-09,ENR-00021680
GRD-00050401,homework,62.32,0.35,2024-06-03,ENR-00011236
GRD-00050402,homework,67.27,0.33,2025-02-02,ENR-00020873
GRD-00050403,project,70.81,0.3,2023-12-05,ENR-00008103
