payment_id,amount,paid_at,method,invoice_id
PAY-00060111,36.65,2025-08-28,bank_transfer,INV-00029230
PAY-00060112,20.66,2023-12-06,bank_transfer,INV-00002023
PAY-00060113,67.95,2023-05-09,bank_transfer,INV-00027222
PAY-00060114,18.48,2023-03-06,paypal,INV-00016597
PAY-00060115,89.18,2022-02-12,bank_transfer,INV-00048455
PAY-00060116,40.7,2024-11-03,card,INV-00042597
PAY-00060117,17.17,2024-12-17,bank_transfer,INV-00025113
PAY-00060118,306.99,2024-12-09,bank_transfer,INV-00026915
PAY-00060119,26.14,2024-04-29,card,INV-00043737
PAY-00060120,42.2,2025-06-05,card,INV-00014869
PAY-00060121,50.83,2022-07-06,card,INV-00048626
PAY-00060122,14.11,2023-11-09,bank_transfer,INV-00003286
PAY-00060123,48.77,2023-10-08,bank_transfer,INV-00046739
PAY-00060124,140.03,2024-12-12,card,INV-00021243
PAY-00060125,44.67,2023-09-03,bank_transfer,INV-00007793
PAY-00060126,87.51,2023-11-03,cash,INV-00032269
PAY-00060127,60.29,2022-10-05,cash,INV-00010086
PAY-00060128,24.97,2022-04-07,card,INV-00018081
PAY-00060129,144.52,2023-12-06,bank_transfer,INV-00032161
PAY-00060130,42.07,2024-05-13,card,INV-00020398
PAY-00060131,469.59,2024-09-14,cash,INV-00026846
PAY-00060132,65.94,2023-08-30,paypal,INV-00014766
PAY-00060133,15.9,2024-03-16,card,INV-00035737
PAY-00060134,181.7,2025-07-24,bank_transfer,INV-00042449
PAY-00060135,97.96,2024-06-05,card,INV-00009826
PAY-00060136,193.53,2022-07-17,paypal,INV-00025808
PAY-00060137,23.12,2023-04-07,card,INV-00019046
PAY-00060138,43.32,2024-07-23,bank_transfer,INV-00009298
PAY-00060139,33.55,2023-04-08,card,INV-00048206
PAY-00060140,17.47,2023-01-15,paypal,INV-00048371
PAY-00060141,51.5,2025-04-14,bank_transfer,INV-00048926
PAY-00060142,98.85,2023-11-05,bank_transfer,INV-00042627
PAY-00060143,31.27,2024-02-04,card,INV-00011230
PAY-00060144,124.36,2023-01-28,bank_transfer,INV-00015707
PAY-00060145,299.3,2025-12-07,bank_transfer,INV-00010139
PAY-00060146,38.3,2025-04-02,bank_transfer,INV-00049580
PAY-00060147,62.76,2022-10-24,bank_transfer,INV-00032253
PAY-00060148,281.46,2025-06-19,card,INV-00026890
PAY-00060149,38.99,2023-11-07,paypal,INV-00020223
PAY-00060150,19.35,2022-05-31,bank_transfer,INV-00034868
PAY-00060151,107.81,2024-02-19,card,INV-00037089
PAY-00060152,69.39,2023-08-31,bank_transfer,INV-00049509
PAY-00060153,30.41,2024-02-24,card,INV-00034697
PAY-00060154,44.57,2022-10-06,cash,INV-00016325
PAY-00060155,195.75,2022-09-15,paypal,INV-00021457
PAY-00060156,34.72,2023-04-04,paypal,INV-00042523
PAY-00060157,23.87,2023-01-16,card,INV-00010933
PAY-00060158,36.27,2025-04-30,card,INV-00027839
PAY-00060159,17.46,2022-06-22,bank_transfer,INV-00004595
PAY-00060160,54.79,2022-02-07,card,INV-00018125
PAY-00060161,11.89,2025-09-20,card,INV-00009850
PAY-00060162,8.46,2024-02-08,card,INV-00001393
PAY-00060163,11.45,2023-02-01,bank_transfer,INV-00037139
PAY-00060164,42.41,2025-01-05,bank_transfer,INV-00035116
PAY-00060165,38.0,2022-10-20,bank_transfer,INV-00001355
PAY-00060166,39.96,2024-12-28,bank_transfer,INV-00048651
PAY-00060167,80.05,2022-05-09,bank_transfer,INV-00018795
PAY-00060168,611.3,2025-06-20,bank_transfer,INV-00037416
PAY-00060169,127.48,2023-09-15,card,INV-00018935
PAY-00060170,16.54,2022-08-28,cash,INV-00003348
PAY-00060171,20.85,2022-06-03,bank_transfer,INV-00039864
PAY-00060172,50.43,2023-11-12,bank_transfer,INV-00023894
PAY-00060173,52.28,2022-06-03,card,INV-00032849
PAY-00060174,54.04,2024-12-26,bank_transfer,INV-00031002
PAY-00060175,50.9,2023-11-13,bank_transfer,INV-00034864
PAY-00060176,59.8,2025-04-04,bank_transfer,INV-00025858
PAY-00060177,24.27,2023-06-28,card,INV-00029058
PAY-00060178,166.72,2022-10-08,bank_transfer,INV-00019125
PAY-00060179,35.94,2025-03-09,card,INV-00024974
PAY-00060180,60.79,2023-02-14,card,INV-00003697
PAY-00060181,238.69,2024-04-10,card,INV-00015084
PAY-00060182,34.7,2023-03-23,card,INV-00019754
PAY-00060183,77.73,2024-04-08,bank_transfer,INV-00000741
PAY-00060184,20.58,2025-06-17,card,INV-00039039
PAY-00060185,32.17,2023-07-31,card,INV-00041691
PAY-00060186,14.46,2022-07-28,bank_transfer,INV-00030921
PAY-00060187,195.23,2024-12-01,card,INV-00025836
PAY-00060188,16.47,2022-01-30,card,INV-00028918
PAY-00060189,74.77,2025-03-16,paypal,INV-00015787
PAY-00060190,80.56,2022-09-12,card,INV-00041968
PAY-00060191,148.81,2025-06-01,card,INV-00012641
PAY-00060192,59.88,2024-04-20,paypal,INV-00004190
PAY-00060193,74.61,2022-04-02,paypal,INV-00043937
PAY-00060194,24.62,2024-05-06,card,INV-00047059
PAY-00060195,33.86,2023-01-10,bank_transfer,INV-00011584
PAY-00060196,169.31,2025-02-26,card,INV-00010548
PAY-00060197,90.69,2023-11-09,bank_transfer,INV-00002024
PAY-00060198,154.63,2025-05-18,paypal,INV-00037211
PAY-00060199,118.09,2022-08-13,card,INV-00003634
PAY-00060200,14.73,2023-04-24,bank_transfer,INV-00039737
PAY-00060201,18.08,2023-11-01,card,INV-00010451
PAY-00060202,9.45,2023-03-27,paypal,INV-00036785
PAY-00060203,203.91,2023-08-30,card,INV-00004672
PAY-00060204,31.03,2025-02-03,card,INV-00001607
PAY-00060205,28.86,2024-02-06,card,INV-00008334
PAY-00060206,36.69,2023-08-02,paypal,INV-00017168
PAY-00060207,6.21,2022-12-22,card,INV-00045862
PAY-00060208,21.9,2023-08-10,bank_transfer,INV-00047759
PAY-00060209,18.64,2022-03-24,card,INV-00015608
PAY-00060210,26.4,2025-01-14,card,INV-00044263
PAY-00060211,282.4,2022-05-21,bank_transfer,INV-00030746
PAY-00060212,93.57,2023-08-24,card,INV-00010670
PAY-00060213,14.34,2022-06-18,cash,INV-00045687
PAY-00060214,31.59,2025-11-24,card,INV-00034090
PAY-00060215,138.84,2024-03-01,bank_transfer,INV-00044276
PAY-00060216,38.28,2022-09-09,card,INV-00033827
PAY-00060217,3.27,2022-09-21,card,INV-00015526
PAY-00060218,23.07,2023-09-06,bank_transfer,INV-00021461
PAY-00060219,106.77,2025-08-26,card,INV-00015012
PAY-00060220,30.1,2022-03-02,bank_transfer,INV-00013567
PAY-00060221,15.78,2023-07-17,card,INV-00013285
PAY-00060222,22.58,2025-10-25,card,INV-00031787
PAY-00060223,103.48,2023-07-08,card,INV-00009544
PAY-00060224,95.05,2023-08-15,card,INV-00037157
PAY-00060225,17.43,2023-01-04,bank_transfer,INV-00011894
PAY-00060226,29.06,2022-05-02,card,INV-00042828
PAY-00060227,126.27,2024-09-06,card,INV-00004481
PAY-00060228,11.3,2023-06-13,cash,INV-00016501
PAY-00060229,202.37,2024-10-13,bank_transfer,INV-00018270
PAY-00060230,73.96,2023-07-09,card,INV-00008712
PAY-00060231,50.23,2024-06-17,card,INV-00024193
PAY-00060232,39.25,2025-08-27,card,INV-00011890
PAY-00060233,11.31,2022-09-18,bank_transfer,INV-00042896
PAY-00060234,8.83,2022-04-08,bank_transfer,INV-00041574
PAY-00060235,16.25,2024-06-07,card,INV-00046470
PAY-00060236,3.65,2023-08-09,bank_transfer,INV-00024247
PAY-00060237,151.98,2024-02-20,card,INV-00015153
PAY-00060238,12.47,2023-12-10,card,INV-00011920
PAY-00060239,7.21,2024-10-01,card,INV-00018477
PAY-00060240,50.88,2024-09-10,card,INV-00040221
PAY-00060241,35.02,2024-04-23,card,INV-00041452
PAY-00060242,6.61,2024-08-13,bank_transfer,INV-00039880
PAY-00060243,75.69,2025-12-02,bank_transfer,INV-00030213
PAY-00060244,14.92,2022-11-25,cash,INV-00012333
PAY-00060245,70.85,2022-03-17,bank_transfer,INV-00041911
PAY-00060246,64.22,2022-11-30,card,INV-00037472
PAY-00060247,122.02,2025-04-09,paypal,INV-00019934
PAY-00060248,53.62,2025-11-25,bank_transfer,INV-00012585
PAY-00060249,170.12,2024-02-11,card,INV-00009859
PAY-00060250,161.15,2025-04-15,paypal,INV-00046305
PAY-00060251,13.93,2024-05-18,card,INV-00004542
PAY-00060252,194.58,2024-01-10,bank_transfer,INV-00015145
PAY-00060253,120.24,2023-10-03,card,INV-00039834
PAY-00060254,337.75,2026-01-10,bank_transfer,INV-00010467
PAY-00060255,22.3,2025-05-10,card,INV-00009536
PAY-00060256,249.95,2024-04-15,card,INV-00015500
PAY-00060257,63.44,2025-12-16,card,INV-00001050
PAY-00060258,153.98,2025-06-23,card,INV-00044075
PAY-00060259,13.4,2023-07-05,card,INV-00004048
PAY-00060260,21.92,2023-07-17,card,INV-00041493
PAY-00060261,14.11,2022-03-20,bank_transfer,INV-00005626
PAY-00060262,109.75,2022-08-27,card,INV-00027413
PAY-00060263,275.23,2024-12-18,bank_transfer,INV-00038001
PAY-00060264,65.43,2025-01-15,card,INV-00025701
PAY-00060265,22.72,2025-07-27,card,INV-00038164
PAY-00060266,92.41,2022-06-12,card,INV-00031236
PAY-00060267,29.06,2025-11-02,card,INV-00017829
PAY-00060268,413.67,2022-11-05,card,INV-00041827
PAY-00060269,136.25,2025-04-28,bank_transfer,INV-00017094
PAY-00060270,27.05,2025-08-17,card,INV-00008612
PAY-00060271,110.13,2025-01-21,paypal,INV-00033220
PAY-00060272,39.23,2024-07-14,card,INV-00034360
PAY-00060273,37.41,2023-09-05,card,INV-00015450
PAY-00060274,53.16,2023-11-15,card,INV-00024580
PAY-00060275,75.27,2023-09-02,card,INV-00038961
PAY-00060276,265.37,2024-08-05,cash,INV-00044435
PAY-00060277,351.46,2024-11-15,card,INV-00018901
PAY-00060278,32.94,2025-06-22,bank_transfer,INV-00040359
PAY-00060279,38.62,2024-11-29,bank_transfer,INV-00018817
PAY-00060280,100.78,2024-02-13,card,INV-00038160
PAY-00060281,100.65,2023-01-27,bank_transfer,INV-00004633
PAY-00060282,5.55,2022-03-06,card,INV-00035897
PAY-00060283,42.14,2022-09-24,bank_transfer,INV-00035319
PAY-00060284,25.68,2023-03-16,card,INV-00008961
PAY-00060285,33.11,2022-10-05,bank_transfer,INV-00035029
PAY-00060286,146.21,2023-01-18,cash,INV-00041437
PAY-00060287,16.74,2023-06-30,card,INV-00043623
PAY-00060288,37.83,2022-06-16,bank_transfer,INV-00019696
PAY-00060289,31.0,2023-12-07,card,INV-00014980
PAY-00060290,280.87,2022-04-10,card,INV-00046171
PAY-00060291,186.28,2023-04-04,card,INV-00016624
PAY-00060292,92.4,2023-01-22,bank_transfer,INV-00029559
PAY-00060293,466.74,2022-04-23,card,INV-00047331
PAY-00060294,51.65,2023-05-23,bank_transfer,INV-00031550
PAY-00060295,107.18,2025-05-17,card,INV-00012801
PAY-00060296,550.45,2022-10-22,bank_transfer,INV-00040470
PAY-00060297,825.75,2024-05-30,card,INV-00041940
PAY-00060298,262.31,2025-10-23,card,INV-00027319
PAY-00060299,20.55,2022-02-01,card,INV-00022678
PAY-00060300,56.97,2022-11-29,bank_transfer,INV-00021500
PAY-00060301,1017.3,2025-08-05,bank_transfer,INV-00036771
PAY-00060302,11.72,2025-02-13,cash,INV-00037605
PAY-00060303,398.72,2023-07-22,card,INV-00001296
PAY-00060304,60.76,2025-03-07,bank_transfer,INV-00008459
PAY-00060305,38.3,2025-03-14,bank_transfer,INV-00013332
PAY-00060306,57.23,2022-09-20,card,INV-00034678
PAY-00060307,39.17,2024-01-16,bank_transfer,INV-00047405
PAY-00060308,42.61,2022-08-08,card,INV-00009269
PAY-00060309,78.92,2022-09-23,card,INV-00011021
PAY-00060310,28.85,2022-06-03,card,INV-00035635
PAY-00060311,19.98,2023-11-21,bank_transfer,INV-00034936
PAY-00060312,62.55,2024-01-14,card,INV-00041344
PAY-00060313,27.13,2024-03-13,card,INV-00041179
PAY-00060314,110.3,2023-05-11,card,INV-00047205
PAY-00060315,49.99,2022-11-12,card,INV-00044519
PAY-00060316,27.67,2023-02-05,card,INV-00012209
PAY-00060317,89.28,2023-04-07,card,INV-00045038
PAY-00060318,34.07,2025-03-24,bank_transfer,INV-00013062
PAY-00060319,73.61,2024-07-20,card,INV-00040268
PAY-00060320,43.41,2024-12-02,card,INV-00039775
PAY-00060321,100.83,2022-01-22,card,INV-00030544
PAY-00060322,17.75,2022-12-27,card,INV-00044503
PAY-00060323,39.4,2025-04-08,bank_transfer,INV-00036312
PAY-00060324,15.06,2025-09-13,card,INV-00032870
PAY-00060325,32.31,2024-09-12,bank_transfer,INV-00006808
PAY-00060326,18.96,2023-03-13,card,INV-00010318
PAY-00060327,55.86,2024-06-15,bank_transfer,INV-00047301
PAY-00060328,39.24,2023-11-08,bank_transfer,INV-00033859
PAY-00060329,88.73,2022-07-01,bank_transfer,INV-00043550
PAY-00060330,21.32,2023-10-18,bank_transfer,INV-00024315
PAY-00060331,189.57,2024-05-04,card,INV-00028529
PAY-00060332,22.3,2024-07-25,bank_transfer,INV-00007085
PAY-00060333,62.06,2024-07-10,bank_transfer,INV-00041518
PAY-00060334,29.95,2023-12-18,bank_transfer,INV-00003505
PAY-00060335,181.44,2024-07-01,bank_transfer,INV-00009590
PAY-00060336,28.8,2025-10-23,bank_transfer,INV-00002976
PAY-00060337,46.56,2023-12-30,paypal,INV-00035076
PAY-00060338,62.2,2025-10-17,card,INV-00043656
PAY-00060339,19.3,2025-07-07,bank_transfer,INV-00007296
PAY-00060340,226.16,2023-07-10,cash,INV-00025430
PAY-00060341,206.5,2023-01-08,card,INV-00007962
PAY-00060342,88.1,2022-02-19,card,INV-00003211
PAY-00060343,428.6,2022-06-11,card,INV-00041446
PAY-00060344,56.15,2024-08-03,card,INV-00042322
PAY-00060345,7.76,2023-06-19,card,INV-00025433
PAY-00060346,30.01,2024-03-04,card,INV-00015792
PAY-00060347,146.8,2024-04-09,card,INV-00036418
PAY-00060348,46.93,2024-02-04,card,INV-00002936
PAY-00060349,133.82,2024-07-09,card,INV-00004075
PAY-00060350,90.39,2025-06-12,cash,INV-00003564
PAY-00060351,208.69,2023-01-06,card,INV-00039650
PAY-00060352,49.58,2025-06-30,bank_transfer,INV-00030548
PAY-00060353,35.6,2023-02-13,bank_transfer,INV-00026676
PAY-00060354,65.65,2022-04-19,cash,INV-00032753
PAY-00060355,32.75,2025-10-05,card,INV-00042128
PAY-00060356,14.14,2025-01-27,bank_transfer,INV-00028834
PAY-00060357,18.99,2025-06-15,paypal,INV-00003840
PAY-00060358,17.96,2022-02-26,card,INV-00040746
PAY-00060359,211.64,2023-02-19,cash,INV-00002184
PAY-00060360,45.0,2022-12-01,paypal,INV-00040834
PAY-00060361,66.64,2023-05-25,bank_transfer,INV-00041575
PAY-00060362,97.38,2024-02-18,card,INV-00021482
PAY-00060363,107.98,2025-03-28,card,INV-00039560
PAY-00060364,9.46,2023-12-04,paypal,INV-00007309
PAY-00060365,90.81,2023-10-24,bank_transfer,INV-00027395
PAY-00060366,14.94,2023-09-02,card,INV-00030636
PAY-00060367,69.35,2025-06-21,card,INV-00013714
PAY-00060368,46.91,2022-07-03,paypal,INV-00032739
PAY-00060369,36.59,2025-05-30,card,INV-00028887
PAY-00060370,58.33,2025-05-13,card,INV-00048597
PAY-00060371,45.97,2024-03-19,card,INV-00003860
PAY-00060372,10.55,2023-07-14,paypal,INV-00024413
PAY-00060373,54.28,2024-11-10,card,INV-00019294
PAY-00060374,82.03,2025-10-12,bank_transfer,INV-00021838
PAY-00060375,80.07,2023-04-17,bank_transfer,INV-00009631
PAY-00060376,60.26,2025-11-14,card,INV-00014937
PAY-00060377,14.07,2022-05-25,card,INV-00048215
PAY-00060378,34.22,2023-07-04,card,INV-00003641
PAY-00060379,40.43,2022-04-18,card,INV-00023100
PAY-00060380,107.54,2025-04-10,card,INV-00026555
PAY-00060381,8.82,2025-10-27,card,INV-00047329
PAY-00060382,22.39,2023-07-04,bank_transfer,INV-00015130
PAY-00060383,24.62,2023-06-14,bank_transfer,INV-00023210
PAY-00060384,619.43,2025-05-11,bank_transfer,INV-00045989
PAY-00060385,143.25,2025-05-05,card,INV-00026727
PAY-00060386,61.87,2022-07-28,card,INV-00037223
PAY-00060387,16.94,2025-02-28,bank_transfer,INV-00013775
PAY-00060388,249.45,2025-10-27,bank_transfer,INV-00012059
PAY-00060389,17.01,2024-08-09,card,INV-00008355
PAY-00060390,9.69,2023-08-02,bank_transfer,INV-00033587
PAY-00060391,6.01,2023-12-31,card,INV-00030200
PAY-00060392,97.72,2024-09-26,card,INV-00011306
PAY-00060393,231.75,2023-02-18,card,INV-00027647
PAY-00060394,43.32,2024-04-15,card,INV-00016464
PAY-00060395,66.75,2023-07-17,card,INV-00009316
PAY-00060396,14.79,2022-12-23,card,INV-00042795
PAY-00060397,41.85,2024-01-22,bank_transfer,INV-00038289
PAY-00060398,18.14,2022-05-30,bank_transfer,INV-00030083
PAY-00060399,73.13,2024-03-20,bank_transfer,INV-00005881
PAY-00060400,279.65,2024-01-12,card,INV-00049119
PAY-00060401,14.14,2024-05-04,card,INV-00041113
PAY-00060402,12.99,2023-08-11,card,INV-00010773
PAY-00060403,9.22,2025-03-27,card,INV-00026032
PAY-00060404,34.27,2025-03-15,paypal,INV-00029094
PAY-00060405,65.77,2025-02-15,bank_transfer,INV-00022153
PAY-00060406,130.73,2023-12-12,card,INV-00038058
PAY-00060407,47.03,2022-12-13,card,INV-00021678
PAY-00060408,35.74,2023-04-05,card,INV-00029393
PAY-00060409,171.39,2023-07-17,bank_transfer,INV-00042311
PAY-00060410,462.69,2023-06-29,bank_transfer,INV-00032790
PAY-00060411,18.27,2022-06-22,bank_transfer,INV-00015414
PAY-00060412,66.4,2022-08-20,bank_transfer,INV-00017286
PAY-00060413,19.63,2023-04-19,bank_transfer,INV-00007088
PAY-00060414,87.41,2023-08-15,card,INV-00021013
PAY-00060415,38.66,2022-12-24,bank_transfer,INV-00010575
PAY-00060416,29.47,2024-06-03,card,INV-00037841
PAY-00060417,27.51,2023-09-01,bank_transfer,INV-00003817
PAY-00060418,37.68,2024-01-18,paypal,INV-00019673
PAY-00060419,18.36,2023-02-02,card,INV-00006326
PAY-00060420,264.01,2023-02-26,card,INV-00002942
PAY-00060421,43.62,2022-10-20,card,INV-00046795
PAY-00060422,31.25,2023-01-12,bank_transfer,INV-00044368
PAY-00060423,55.44,2023-11-15,card,INV-00043211
PAY-00060424,55.66,2025-03-24,card,INV-00044205
PAY-00060425,344.43,2025-01-22,bank_transfer,INV-00017314
PAY-00060426,151.35,2023-08-01,card,INV-00004430
PAY-00060427,32.91,2025-10-14,card,INV-00023194
PAY-00060428,21.88,2023-09-13,card,INV-00045682
PAY-00060429,91.25,2024-11-02,card,INV-00036534
PAY-00060430,346.29,2022-04-24,card,INV-00000884
PAY-00060431,88.47,2022-09-16,bank_transfer,INV-00035195
PAY-00060432,30.03,2022-05-30,card,INV-00008234
PAY-00060433,144.82,2022-11-08,bank_transfer,INV-00002795
PAY-00060434,17.16,2024-10-08,bank_transfer,INV-00010388
PAY-00060435,10.6,2023-01-23,card,INV-00030580
PAY-00060436,119.32,2025-07-07,card,INV-00010533
PAY-00060437,92.38,2024-07-10,bank_transfer,INV-00037985
PAY-00060438,115.05,2025-03-25,paypal,INV-00039560
PAY-00060439,226.08,2024-11-05,card,INV-00022842
PAY-00060440,165.31,2025-11-24,card,INV-00018580
PAY-00060441,133.37,2025-04-19,bank_transfer,INV-00044032
PAY-00060442,368.36,2024-04-19,paypal,INV-00004111
PAY-00060443,21.57,2025-08-27,card,INV-00042764
PAY-00060444,41.09,2024-12-28,bank_transfer,INV-00034519
PAY-00060445,171.46,2025-12-04,bank_transfer,INV-00026452
PAY-00060446,34.46,2024-08-03,card,INV-00006205
PAY-00060447,25.94,2023-01-30,card,INV-00028169
PAY-00060448,17.32,2023-06-03,card,INV-00032505
PAY-00060449,36.9,2023-12-22,bank_transfer,INV-00018713
PAY-00060450,88.93,2022-07-12,bank_transfer,INV-00005854
PAY-00060451,13.82,2025-11-13,bank_transfer,INV-00008419
PAY-00060452,302.31,2025-09-17,card,INV-00025514
PAY-00060453,20.38,2022-09-08,bank_transfer,INV-00023134
PAY-00060454,58.33,2022-09-30,paypal,INV-00008017
PAY-00060455,36.81,2026-01-21,bank_transfer,INV-00043497
PAY-00060456,9.19,2025-04-28,card,INV-00012730
PAY-00060457,140.43,2024-01-30,card,INV-00035625
PAY-00060458,49.54,2025-09-17,paypal,INV-00032686
PAY-00060459,159.63,2023-11-16,bank_transfer,INV-00010384
PAY-00060460,122.27,2024-01-05,card,INV-00019362
PAY-00060461,29.36,2023-06-12,paypal,INV-00025806
PAY-00060462,178.24,2025-06-10,card,INV-00012952
PAY-00060463,36.33,2022-06-14,card,INV-00045213
PAY-00060464,59.45,2022-11-27,card,INV-00044974
PAY-00060465,55.96,2024-03-30,card,INV-00047404
PAY-00060466,46.61,2024-08-21,card,INV-00009214
PAY-00060467,38.4,2022-04-07,card,INV-00045014
PAY-00060468,11.07,2025-07-08,paypal,INV-00047610
PAY-00060469,56.12,2025-03-14,card,INV-00027098
PAY-00060470,56.85,2023-11-28,card,INV-00038058
PAY-00060471,148.68,2025-04-04,card,INV-00039056
PAY-00060472,29.16,2025-02-28,card,INV-00021438
PAY-00060473,23.67,2024-12-06,card,INV-00049714
PAY-00060474,102.11,2022-07-28,card,INV-00004494
PAY-00060475,41.72,2025-10-08,card,INV-00014375
PAY-00060476,34.03,2023-12-28,card,INV-00020210
PAY-00060477,131.36,2025-11-15,cash,INV-00027046
PAY-00060478,114.01,2025-05-12,card,INV-00014907
PAY-00060479,12.21,2026-01-24,card,INV-00033194
PAY-00060480,70.72,2023-05-14,paypal,INV-00026270
PAY-00060481,34.29,2025-12-04,card,INV-00029684
PAY-00060482,298.89,2024-11-13,card,INV-00035703
PAY-00060483,34.66,2023-08-26,bank_transfer,INV-00042843
PAY-00060484,11.41,2025-08-07,paypal,INV-00001786
PAY-00060485,77.58,2023-10-21,card,INV-00048857
PAY-00060486,20.47,2022-06-10,paypal,INV-00024616
PAY-00060487,42.8,2024-11-15,card,INV-00041505
PAY-00060488,4.22,2023-04-18,bank_transfer,INV-00015893
PAY-00060489,18.25,2023-03-15,card,INV-00042523
PAY-00060490,11.9,2022-09-11,card,INV-00042478
PAY-00060491,137.59,2023-04-11,bank_transfer,INV-00031001
PAY-00060492,129.08,2022-06-12,card,INV-00005033
PAY-00060493,107.27,2026-01-12,bank_transfer,INV-00008917
PAY-00060494,64.43,2025-09-02,bank_transfer,INV-00044967
PAY-00060495,67.46,2022-12-22,card,INV-00038609
PAY-00060496,159.26,2022-09-23,card,INV-00047094
PAY-00060497,54.72,2024-03-24,bank_transfer,INV-00015993
PAY-00060498,50.86,2024-03-07,bank_transfer,INV-00003619
PAY-00060499,15.14,2024-02-02,card,INV-00009010
PAY-00060500,246.66,2025-02-06,card,INV-00030187
PAY-00060501,7.42,2024-10-17,card,INV-00032318
PAY-00060502,23.6,2022-02-16,card,INV-00008033
PAY-00060503,27.62,2022-07-24,bank_transfer,INV-00016764
PAY-00060504,32.53,2025-06-21,card,INV-00005405
PAY-00060505,58.32,2023-04-24,cash,INV-00012787
PAY-00060506,64.56,2023-03-13,card,INV-00005727
PAY-00060507,78.68,2026-01-07,card,INV-00042499
PAY-00060508,56.81,2025-08-21,card,INV-00003477
PAY-00060509,78.1,2024-04-21,cash,INV-00040404
PAY-00060510,27.01,2022-06-06,card,INV-00038291
PAY-00060511,12.25,2024-10-18,paypal,INV-00001796
PAY-00060512,34.87,2025-03-06,card,INV-00038355
PAY-00060513,44.11,2023-07-19,card,INV-00047762
PAY-00060514,110.33,2025-05-30,card,INV-00023081
PAY-00060515,20.8,2023-05-09,card,INV-00004423
PAY-00060516,32.1,2022-11-23,card,INV-00042732
PAY-00060517,311.67,2022-02-19,card,INV-00009253
PAY-00060518,58.09,2023-01-14,cash,INV-00013116
PAY-00060519,23.23,2022-10-09,card,INV-00044848
PAY-00060520,78.86,2024-11-10,card,INV-00012793
PAY-00060521,18.56,2023-01-23,bank_transfer,INV-00046281
PAY-00060522,165.25,2025-11-24,card,INV-00012509
PAY-00060523,60.81,2023-01-17,bank_transfer,INV-00002633
