subscription_id,status,start_date,end_date,customer_id,product_id
SUB-0011981,active,2020-08-23,2024-03-24,CUS-0008752,PRD-00125
SUB-0011982,active,2022-06-17,2024-12-24,CUS-0001576,PRD-00156
SUB-0011983,active,2021-04-01,2025-08-07,CUS-0009396,PRD-00030
SUB-0011984,paused,2021-05-12,2025-03-24,CUS-0004820,PRD-00002
SUB-0011985,active,2024-06-18,2024-04-05,CUS-0008339,PRD-00156
SUB-0011986,active,2022-06-26,2027-04-24,CUS-0001528,PRD-00082
SUB-0011987,active,2020-07-18,2024-07-03,CUS-0005603,PRD-00112
SUB-0011988,active,2020-10-06,2027-09-17,CUS-0008219,PRD-00077
SUB-0011989,cancelled,2021-11-30,2027-09-16,CUS-0005906,PRD-00176
SUB-0011990,active,2023-10-28,2025-08-28,CUS-0001666,PRD-00141
SUB-0011991,cancelled,2023-09-03,2027-04-01,CUS-0008241,PRD-00092
SUB-0011992,cancelled,2025-01-01,2024-08-21,CUS-0006148,PRD-00049
SUB-0011993,active,2021-01-13,2025-04-08,CUS-0007805,PRD-00158
SUB-0011994,active,2023-09-07,2026-06-13,CUS-0004436,PRD-00094
SUB-0011995,active,2020-06-28,2025-04-20,CUS-0004062,PRD-00178
SUB-0011996,active,2025-01-07,2025-10-25,CUS-0008724,PRD-00015
SUB-0011997,active,2025-02-17,2025-11-26,CUS-0003338,PRD-00013
SUB-0011998,active,2022-07-03,2025-10-11,CUS-0007022,PRD-00002
SUB-0011999,active,2023-08-18,2025-10-20,CUS-0007121,PRD-00187
SUB-0012000,cancelled,2020-07-26,2026-11-10,CUS-0009345,PRD-00046
SUB-0012001,active,2022-11-22,2024-08-06,CUS-0004326,PRD-00162
SUB-0012002,active,2020-07-11,2027-12-31,CUS-0000061,PRD-00025
SUB-0012003,active,2020-12-19,2027-01-02,CUS-0006463,PRD-00100
SUB-0012004,active,2025-01-06,2025-11-12,CUS-0008015,PRD-00098
SUB-0012005,active,2020-09-06,2027-08-15,CUS-0002839,PRD-00028
SUB-0012006,active,2021-09-07,2025-09-22,CUS-0009028,PRD-00113
SUB-0012007,cancelled,2020-09-06,2026-03-04,CUS-0004152,PRD-00113
SUB-0012008,paused,2023-10-28,2026-09-23,CUS-0002336,PRD-00185
SUB-0012009,active,2023-10-29,2027-05-01,CUS-0003306,PRD-00072
SUB-0012010,active,2022-03-04,2025-03-04,CUS-0003246,PRD-00106
SUB-0012011,active,2024-12-11,2027-11-06,CUS-0002709,PRD-00008
SUB-0012012,cancelled,2020-06-19,2026-11-24,CUS-0005532,PRD-00126
SUB-0012013,active,2020-03-07,2025-07-16,CUS-0003507,PRD-00028
SUB-0012014,active,2023-02-24,2026-01-30,CUS-0007430,PRD-00128
SUB-0012015,active,2022-06-21,2026-06-05,CUS-0000701,PRD-00108
SUB-0012016,active,2023-07-12,2026-12-09,CUS-0000257,PRD-00036
SUB-0012017,paused,2025-01-08,2027-04-20,CUS-0006032,PRD-00059
SUB-0012018,active,2023-03-28,2027-09-05,CUS-0005913,PRD-00172
SUB-0012019,active,2023-12-07,2027-03-11,CUS-0007094,PRD-00166
SUB-0012020,active,2024-11-17,2027-10-23,CUS-0007575,PRD-00028
SUB-0012021,cancelled,2023-01-22,2027-09-18,CUS-0004657,PRD-00080
SUB-0012022,active,2024-09-27,2027-12-06,CUS-0003538,PRD-00120
SUB-0012023,paused,2024-10-19,2024-05-20,CUS-0005623,PRD-00074
SUB-0012024,cancelled,2024-03-03,2025-04-07,CUS-0006771,PRD-00085
SUB-0012025,active,2021-03-29,2025-09-19,CUS-0000690,PRD-00099
SUB-0012026,active,2021-04-14,2024-11-14,CUS-0007819,PRD-00042
SUB-0012027,active,2024-09-28,2024-01-29,CUS-0007411,PRD-00185
SUB-0012028,paused,2020-05-25,2026-03-27,CUS-0001245,PRD-00162
SUB-0012029,active,2023-09-25,2026-12-20,CUS-0003929,PRD-00014
SUB-0012030,active,2020-08-31,2027-05-15,CUS-0001324,PRD-00039
SUB-0012031,active,2023-06-17,2027-01-18,CUS-0008961,PRD-00079
SUB-0012032,cancelled,2025-05-31,2024-06-18,CUS-0002472,PRD-00145
SUB-0012033,active,2023-07-21,2027-01-31,CUS-0001318,PRD-00089
SUB-0012034,active,2024-11-16,2025-09-22,CUS-0006952,PRD-00112
SUB-0012035,active,2024-05-22,2027-11-06,CUS-0005620,PRD-00049
SUB-0012036,active,2023-02-27,2027-03-07,CUS-0002339,PRD-00003
SUB-0012037,active,2020-06-03,2027-04-06,CUS-0003188,PRD-00177
SUB-0012038,active,2021-09-04,2025-08-10,CUS-0005023,PRD-00039
SUB-0012039,active,2024-08-07,2025-03-31,CUS-0009347,PRD-00040
SUB-0012040,active,2022-07-26,2025-03-18,CUS-0001814,PRD-00061
SUB-0012041,active,2020-03-02,2026-04-29,CUS-0001914,PRD-00113
SUB-0012042,active,2020-01-20,2026-02-08,CUS-0005965,PRD-00079
SUB-0012043,active,2025-01-04,2025-01-31,CUS-0003131,PRD-00185
SUB-0012044,cancelled,2023-07-12,2026-12-03,CUS-0005044,PRD-00083
SUB-0012045,active,2022-10-29,2026-09-23,CUS-0000898,PRD-00065
SUB-0012046,cancelled,2023-07-09,2024-01-05,CUS-0009627,PRD-00101
SUB-0012047,cancelled,2024-04-27,2026-08-10,CUS-0004070,PRD-00108
SUB-0012048,active,2020-03-28,2027-04-18,CUS-0000389,PRD-00046
SUB-0012049,active,2020-05-24,2026-11-23,CUS-0004087,PRD-00157
SUB-0012050,cancelled,2024-05-03,2025-04-29,CUS-0002028,PRD-00038
SUB-0012051,active,2021-01-23,2025-02-12,CUS-0007668,PRD-00094
SUB-0012052,cancelled,2020-04-18,2024-09-28,CUS-0004697,PRD-00011
SUB-0012053,paused,2022-09-07,2024-09-22,CUS-0007366,PRD-00154
SUB-0012054,paused,2025-04-29,2025-03-09,CUS-0004455,PRD-00180
SUB-0012055,active,2021-10-20,2026-08-16,CUS-0002095,PRD-00054
SUB-0012056,active,2024-03-24,2024-04-15,CUS-0002728,PRD-00072
SUB-0012057,active,2021-12-23,2025-06-28,CUS-0004495,PRD-00159
SUB-0012058,active,2024-06-14,2024-11-07,CUS-0009593,PRD-00169
SUB-0012059,active,2022-04-30,2026-12-31,CUS-0002904,PRD-00196
SUB-0012060,active,2025-05-17,2024-05-13,CUS-0009636,PRD-00032
SUB-0012061,cancelled,2021-06-05,2024-07-07,CUS-0007152,PRD-00021
SUB-0012062,cancelled,2021-07-11,2026-06-09,CUS-0006567,PRD-00081
SUB-0012063,active,2024-06-18,2026-11-17,CUS-0001022,PRD-00171
SUB-0012064,active,2023-03-23,2024-07-05,CUS-0006199,PRD-00198
SUB-0012065,cancelled,2021-12-24,2026-05-16,CUS-0000835,PRD-00029
SUB-0012066,active,2024-09-02,2027-08-22,CUS-0002408,PRD-00168
SUB-0012067,active,2024-03-29,2024-07-11,CUS-0006458,PRD-00148
SUB-0012068,cancelled,2022-11-20,2025-09-20,CUS-0001063,PRD-00053
SUB-0012069,active,2022-01-08,2024-01-26,CUS-0009729,PRD-00078
SUB-0012070,active,2020-12-22,2027-07-21,CUS-0009844,PRD-00090
SUB-0012071,active,2025-05-07,2024-08-24,CUS-0002376,PRD-00157
SUB-0012072,active,2023-11-21,2025-09-06,CUS-0008357,PRD-00012
SUB-0012073,active,2021-12-09,2024-11-07,CUS-0007313,PRD-00184
SUB-0012074,active,2023-04-24,2024-04-06,CUS-0007452,PRD-00039
SUB-0012075,active,2021-12-11,2026-08-13,CUS-0008572,PRD-00174
SUB-0012076,cancelled,2022-02-07,2024-01-27,CUS-0002690,PRD-00023
SUB-0012077,active,2025-02-12,2026-01-28,CUS-0006036,PRD-00138
SUB-0012078,active,2021-10-08,2025-10-04,CUS-0000472,PRD-00071
SUB-0012079,active,2023-08-24,2027-01-17,CUS-0004979,PRD-00110
SUB-0012080,active,2020-08-04,2025-07-20,CUS-0008847,PRD-00081
SUB-0012081,active,2022-05-30,2026-11-03,CUS-0001883,PRD-00071
SUB-0012082,cancelled,2023-12-11,2026-04-10,CUS-0002909,PRD-00163
SUB-0012083,active,2021-12-12,2024-10-14,CUS-0004759,PRD-00055
SUB-0012084,active,2022-08-23,2027-04-17,CUS-0004954,PRD-00186
SUB-0012085,cancelled,2020-07-08,2026-06-11,CUS-0001873,PRD-00142
SUB-0012086,active,2023-06-14,2024-09-24,CUS-0000311,PRD-00162
SUB-0012087,active,2025-04-14,2026-06-18,CUS-0006033,PRD-00192
SUB-0012088,active,2022-01-21,2024-09-22,CUS-0006456,PRD-00002
SUB-0012089,active,2021-04-01,2027-07-29,CUS-0000853,PRD-00071
SUB-0012090,active,2022-08-25,2026-02-07,CUS-0001687,PRD-00057
SUB-0012091,active,2025-04-03,2027-06-16,CUS-0000809,PRD-00040
SUB-0012092,active,2020-03-09,2027-03-02,CUS-0003386,PRD-00128
SUB-0012093,active,2024-02-11,2026-08-12,CUS-0007672,PRD-00028
SUB-0012094,paused,2020-10-07,2026-08-29,CUS-0004318,PRD-00110
SUB-0012095,active,2023-11-20,2025-03-15,CUS-0009507,PRD-00051
SUB-0012096,cancelled,2021-06-10,2026-03-17,CUS-0004790,PRD-00150
SUB-0012097,active,2025-03-31,2025-09-04,CUS-0009328,PRD-00045
SUB-0012098,active,2021-10-05,2025-11-26,CUS-0000815,PRD-00006
SUB-0012099,cancelled,2023-08-23,2025-08-08,CUS-0007885,PRD-00193
SUB-0012100,cancelled,2024-09-24,2025-02-22,CUS-0008177,PRD-00078
SUB-0012101,active,2020-09-01,2027-05-04,CUS-0004445,PRD-00134
SUB-0012102,active,2021-11-29,2026-10-14,CUS-0001082,PRD-00182
SUB-0012103,active,2020-03-13,2026-02-01,CUS-0000216,PRD-00083
SUB-0012104,cancelled,2023-01-23,2027-10-28,CUS-0005775,PRD-00143
SUB-0012105,active,2024-08-04,2024-05-31,CUS-0000904,PRD-00180
SUB-0012106,active,2023-10-03,2024-08-30,CUS-0006012,PRD-00195
SUB-0012107,active,2020-05-16,2026-06-07,CUS-0007616,PRD-00182
SUB-0012108,active,2021-10-19,2026-10-20,CUS-0009239,PRD-00131
SUB-0012109,active,2021-04-13,2026-07-20,CUS-0004503,PRD-00175
SUB-0012110,active,2024-10-21,2027-05-30,CUS-0006884,PRD-00132
SUB-0012111,cancelled,2020-01-23,2026-08-10,CUS-0007303,PRD-00069
SUB-0012112,active,2020-06-13,2027-02-03,CUS-0005435,PRD-00170
SUB-0012113,cancelled,2022-11-23,2025-07-21,CUS-0003515,PRD-00137
SUB-0012114,active,2021-03-04,2024-01-02,CUS-0006234,PRD-00172
SUB-0012115,active,2021-07-11,2025-05-27,CUS-0009825,PRD-00043
SUB-0012116,active,2024-03-13,2024-03-07,CUS-0005604,PRD-00118
SUB-0012117,active,2025-06-22,2024-01-13,CUS-0000488,PRD-00026
SUB-0012118,active,2022-08-30,2026-03-26,CUS-0007841,PRD-00151
SUB-0012119,active,2024-07-16,2026-09-22,CUS-0003583,PRD-00026
SUB-0012120,cancelled,2020-09-29,2025-03-12,CUS-0002420,PRD-00046
SUB-0012121,active,2021-06-11,2027-10-25,CUS-0005801,PRD-00154
SUB-0012122,active,2020-01-01,2024-11-29,CUS-0008178,PRD-00184
SUB-0012123,active,2022-05-10,2025-07-02,CUS-0000409,PRD-00176
SUB-0012124,cancelled,2022-06-30,2026-03-20,CUS-0009164,PRD-00016
SUB-0012125,active,2021-07-08,2024-10-04,CUS-0003414,PRD-00095
SUB-0012126,cancelled,2022-11-24,2026-09-02,CUS-0004602,PRD-00049
SUB-0012127,active,2020-07-02,2026-08-28,CUS-0000873,PRD-00140
SUB-0012128,active,2021-12-01,2027-08-10,CUS-0009951,PRD-00187
SUB-0012129,active,2022-05-22,2025-02-22,CUS-0001287,PRD-00011
SUB-0012130,active,2023-12-17,2027-03-24,CUS-0001528,PRD-00120
SUB-0012131,paused,2022-01-30,2025-01-15,CUS-0005722,PRD-00100
SUB-0012132,active,2023-07-02,2027-04-02,CUS-0000069,PRD-00118
SUB-0012133,cancelled,2022-02-21,2024-02-04,CUS-0006562,PRD-00129
SUB-0012134,active,2023-11-27,2025-05-02,CUS-0005088,PRD-00183
SUB-0012135,active,2021-10-07,2024-05-20,CUS-0000198,PRD-00123
SUB-0012136,active,2021-05-21,2027-06-25,CUS-0004046,PRD-00022
SUB-0012137,active,2023-11-29,2025-07-06,CUS-0007600,PRD-00077
SUB-0012138,active,2022-03-24,2027-04-09,CUS-0003377,PRD-00034
SUB-0012139,active,2022-04-28,2024-08-05,CUS-0002189,PRD-00156
SUB-0012140,paused,2022-11-13,2027-09-04,CUS-0009403,PRD-00093
SUB-0012141,active,2024-04-13,2027-02-11,CUS-0008384,PRD-00027
SUB-0012142,active,2021-03-10,2024-03-27,CUS-0005017,PRD-00030
SUB-0012143,active,2021-04-28,2024-03-22,CUS-0004031,PRD-00167
SUB-0012144,cancelled,2023-03-19,2024-10-22,CUS-0001864,PRD-00118
SUB-0012145,active,2022-07-05,2027-04-25,CUS-0008982,PRD-00047
SUB-0012146,paused,2021-11-24,2024-06-10,CUS-0005532,PRD-00152
SUB-0012147,active,2021-03-25,2026-10-01,CUS-0001685,PRD-00095
SUB-0012148,cancelled,2022-06-08,2027-10-17,CUS-0002043,PRD-00036
SUB-0012149,active,2024-07-30,2024-07-09,CUS-0001183,PRD-00022
SUB-0012150,active,2022-07-22,2027-03-13,CUS-0000715,PRD-00188
SUB-0012151,active,2020-10-23,2026-09-15,CUS-0000414,PRD-00057
SUB-0012152,paused,2021-07-18,2027-11-10,CUS-0009187,PRD-00122
SUB-0012153,active,2020-11-29,2024-02-23,CUS-0000620,PRD-00123
SUB-0012154,active,2021-07-22,2025-02-09,CUS-0000650,PRD-00029
SUB-0012155,active,2024-02-05,2025-01-21,CUS-0001904,PRD-00066
SUB-0012156,active,2024-10-02,2027-04-07,CUS-0001402,PRD-00102
SUB-0012157,active,2020-05-18,2026-08-15,CUS-0003054,PRD-00065
SUB-0012158,active,2020-06-05,2025-03-14,CUS-0000836,PRD-00064
SUB-0012159,active,2022-11-04,2026-09-03,CUS-0002625,PRD-00108
SUB-0012160,active,2022-03-25,2026-01-23,CUS-0009976,PRD-00063
SUB-0012161,active,2024-08-17,2025-07-05,CUS-0005422,PRD-00193
SUB-0012162,active,2023-08-01,2026-02-09,CUS-0007597,PRD-00073
SUB-0012163,active,2020-07-12,2027-02-20,CUS-0005650,PRD-00118
SUB-0012164,cancelled,2022-03-23,2027-02-04,CUS-0009928,PRD-00105
SUB-0012165,active,2022-03-01,2027-02-08,CUS-0000936,PRD-00072
SUB-0012166,active,2020-03-01,2026-03-11,CUS-0003546,PRD-00006
SUB-0012167,active,2020-08-20,2027-04-21,CUS-0008003,PRD-00023
SUB-0012168,active,2020-12-11,2027-03-20,CUS-0008786,PRD-00012
SUB-0012169,active,2024-05-10,2024-02-08,CUS-0003006,PRD-00012
SUB-0012170,active,2024-05-02,2024-06-17,CUS-0009080,PRD-00115
SUB-0012171,active,2020-03-14,2027-01-06,CUS-0003312,PRD-00024
SUB-0012172,active,2024-09-03,2026-01-07,CUS-0003558,PRD-00080
SUB-0012173,active,2023-02-28,2026-06-13,CUS-0006198,PRD-00159
SUB-0012174,active,2022-12-11,2025-10-21,CUS-0006605,PRD-00110
SUB-0012175,cancelled,2021-02-23,2027-02-26,CUS-0008280,PRD-00033
SUB-0012176,active,2021-11-18,2026-08-17,CUS-0007295,PRD-00092
SUB-0012177,active,2025-06-28,2027-05-16,CUS-0005226,PRD-00026
SUB-0012178,paused,2021-06-04,2025-01-20,CUS-0000013,PRD-00160
SUB-0012179,active,2021-01-23,2027-03-22,CUS-0003491,PRD-00026
SUB-0012180,cancelled,2021-12-10,2026-04-12,CUS-0004065,PRD-00022
SUB-0012181,active,2024-01-31,2026-08-21,CUS-0003901,PRD-00131
SUB-0012182,active,2024-11-15,2024-01-23,CUS-0009395,PRD-00136
SUB-0012183,active,2024-05-08,2026-09-25,CUS-0007657,PRD-00072
SUB-0012184,active,2022-04-19,2026-11-13,CUS-0005999,PRD-00149
SUB-0012185,active,2023-05-15,2024-06-30,CUS-0004846,PRD-00075
SUB-0012186,paused,2023-01-07,2025-03-06,CUS-0009266,PRD-00049
SUB-0012187,paused,2024-07-03,2026-01-22,CUS-0002065,PRD-00102
SUB-0012188,active,2021-11-29,2024-10-30,CUS-0003911,PRD-00182
SUB-0012189,active,2021-03-31,2027-04-18,CUS-0006722,PRD-00008
SUB-0012190,active,2022-03-17,2024-11-17,CUS-0003858,PRD-00003
SUB-0012191,active,2021-10-20,2024-07-27,CUS-0003676,PRD-00013
SUB-0012192,active,2021-04-12,2024-03-30,CUS-0002002,PRD-00023
SUB-0012193,active,2022-03-08,2024-10-21,CUS-0007281,PRD-00170
SUB-0012194,active,2025-04-18,2024-09-24,CUS-0003832,PRD-00133
SUB-0012195,active,2021-03-18,2027-11-15,CUS-0003186,PRD-00129
SUB-0012196,active,2024-12-03,2026-05-13,CUS-0007732,PRD-00007
SUB-0012197,cancelled,2020-11-11,2027-06-04,CUS-0003077,PRD-00097
SUB-0012198,active,2021-03-21,2025-06-10,CUS-0005430,PRD-00116
SUB-0012199,active,2023-12-23,2024-11-15,CUS-0003404,PRD-00074
SUB-0012200,cancelled,2024-08-20,2024-12-23,CUS-0000512,PRD-00131
SUB-0012201,paused,2024-09-05,2025-04-10,CUS-0004963,PRD-00087
SUB-0012202,active,2024-10-21,2027-04-01,CUS-0002474,PRD-00198
SUB-0012203,active,2023-12-26,2024-10-01,CUS-0008767,PRD-00048
SUB-0012204,active,2024-08-29,2025-12-08,CUS-0003272,PRD-00187
SUB-0012205,active,2023-10-14,2026-12-21,CUS-0006863,PRD-00044
SUB-0012206,active,2023-12-29,2026-05-06,CUS-0008280,PRD-00144
SUB-0012207,active,2022-03-12,2026-04-02,CUS-0001543,PRD-00109
SUB-0012208,paused,2022-07-14,2027-01-22,CUS-0003807,PRD-00112
SUB-0012209,active,2024-11-27,2024-02-28,CUS-0000334,PRD-00011
SUB-0012210,active,2020-10-04,2025-11-23,CUS-0005104,PRD-00164
SUB-0012211,cancelled,2024-07-10,2027-09-25,CUS-0001014,PRD-00141
SUB-0012212,cancelled,2024-03-02,2024-09-04,CUS-0006505,PRD-00173
SUB-0012213,active,2023-06-25,2026-10-17,CUS-0009982,PRD-00109
SUB-0012214,active,2024-09-16,2025-08-30,CUS-0001753,PRD-00165
SUB-0012215,active,2022-01-05,2025-12-07,CUS-0009654,PRD-00030
SUB-0012216,active,2025-02-04,2026-10-06,CUS-0003593,PRD-00199
SUB-0012217,cancelled,2023-09-29,2026-08-17,CUS-0004280,PRD-00193
SUB-0012218,active,2024-08-29,2026-11-11,CUS-0007713,PRD-00039
SUB-0012219,active,2020-07-11,2024-02-01,CUS-0008121,PRD-00024
SUB-0012220,cancelled,2021-11-06,2027-08-18,CUS-0006200,PRD-00163
SUB-0012221,cancelled,2024-10-23,2024-02-16,CUS-0001385,PRD-00033
SUB-0012222,active,2022-06-19,2026-06-27,CUS-0002392,PRD-00047
SUB-0012223,active,2023-08-11,2027-10-02,CUS-0001335,PRD-00145
SUB-0012224,active,2023-03-20,2024-06-03,CUS-0001394,PRD-00120
SUB-0012225,active,2022-01-05,2025-11-16,CUS-0008102,PRD-00014
SUB-0012226,active,2022-07-06,2025-05-14,CUS-0003996,PRD-00075
SUB-0012227,active,2020-05-30,2027-07-28,CUS-0008666,PRD-00066
SUB-0012228,active,2024-09-15,2027-03-22,CUS-0004111,PRD-00178
SUB-0012229,paused,2024-02-28,2026-05-02,CUS-0001260,PRD-00182
SUB-0012230,paused,2020-01-01,2027-07-06,CUS-0007063,PRD-00188
SUB-0012231,active,2021-03-11,2024-11-04,CUS-0005354,PRD-00180
SUB-0012232,active,2021-01-06,2024-05-20,CUS-0001935,PRD-00047
SUB-0012233,active,2024-12-01,2027-10-02,CUS-0007537,PRD-00149
SUB-0012234,active,2021-09-15,2026-12-25,CUS-0008343,PRD-00193
SUB-0012235,active,2021-08-27,2026-02-04,CUS-0004560,PRD-00177
SUB-0012236,cancelled,2023-11-13,2026-08-06,CUS-0007926,PRD-00139
SUB-0012237,active,2024-12-13,2027-01-01,CUS-0003659,PRD-00130
SUB-0012238,active,2022-12-14,2025-02-19,CUS-0002257,PRD-00200
SUB-0012239,active,2022-09-26,2024-03-24,CUS-0004425,PRD-00063
SUB-0012240,active,2022-04-23,2026-06-18,CUS-0009503,PRD-00138
SUB-0012241,active,2023-06-05,2027-02-16,CUS-0008883,PRD-00156
SUB-0012242,active,2024-10-06,2027-08-02,CUS-0009373,PRD-00131
SUB-0012243,active,2020-07-15,2024-04-14,CUS-0000515,PRD-00145
SUB-0012244,active,2022-03-29,2027-06-21,CUS-0000688,PRD-00193
SUB-0012245,active,2025-04-13,2027-05-13,CUS-0008609,PRD-00057
SUB-0012246,active,2024-12-13,2025-05-19,CUS-0003058,PRD-00038
SUB-0012247,active,2021-10-02,2024-02-11,CUS-0002043,PRD-00128
SUB-0012248,active,2021-02-20,2025-10-16,CUS-0007414,PRD-00088
SUB-0012249,active,2025-02-28,2025-04-26,CUS-0004226,PRD-00110
SUB-0012250,active,2021-02-05,2025-12-13,CUS-0008448,PRD-00089
SUB-0012251,active,2023-02-19,2024-05-27,CUS-0002272,PRD-00092
SUB-0012252,active,2024-06-27,2024-08-03,CUS-0002455,PRD-00003
SUB-0012253,paused,2020-01-25,2026-03-29,CUS-0005653,PRD-00160
SUB-0012254,active,2024-10-31,2025-12-11,CUS-0004208,PRD-00014
SUB-0012255,paused,2020-07-03,2024-06-24,CUS-0000639,PRD-00065
SUB-0012256,paused,2022-04-21,2026-11-11,CUS-0002926,PRD-00165
SUB-0012257,active,2024-05-21,2026-01-03,CUS-0003026,PRD-00036
SUB-0012258,active,2022-09-21,2027-11-22,CUS-0007203,PRD-00093
SUB-0012259,cancelled,2025-05-01,2027-05-10,CUS-0003318,PRD-00119
SUB-0012260,active,2022-03-19,2024-06-22,CUS-0009722,PRD-00153
SUB-0012261,active,2020-11-23,2026-04-08,CUS-0007809,PRD-00112
SUB-0012262,active,2020-05-05,2027-06-14,CUS-0003069,PRD-00117
SUB-0012263,active,2022-04-12,2026-05-21,CUS-0008789,PRD-00057
SUB-0012264,active,2020-06-01,2026-10-22,CUS-0005129,PRD-00124
SUB-0012265,active,2025-01-26,2024-10-11,CUS-0007103,PRD-00128
SUB-0012266,active,2021-07-11,2025-10-18,CUS-0005711,PRD-00170
SUB-0012267,active,2020-01-03,2025-07-13,CUS-0007750,PRD-00039
SUB-0012268,active,2023-11-08,2024-04-22,CUS-0000961,PRD-00186
SUB-0012269,cancelled,2020-12-26,2025-09-25,CUS-0007440,PRD-00130
SUB-0012270,paused,2024-11-16,2024-08-05,CUS-0005844,PRD-00078
SUB-0012271,active,2020-03-30,2024-04-05,CUS-0009055,PRD-00054
SUB-0012272,cancelled,2025-06-27,2026-01-25,CUS-0001406,PRD-00033
SUB-0012273,active,2021-12-05,2025-05-23,CUS-0006060,PRD-00141
SUB-0012274,active,2024-10-27,2027-03-04,CUS-0004721,PRD-00149
SUB-0012275,active,2025-03-26,2025-09-04,CUS-0008777,PRD-00170
SUB-0012276,active,2022-07-09,2026-03-31,CUS-0007161,PRD-00125
SUB-0012277,active,2022-08-23,2024-08-21,CUS-0007805,PRD-00175
SUB-0012278,active,2025-01-12,2024-11-30,CUS-0007698,PRD-00148
SUB-0012279,active,2020-07-21,2024-09-21,CUS-0002932,PRD-00057
SUB-0012280,cancelled,2021-11-09,2027-11-26,CUS-0003940,PRD-00110
SUB-0012281,active,2024-03-29,2025-08-22,CUS-0002968,PRD-00100
SUB-0012282,cancelled,2021-08-14,2024-12-06,CUS-0002568,PRD-00043
SUB-0012283,cancelled,2025-06-06,2026-05-31,CUS-0001645,PRD-00178
SUB-0012284,active,2024-06-29,2026-10-13,CUS-0002613,PRD-00147
SUB-0012285,active,2020-02-06,2025-04-11,CUS-0004311,PRD-00059
SUB-0012286,active,2023-07-31,2027-10-15,CUS-0004208,PRD-00036
SUB-0012287,active,2021-12-24,2025-03-18,CUS-0005657,PRD-00156
SUB-0012288,active,2020-01-17,2024-04-06,CUS-0004043,PRD-00005
SUB-0012289,active,2021-02-27,2027-03-04,CUS-0003870,PRD-00162
SUB-0012290,paused,2020-02-16,2025-07-25,CUS-0004014,PRD-00170
SUB-0012291,active,2023-06-18,2026-10-22,CUS-0003306,PRD-00148
SUB-0012292,active,2022-06-16,2024-03-22,CUS-0006290,PRD-00155
SUB-0012293,active,2020-08-23,2026-04-25,CUS-0008403,PRD-00126
SUB-0012294,active,2022-11-08,2024-09-07,CUS-0007064,PRD-00011
SUB-0012295,active,2023-11-19,2027-06-14,CUS-0000218,PRD-00171
SUB-0012296,active,2024-12-12,2025-05-09,CUS-0000384,PRD-00021
SUB-0012297,active,2021-12-28,2027-01-12,CUS-0009287,PRD-00141
SUB-0012298,cancelled,2024-01-07,2027-08-20,CUS-0007843,PRD-00069
SUB-0012299,active,2023-09-02,2024-06-25,CUS-0003858,PRD-00021
SUB-0012300,active,2024-12-04,2026-10-10,CUS-0004354,PRD-00133
SUB-0012301,active,2022-02-04,2026-12-14,CUS-0002066,PRD-00118
SUB-0012302,active,2022-03-06,2025-01-13,CUS-0007631,PRD-00060
SUB-0012303,active,2024-04-15,2024-10-05,CUS-0001410,PRD-00012
SUB-0012304,active,2024-04-01,2026-04-23,CUS-0003655,PRD-00167
SUB-0012305,paused,2021-12-18,2027-06-28,CUS-0003458,PRD-00063
SUB-0012306,cancelled,2020-03-19,2024-09-16,CUS-0004388,PRD-00065
SUB-0012307,active,2021-07-11,2026-07-25,CUS-0002716,PRD-00191
SUB-0012308,active,2023-02-18,2024-12-23,CUS-0000547,PRD-00108
SUB-0012309,active,2023-09-20,2024-09-20,CUS-0006319,PRD-00085
SUB-0012310,active,2021-07-21,2025-12-06,CUS-0001353,PRD-00067
SUB-0012311,cancelled,2023-04-13,2026-03-02,CUS-0006611,PRD-00152
SUB-0012312,active,2021-07-17,2026-04-09,CUS-0004974,PRD-00114
SUB-0012313,active,2020-01-18,2025-08-09,CUS-0008760,PRD-00022
SUB-0012314,active,2023-06-23,2027-12-08,CUS-0000704,PRD-00067
SUB-0012315,active,2024-12-01,2027-12-20,CUS-0004805,PRD-00179
SUB-0012316,active,2024-07-15,2025-06-22,CUS-0001383,PRD-00031
SUB-0012317,active,2020-09-07,2027-08-01,CUS-0009190,PRD-00195
SUB-0012318,active,2021-08-26,2025-03-20,CUS-0007013,PRD-00189
SUB-0012319,active,2021-09-03,2025-03-23,CUS-0005461,PRD-00153
SUB-0012320,active,2021-06-02,2027-02-20,CUS-0001955,PRD-00024
SUB-0012321,cancelled,2023-06-01,2027-03-15,CUS-0009199,PRD-00086
SUB-0012322,active,2023-01-25,2026-05-09,CUS-0007239,PRD-00100
SUB-0012323,active,2025-05-08,2027-11-18,CUS-0007550,PRD-00158
SUB-0012324,active,2022-11-06,2025-09-01,CUS-0002712,PRD-00024
SUB-0012325,active,2020-05-07,2025-02-24,CUS-0009082,PRD-00156
SUB-0012326,active,2023-10-30,2025-04-08,CUS-0005687,PRD-00136
SUB-0012327,active,2023-01-15,2024-01-09,CUS-0002104,PRD-00183
SUB-0012328,cancelled,2024-06-03,2024-09-19,CUS-0004440,PRD-00091
SUB-0012329,cancelled,2024-05-03,2025-05-07,CUS-0007078,PRD-00134
SUB-0012330,active,2022-03-10,2025-12-20,CUS-0001085,PRD-00108
SUB-0012331,active,2020-04-08,2027-09-07,CUS-0009256,PRD-00114
SUB-0012332,active,2021-12-12,2026-06-29,CUS-0003605,PRD-00066
SUB-0012333,active,2025-05-11,2024-06-07,CUS-0009653,PRD-00116
