invoice_item_id,quantity,unit_price,line_total,invoice_id,product_id
INI-000106053,5,33.6,168.0,INV-00032784,PRD-00103
INI-000106054,6,45.97,275.82,INV-00017189,PRD-00149
INI-000106055,4,56.92,227.68,INV-00015214,PRD-00024
INI-000106056,9,56.15,505.34999999999997,INV-00030070,PRD-00061
INI-000106057,10,10.61,106.1,INV-00044433,PRD-00063
INI-000106058,10,10.9,109.0,INV-00047571,PRD-00166
INI-000106059,3,102.15,306.45000000000005,INV-00046019,PRD-00039
INI-000106060,2,38.27,76.54,INV-00035131,PRD-00116
INI-000106061,8,25.26,202.08,INV-00004318,PRD-00200
INI-000106062,2,39.57,79.14,INV-00029327,PRD-00124
INI-000106063,10,28.45,284.5,INV-00023221,PRD-00051
INI-000106064,5,218.4,1092.0,INV-00013880,PRD-00200
INI-000106065,3,98.32,294.96,INV-00047994,PRD-00181
INI-000106066,6,34.0,204.0,INV-00020524,PRD-00121
INI-000106067,5,39.37,196.85,INV-00018718,PRD-00188
INI-000106068,1,65.99,65.99,INV-00042853,PRD-00079
INI-000106069,7,31.26,218.82000000000002,INV-00039013,PRD-00050
INI-000106070,1,9.21,9.21,INV-00004604,PRD-00077
INI-000106071,7,150.85,1055.95,INV-00018738,PRD-00057
INI-000106072,6,44.53,267.18,INV-00011381,PRD-00177
INI-000106073,10,127.58,1275.8,INV-00022358,PRD-00074
INI-000106074,6,38.77,232.62,INV-00013077,PRD-00195
INI-000106075,9,104.84,943.5600000000001,INV-00040518,PRD-00093
INI-000106076,4,68.46,273.84,INV-00028505,PRD-00074
INI-000106077,3,32.67,98.01,INV-00038527,PRD-00192
INI-000106078,3,40.31,120.93,INV-00033305,PRD-00111
INI-000106079,1,15.72,15.72,INV-00020226,PRD-00132
INI-000106080,8,12.02,96.16,INV-00036107,PRD-00058
INI-000106081,4,20.96,83.84,INV-00042221,PRD-00085
INI-000106082,4,33.11,132.44,INV-00026320,PRD-00159
INI-000106083,3,38.25,114.75,INV-00016777,PRD-00140
INI-000106084,5,63.47,317.35,INV-00013567,PRD-00012
INI-000106085,10,29.51,295.1,INV-00010017,PRD-00192
INI-000106086,3,53.45,160.35000000000002,INV-00006864,PRD-00183
INI-000106087,1,28.68,28.68,INV-00045040,PRD-00160
INI-000106088,3,39.18,117.53999999999999,INV-00020115,PRD-00070
INI-000106089,8,41.69,333.52,INV-00036764,PRD-00014
INI-000106090,8,29.93,239.44,INV-00045705,PRD-00056
INI-000106091,1,106.05,106.05,INV-00034557,PRD-00039
INI-000106092,8,6.99,55.92,INV-00043145,PRD-00083
INI-000106093,1,14.6,14.6,INV-00004068,PRD-00050
INI-000106094,2,19.64,39.28,INV-00013179,PRD-00063
INI-000106095,7,36.92,258.44,INV-00002261,PRD-00082
INI-000106096,7,163.32,1143.24,INV-00028665,PRD-00041
INI-000106097,2,52.49,104.98,INV-00017043,PRD-00016
INI-000106098,2,9.04,18.08,INV-00041512,PRD-00190
INI-000106099,2,35.62,71.24,INV-00008518,PRD-00188
INI-000106100,9,36.35,327.15000000000003,INV-00013059,PRD-00139
INI-000106101,10,52.99,529.9,INV-00023253,PRD-00200
INI-000106102,7,34.54,241.78,INV-00018521,PRD-00017
INI-000106103,6,37.44,224.64,INV-00049521,PRD-00035
INI-000106104,5,31.64,158.2,INV-00040918,PRD-00169
INI-000106105,9,66.68,600.1200000000001,INV-00002579,PRD-00073
INI-000106106,2,58.45,116.9,INV-00005016,PRD-00097
INI-000106107,2,49.3,98.6,INV-00004081,PRD-00148
INI-000106108,7,67.44,472.08,INV-00006099,PRD-00078
INI-000106109,9,19.85,178.65,INV-00017395,PRD-00138
INI-000106110,10,65.89,658.9,INV-00039496,PRD-00133
INI-000106111,5,60.74,303.7,INV-00008918,PRD-00161
INI-000106112,1,24.69,24.69,INV-00016101,PRD-00132
INI-000106113,9,56.68,510.12,INV-00047726,PRD-00195
INI-000106114,3,49.18,147.54,INV-00007116,PRD-00012
INI-000106115,9,48.03,432.27,INV-00000903,PRD-00175
INI-000106116,10,29.67,296.70000000000005,INV-00046689,PRD-00070
INI-000106117,4,60.21,240.84,INV-00010138,PRD-00177
INI-000106118,1,54.23,54.23,INV-00034517,PRD-00072
INI-000106119,10,77.1,771.0,INV-00010796,PRD-00165
INI-000106120,1,64.25,64.25,INV-00015734,PRD-00169
INI-000106121,9,16.28,146.52,INV-00017162,PRD-00040
INI-000106122,6,51.08,306.48,INV-00015548,PRD-00126
INI-000106123,1,51.58,51.58,INV-00023301,PRD-00197
INI-000106124,6,8.53,51.17999999999999,INV-00016364,PRD-00178
INI-000106125,8,37.76,302.08,INV-00000976,PRD-00191
INI-000106126,9,53.22,478.98,INV-00036229,PRD-00071
INI-000106127,4,50.64,202.56,INV-00033956,PRD-00047
INI-000106128,2,17.82,35.64,INV-00022915,PRD-00179
INI-000106129,4,28.98,115.92,INV-00032462,PRD-00187
INI-000106130,6,38.27,229.62,INV-00038246,PRD-00093
INI-000106131,5,83.18,415.90000000000003,INV-00049457,PRD-00132
INI-000106132,1,21.29,21.29,INV-00036115,PRD-00075
INI-000106133,2,15.75,31.5,INV-00022301,PRD-00095
INI-000106134,1,11.92,11.92,INV-00009446,PRD-00039
INI-000106135,3,38.75,116.25,INV-00027429,PRD-00171
INI-000106136,6,47.43,284.58,INV-00031811,PRD-00152
INI-000106137,4,7.99,31.96,INV-00028128,PRD-00146
INI-000106138,4,48.2,192.8,INV-00020037,PRD-00051
INI-000106139,8,11.53,92.24,INV-00009871,PRD-00062
INI-000106140,8,40.07,320.56,INV-00010928,PRD-00073
INI-000106141,1,9.64,9.64,INV-00030882,PRD-00010
INI-000106142,6,8.61,51.66,INV-00044670,PRD-00102
INI-000106143,9,34.73,312.57,INV-00045729,PRD-00110
INI-000106144,4,39.01,156.04,INV-00006110,PRD-00019
INI-000106145,9,125.33,1127.97,INV-00019604,PRD-00026
INI-000106146,7,46.62,326.34,INV-00049671,PRD-00031
INI-000106147,3,17.47,52.41,INV-00030957,PRD-00161
INI-000106148,5,68.48,342.40000000000003,INV-00023319,PRD-00142
INI-000106149,2,30.98,61.96,INV-00044555,PRD-00015
INI-000106150,6,155.22,931.3199999999999,INV-00038799,PRD-00047
INI-000106151,6,13.03,78.17999999999999,INV-00021329,PRD-00100
INI-000106152,5,39.68,198.4,INV-00016435,PRD-00064
INI-000106153,10,59.73,597.3,INV-00011293,PRD-00017
INI-000106154,10,20.77,207.7,INV-00010702,PRD-00063
INI-000106155,3,28.01,84.03,INV-00005866,PRD-00190
INI-000106156,7,59.92,419.44,INV-00011167,PRD-00179
INI-000106157,7,56.46,395.22,INV-00020922,PRD-00072
INI-000106158,5,25.79,128.95,INV-00037723,PRD-00027
INI-000106159,4,13.17,52.68,INV-00034703,PRD-00117
INI-000106160,5,62.11,310.55,INV-00012711,PRD-00080
INI-000106161,7,21.45,150.15,INV-00004171,PRD-00147
INI-000106162,9,12.55,112.95,INV-00032601,PRD-00064
INI-000106163,9,42.46,382.14,INV-00017153,PRD-00005
INI-000106164,10,28.28,282.8,INV-00014097,PRD-00030
INI-000106165,2,243.55,487.1,INV-00043513,PRD-00166
INI-000106166,5,46.99,234.95000000000002,INV-00027290,PRD-00143
INI-000106167,3,91.2,273.6,INV-00006628,PRD-00200
INI-000106168,8,25.4,203.2,INV-00025508,PRD-00055
INI-000106169,2,75.41,150.82,INV-00009285,PRD-00183
INI-000106170,10,174.49,1744.9,INV-00034683,PRD-00104
INI-000106171,7,10.24,71.68,INV-00005799,PRD-00157
INI-000106172,1,35.15,35.15,INV-00045730,PRD-00173
INI-000106173,5,130.31,651.55,INV-00009569,PRD-00117
INI-000106174,1,28.14,28.14,INV-00031050,PRD-00113
INI-000106175,1,27.04,27.04,INV-00020335,PRD-00078
INI-000106176,8,27.89,223.12,INV-00005237,PRD-00074
INI-000106177,10,30.17,301.70000000000005,INV-00024692,PRD-00018
INI-000106178,2,70.24,140.48,INV-00004037,PRD-00120
INI-000106179,8,34.26,274.08,INV-00033799,PRD-00020
INI-000106180,2,33.29,66.58,INV-00028947,PRD-00019
INI-000106181,9,26.85,241.65,INV-00028494,PRD-00044
INI-000106182,6,22.52,135.12,INV-00022150,PRD-00071
INI-000106183,6,23.21,139.26,INV-00040189,PRD-00193
INI-000106184,8,114.59,916.72,INV-00049244,PRD-00031
INI-000106185,3,41.86,125.58,INV-00004402,PRD-00110
INI-000106186,7,8.3,58.10000000000001,INV-00017727,PRD-00138
INI-000106187,4,68.6,274.4,INV-00029914,PRD-00059
INI-000106188,2,44.09,88.18,INV-00015026,PRD-00020
INI-000106189,10,37.36,373.6,INV-00035753,PRD-00082
INI-000106190,4,26.1,104.4,INV-00045348,PRD-00111
INI-000106191,9,95.28,857.52,INV-00031119,PRD-00165
INI-000106192,10,64.12,641.2,INV-00000162,PRD-00007
INI-000106193,3,43.72,131.16,INV-00033414,PRD-00033
INI-000106194,10,69.89,698.9,INV-00009364,PRD-00048
INI-000106195,1,64.51,64.51,INV-00024590,PRD-00164
INI-000106196,1,75.03,75.03,INV-00012246,PRD-00194
INI-000106197,2,26.29,52.58,INV-00038990,PRD-00148
INI-000106198,9,58.07,522.63,INV-00008651,PRD-00065
INI-000106199,6,31.61,189.66,INV-00019260,PRD-00017
INI-000106200,1,10.81,10.81,INV-00029511,PRD-00130
INI-000106201,6,24.91,149.46,INV-00003516,PRD-00178
INI-000106202,2,27.36,54.72,INV-00047785,PRD-00118
INI-000106203,6,102.95,617.7,INV-00039373,PRD-00114
INI-000106204,7,24.72,173.04,INV-00006163,PRD-00089
INI-000106205,8,32.61,260.88,INV-00032204,PRD-00038
INI-000106206,5,20.08,100.39999999999999,INV-00026859,PRD-00010
INI-000106207,6,52.4,314.4,INV-00011612,PRD-00081
INI-000106208,7,16.94,118.58000000000001,INV-00037034,PRD-00139
INI-000106209,4,28.19,112.76,INV-00009487,PRD-00163
INI-000106210,10,27.08,270.79999999999995,INV-00025041,PRD-00003
INI-000106211,1,50.11,50.11,INV-00017045,PRD-00038
INI-000106212,6,91.88,551.28,INV-00017039,PRD-00177
INI-000106213,7,39.11,273.77,INV-00031600,PRD-00056
INI-000106214,3,23.11,69.33,INV-00035833,PRD-00196
INI-000106215,4,37.47,149.88,INV-00021489,PRD-00057
INI-000106216,10,52.26,522.6,INV-00048146,PRD-00102
INI-000106217,3,87.36,262.08,INV-00043697,PRD-00029
INI-000106218,5,26.65,133.25,INV-00005142,PRD-00163
INI-000106219,5,15.22,76.10000000000001,INV-00041662,PRD-00197
INI-000106220,2,38.06,76.12,INV-00032583,PRD-00087
INI-000106221,9,5.78,52.02,INV-00005380,PRD-00200
INI-000106222,6,21.15,126.89999999999999,INV-00045116,PRD-00107
INI-000106223,6,31.24,187.44,INV-00006253,PRD-00077
INI-000106224,2,31.59,63.18,INV-00023102,PRD-00032
INI-000106225,4,38.21,152.84,INV-00020768,PRD-00093
INI-000106226,6,22.34,134.04,INV-00035261,PRD-00068
INI-000106227,6,45.87,275.21999999999997,INV-00011169,PRD-00003
INI-000106228,10,20.13,201.29999999999998,INV-00031492,PRD-00043
INI-000106229,6,66.12,396.72,INV-00015991,PRD-00002
INI-000106230,10,30.42,304.20000000000005,INV-00033558,PRD-00123
INI-000106231,5,103.12,515.6,INV-00038170,PRD-00128
INI-000106232,5,14.9,74.5,INV-00005172,PRD-00158
INI-000106233,7,16.86,118.02,INV-00022691,PRD-00190
INI-000106234,4,52.72,210.88,INV-00007942,PRD-00019
INI-000106235,2,16.15,32.3,INV-00044958,PRD-00087
INI-000106236,10,17.9,179.0,INV-00006353,PRD-00009
INI-000106237,1,36.49,36.49,INV-00016691,PRD-00180
INI-000106238,7,58.66,410.62,INV-00011042,PRD-00040
INI-000106239,6,32.23,193.38,INV-00038454,PRD-00154
INI-000106240,7,102.03,714.21,INV-00029838,PRD-00060
INI-000106241,4,12.94,51.76,INV-00045051,PRD-00125
INI-000106242,3,26.4,79.19999999999999,INV-00018311,PRD-00186
INI-000106243,10,36.32,363.2,INV-00022460,PRD-00044
INI-000106244,5,65.7,328.5,INV-00034284,PRD-00185
INI-000106245,8,93.8,750.4,INV-00027393,PRD-00144
INI-000106246,6,59.78,358.68,INV-00018312,PRD-00196
INI-000106247,5,42.42,212.10000000000002,INV-00025531,PRD-00118
INI-000106248,3,12.12,36.36,INV-00042416,PRD-00077
INI-000106249,3,46.74,140.22,INV-00011580,PRD-00131
INI-000106250,4,23.34,93.36,INV-00036801,PRD-00083
INI-000106251,9,55.64,500.76,INV-00028431,PRD-00148
INI-000106252,5,27.19,135.95000000000002,INV-00031102,PRD-00128
INI-000106253,8,43.71,349.68,INV-00008753,PRD-00113
INI-000106254,3,50.43,151.29,INV-00040559,PRD-00125
INI-000106255,7,39.23,274.60999999999996,INV-00043347,PRD-00126
INI-000106256,9,45.68,411.12,INV-00039131,PRD-00063
INI-000106257,1,11.32,11.32,INV-00017556,PRD-00028
INI-000106258,1,16.0,16.0,INV-00029251,PRD-00142
INI-000106259,4,29.31,117.24,INV-00049690,PRD-00084
INI-000106260,5,167.33,836.6500000000001,INV-00013769,PRD-00147
INI-000106261,3,47.1,141.3,INV-00021994,PRD-00028
INI-000106262,3,23.62,70.86,INV-00037721,PRD-00175
INI-000106263,9,222.02,1998.18,INV-00041851,PRD-00029
INI-000106264,1,35.32,35.32,INV-00020427,PRD-00020
INI-000106265,6,34.97,209.82,INV-00014919,PRD-00165
INI-000106266,8,32.06,256.48,INV-00027299,PRD-00038
INI-000106267,9,39.03,351.27,INV-00012821,PRD-00093
INI-000106268,1,39.39,39.39,INV-00022868,PRD-00061
INI-000106269,9,38.88,349.92,INV-00016797,PRD-00155
INI-000106270,1,48.07,48.07,INV-00036615,PRD-00084
INI-000106271,8,32.24,257.92,INV-00037544,PRD-00046
INI-000106272,9,11.0,99.0,INV-00005257,PRD-00051
INI-000106273,4,38.43,153.72,INV-00016955,PRD-00149
INI-000106274,7,23.72,166.04,INV-00015123,PRD-00106
INI-000106275,4,53.14,212.56,INV-00038546,PRD-00135
INI-000106276,2,44.04,88.08,INV-00038823,PRD-00126
INI-000106277,4,30.17,120.68,INV-00030883,PRD-00183
INI-000106278,7,78.6,550.1999999999999,INV-00032690,PRD-00193
INI-000106279,9,29.21,262.89,INV-00027972,PRD-00057
INI-000106280,6,34.51,207.06,INV-00030748,PRD-00052
INI-000106281,1,18.62,18.62,INV-00027954,PRD-00160
INI-000106282,9,43.7,393.3,INV-00003102,PRD-00144
INI-000106283,5,62.13,310.65000000000003,INV-00024475,PRD-00013
INI-000106284,8,80.06,640.48,INV-00049776,PRD-00048
INI-000106285,3,93.06,279.18,INV-00028614,PRD-00187
INI-000106286,3,44.58,133.74,INV-00000572,PRD-00189
INI-000106287,3,16.55,49.650000000000006,INV-00001640,PRD-00161
INI-000106288,6,40.96,245.76,INV-00028240,PRD-00110
INI-000106289,5,37.7,188.5,INV-00013983,PRD-00064
INI-000106290,5,20.08,100.39999999999999,INV-00047885,PRD-00157
INI-000106291,1,20.44,20.44,INV-00020098,PRD-00142
INI-000106292,2,36.56,73.12,INV-00029668,PRD-00164
INI-000106293,8,16.23,129.84,INV-00004471,PRD-00014
INI-000106294,2,19.64,39.28,INV-00019024,PRD-00156
INI-000106295,1,75.92,75.92,INV-00010315,PRD-00197
INI-000106296,8,44.17,353.36,INV-00006093,PRD-00193
INI-000106297,6,57.13,342.78000000000003,INV-00029461,PRD-00152
INI-000106298,4,40.07,160.28,INV-00038922,PRD-00051
INI-000106299,4,50.39,201.56,INV-00044539,PRD-00037
INI-000106300,10,39.67,396.70000000000005,INV-00017022,PRD-00044
INI-000106301,10,38.68,386.8,INV-00018906,PRD-00152
INI-000106302,8,21.43,171.44,INV-00000996,PRD-00017
INI-000106303,4,44.18,176.72,INV-00040301,PRD-00021
INI-000106304,6,16.58,99.47999999999999,INV-00021084,PRD-00047
INI-000106305,2,31.85,63.7,INV-00007416,PRD-00153
INI-000106306,6,60.43,362.58,INV-00021753,PRD-00182
INI-000106307,1,35.75,35.75,INV-00015977,PRD-00063
INI-000106308,4,18.19,72.76,INV-00047220,PRD-00183
INI-000106309,7,50.96,356.72,INV-00032215,PRD-00012
INI-000106310,5,80.62,403.1,INV-00032806,PRD-00085
INI-000106311,5,22.04,110.19999999999999,INV-00010043,PRD-00091
INI-000106312,5,56.11,280.55,INV-00026732,PRD-00012
INI-000106313,8,27.45,219.6,INV-00046691,PRD-00029
INI-000106314,10,18.99,189.89999999999998,INV-00011945,PRD-00020
INI-000106315,6,10.42,62.519999999999996,INV-00046195,PRD-00184
INI-000106316,4,17.68,70.72,INV-00017833,PRD-00016
INI-000106317,6,165.82,994.92,INV-00035296,PRD-00060
INI-000106318,10,12.13,121.30000000000001,INV-00020915,PRD-00131
INI-000106319,5,32.54,162.7,INV-00038586,PRD-00104
INI-000106320,1,101.89,101.89,INV-00031920,PRD-00044
INI-000106321,1,101.47,101.47,INV-00024311,PRD-00146
INI-000106322,8,44.02,352.16,INV-00007569,PRD-00166
INI-000106323,3,97.98,293.94,INV-00046197,PRD-00155
INI-000106324,2,91.54,183.08,INV-00013672,PRD-00103
INI-000106325,5,33.2,166.0,INV-00025664,PRD-00072
INI-000106326,9,7.53,67.77,INV-00010575,PRD-00062
INI-000106327,3,138.82,416.46,INV-00037553,PRD-00149
INI-000106328,9,16.54,148.85999999999999,INV-00004892,PRD-00128
INI-000106329,1,34.63,34.63,INV-00007025,PRD-00186
INI-000106330,5,28.77,143.85,INV-00032041,PRD-00039
INI-000106331,2,16.39,32.78,INV-00044766,PRD-00084
INI-000106332,1,144.13,144.13,INV-00040558,PRD-00022
INI-000106333,5,26.77,133.85,INV-00003615,PRD-00169
INI-000106334,6,63.55,381.29999999999995,INV-00037133,PRD-00182
INI-000106335,4,38.69,154.76,INV-00027917,PRD-00115
INI-000106336,1,78.36,78.36,INV-00038212,PRD-00068
INI-000106337,5,13.0,65.0,INV-00033021,PRD-00108
INI-000106338,3,32.38,97.14000000000001,INV-00040791,PRD-00006
INI-000106339,8,25.7,205.6,INV-00024804,PRD-00094
INI-000106340,1,66.07,66.07,INV-00044989,PRD-00171
INI-000106341,3,10.09,30.27,INV-00022172,PRD-00028
INI-000106342,10,83.15,831.5,INV-00027811,PRD-00198
INI-000106343,1,57.22,57.22,INV-00037554,PRD-00014
INI-000106344,3,16.95,50.849999999999994,INV-00039749,PRD-00200
INI-000106345,1,21.92,21.92,INV-00025433,PRD-00073
INI-000106346,1,22.69,22.69,INV-00012560,PRD-00070
INI-000106347,9,45.72,411.48,INV-00010225,PRD-00172
INI-000106348,4,48.92,195.68,INV-00043056,PRD-00040
INI-000106349,9,7.44,66.96000000000001,INV-00036194,PRD-00063
INI-000106350,7,22.64,158.48000000000002,INV-00006793,PRD-00122
INI-000106351,1,49.0,49.0,INV-00029335,PRD-00112
INI-000106352,4,14.41,57.64,INV-00047502,PRD-00110
INI-000106353,3,25.5,76.5,INV-00032931,PRD-00059
INI-000106354,5,89.73,448.65000000000003,INV-00026559,PRD-00077
INI-000106355,10,43.12,431.2,INV-00006741,PRD-00196
INI-000106356,6,9.54,57.239999999999995,INV-00017048,PRD-00169
INI-000106357,2,58.79,117.58,INV-00005709,PRD-00020
INI-000106358,7,41.97,293.78999999999996,INV-00002995,PRD-00107
INI-000106359,9,40.39,363.51,INV-00033474,PRD-00040
INI-000106360,5,16.82,84.1,INV-00037057,PRD-00013
INI-000106361,1,123.09,123.09,INV-00000480,PRD-00195
INI-000106362,3,33.08,99.24,INV-00000419,PRD-00049
INI-000106363,4,18.83,75.32,INV-00031999,PRD-00104
INI-000106364,1,231.32,231.32,INV-00041633,PRD-00055
INI-000106365,3,72.28,216.84,INV-00010017,PRD-00178
INI-000106366,4,23.53,94.12,INV-00049435,PRD-00105
INI-000106367,10,22.35,223.5,INV-00003161,PRD-00194
INI-000106368,8,50.93,407.44,INV-00049266,PRD-00037
INI-000106369,7,100.06,700.4200000000001,INV-00006648,PRD-00069
INI-000106370,2,7.87,15.74,INV-00038644,PRD-00064
INI-000106371,8,43.9,351.2,INV-00012218,PRD-00058
INI-000106372,7,19.5,136.5,INV-00001612,PRD-00116
INI-000106373,8,24.77,198.16,INV-00020471,PRD-00008
INI-000106374,6,13.99,83.94,INV-00034775,PRD-00100
INI-000106375,9,87.36,786.24,INV-00021881,PRD-00194
INI-000106376,1,27.69,27.69,INV-00017009,PRD-00078
INI-000106377,4,67.59,270.36,INV-00047685,PRD-00054
INI-000106378,8,13.4,107.2,INV-00003958,PRD-00034
INI-000106379,6,89.12,534.72,INV-00000465,PRD-00031
INI-000106380,2,31.41,62.82,INV-00041350,PRD-00079
INI-000106381,3,6.05,18.15,INV-00025028,PRD-00133
INI-000106382,6,67.24,403.43999999999994,INV-00033237,PRD-00038
INI-000106383,4,38.88,155.52,INV-00022578,PRD-00192
INI-000106384,3,18.15,54.449999999999996,INV-00045611,PRD-00094
INI-000106385,3,108.59,325.77,INV-00027122,PRD-00029
INI-000106386,8,51.93,415.44,INV-00032938,PRD-00144
INI-000106387,10,55.89,558.9,INV-00021841,PRD-00106
INI-000106388,6,27.97,167.82,INV-00046402,PRD-00123
INI-000106389,1,55.62,55.62,INV-00047840,PRD-00037
INI-000106390,6,120.46,722.76,INV-00049371,PRD-00138
INI-000106391,8,46.56,372.48,INV-00044651,PRD-00092
INI-000106392,9,61.66,554.9399999999999,INV-00006455,PRD-00001
INI-000106393,9,20.83,187.46999999999997,INV-00031026,PRD-00126
INI-000106394,9,22.76,204.84,INV-00002557,PRD-00111
INI-000106395,10,32.56,325.6,INV-00032267,PRD-00073
INI-000106396,10,13.79,137.89999999999998,INV-00024614,PRD-00012
INI-000106397,4,12.12,48.48,INV-00042811,PRD-00077
INI-000106398,6,30.18,181.07999999999998,INV-00049042,PRD-00142
INI-000106399,2,50.01,100.02,INV-00002021,PRD-00135
INI-000106400,10,18.05,180.5,INV-00004591,PRD-00007
INI-000106401,8,49.41,395.28,INV-00049180,PRD-00171
INI-000106402,3,22.75,68.25,INV-00018317,PRD-00181
INI-000106403,7,17.95,125.64999999999999,INV-00008535,PRD-00066
INI-000106404,10,28.64,286.4,INV-00007911,PRD-00171
INI-000106405,3,46.34,139.02,INV-00021309,PRD-00174
INI-000106406,9,33.45,301.05,INV-00041252,PRD-00008
INI-000106407,1,28.29,28.29,INV-00037904,PRD-00148
INI-000106408,4,87.64,350.56,INV-00001275,PRD-00176
INI-000106409,7,31.86,223.01999999999998,INV-00010486,PRD-00183
INI-000106410,2,66.81,133.62,INV-00018644,PRD-00191
INI-000106411,6,14.38,86.28,INV-00032627,PRD-00147
INI-000106412,7,6.7,46.9,INV-00013564,PRD-00169
INI-000106413,8,14.8,118.4,INV-00027969,PRD-00057
INI-000106414,3,28.55,85.65,INV-00001981,PRD-00081
INI-000106415,8,22.02,176.16,INV-00032050,PRD-00171
INI-000106416,10,10.15,101.5,INV-00032583,PRD-00157
INI-000106417,6,28.69,172.14000000000001,INV-00027391,PRD-00121
INI-000106418,9,33.78,304.02,INV-00024290,PRD-00045
INI-000106419,9,63.21,568.89,INV-00021939,PRD-00064
INI-000106420,5,37.32,186.6,INV-00019269,PRD-00080
INI-000106421,5,9.88,49.400000000000006,INV-00007188,PRD-00190
INI-000106422,4,42.35,169.4,INV-00046818,PRD-00019
INI-000106423,7,34.81,243.67000000000002,INV-00036888,PRD-00112
INI-000106424,5,38.0,190.0,INV-00048168,PRD-00060
INI-000106425,10,266.12,2661.2,INV-00006314,PRD-00148
INI-000106426,8,31.66,253.28,INV-00025984,PRD-00168
INI-000106427,9,39.53,355.77,INV-00006796,PRD-00164
INI-000106428,6,63.72,382.32,INV-00026658,PRD-00002
INI-000106429,6,81.9,491.40000000000003,INV-00023914,PRD-00110
INI-000106430,10,19.18,191.8,INV-00019799,PRD-00154
INI-000106431,2,13.33,26.66,INV-00019375,PRD-00052
INI-000106432,3,52.82,158.46,INV-00038591,PRD-00158
INI-000106433,1,107.44,107.44,INV-00013669,PRD-00177
INI-000106434,8,28.81,230.48,INV-00004665,PRD-00105
INI-000106435,8,19.04,152.32,INV-00040622,PRD-00102
INI-000106436,8,139.49,1115.92,INV-00030485,PRD-00130
INI-000106437,8,19.98,159.84,INV-00024502,PRD-00058
INI-000106438,9,67.8,610.1999999999999,INV-00037225,PRD-00148
INI-000106439,7,34.37,240.58999999999997,INV-00012829,PRD-00028
INI-000106440,8,77.23,617.84,INV-00008114,PRD-00084
INI-000106441,4,98.3,393.2,INV-00047985,PRD-00110
INI-000106442,5,22.53,112.65,INV-00040995,PRD-00179
INI-000106443,3,47.17,141.51,INV-00008104,PRD-00043
INI-000106444,8,77.25,618.0,INV-00036011,PRD-00083
INI-000106445,4,29.44,117.76,INV-00040073,PRD-00031
INI-000106446,3,7.75,23.25,INV-00019814,PRD-00133
INI-000106447,9,47.0,423.0,INV-00034436,PRD-00104
INI-000106448,4,27.67,110.68,INV-00039957,PRD-00097
INI-000106449,2,33.29,66.58,INV-00016623,PRD-00039
INI-000106450,1,54.29,54.29,INV-00024374,PRD-00057
INI-000106451,6,28.35,170.10000000000002,INV-00047402,PRD-00069
INI-000106452,5,41.93,209.65,INV-00016734,PRD-00023
INI-000106453,9,52.01,468.09,INV-00001548,PRD-00075
