account_id,name,industry,country,annual_revenue,employees,created_at
ACC-0004260,Cobalto Partners,tech,MX,248107.18,145,2018-02-04 03:28:05
ACC-0004261,Andes Retail,tech,AR,270444.72,3,2022-12-08 16:42:41
ACC-0004262,Litio Pharma,health,US,723700.44,57,2023-05-06 11:08:56
ACC-0004263,Plata Networks,education,MX,737534.31,39,2022-01-02 23:03:30
ACC-0004264,Azteca Partners,energy,CL,838330.11,28,2023-11-29 08:46:17
ACC-0004265,Solar Mining,health,CO,2827505.38,18,2019-09-06 13:25:44
ACC-0004266,Tropic SpA,retail,PE,162922.04,122,2021-02-04 09:20:40
ACC-0004267,Tropic Group,finance,MX,3227613.15,15,2025-03-27 18:48:36
ACC-0004268,Cordillera Group,tech,CO,154071.33,30,2023-03-03 07:52:06
ACC-0004269,Bio Foods,manufacturing,CL,490966.03,61,2023-12-23 22:11:07
ACC-0004270,Inca Networks,education,CO,232433.56,36,2025-09-10 21:20:58
ACC-0004271,Atacama S.A.,services,BR,198262.57,190,2024-09-07 20:56:25
ACC-0004272,Prima Data,services,CO,278185.68,85,2023-08-31 18:07:45
ACC-0004273,Patagonia Networks,finance,CL,1647901.37,24,2023-03-27 13:06:42
ACC-0004274,Global Tech,tech,CO,708271.48,821,2024-11-04 19:54:24
ACC-0004275,Vertex Tech,tech,AR,1322873.61,35,2021-10-30 18:37:39
ACC-0004276,Vertex Industries,education,CL,547640.71,313,2019-01-25 13:49:49
ACC-0004277,Cobalto S.A.,manufacturing,CL,1033703.2,53,2023-05-19 23:20:48
ACC-0004278,Sur S.A.,finance,CL,552013.0,31,2025-06-18 22:28:08
ACC-0004279,Salmon Industries,tech,MX,853662.65,58,2025-12-28 20:50:22
ACC-0004280,Norte Mining,energy,BR,25910.44,206,2024-12-08 06:04:37
ACC-0004281,Maipo Logistics,education,MX,746882.98,19,2019-01-11 09:35:06
ACC-0004282,Maya Tech,education,CL,243827.04,58,2018-01-06 23:38:07
ACC-0004283,Bio Retail,health,PE,239852.9,222,2018-11-12 03:26:12
ACC-0004284,Lumen Holdings,retail,CL,1740494.02,289,2018-07-30 19:56:43
ACC-0004285,Hierro Logistics,retail,MX,132012.19,13,2023-09-02 03:17:39
ACC-0004286,Nova Mining,finance,CL,317581.53,1190,2019-09-24 19:09:35
ACC-0004287,Lumen Tech,retail,CO,68835.19,6,2024-09-06 19:57:56
ACC-0004288,Hierro Retail,tech,CL,245358.86,18,2024-04-03 09:53:20
ACC-0004289,Andes Industries,services,CL,2228428.38,730,2021-09-28 23:13:49
ACC-0004290,Cobre Capital,finance,MX,415729.24,140,2022-06-02 04:10:39
ACC-0004291,Pacific Labs,tech,US,309906.79,178,2024-11-25 23:12:53
ACC-0004292,Maya Bank,manufacturing,CL,561961.37,90,2020-11-21 05:03:37
ACC-0004293,Cordillera Solutions,finance,CL,180117.94,10,2025-04-12 07:02:10
ACC-0004294,Patagonia Foods,retail,ES,1908078.73,45,2022-05-11 19:35:46
ACC-0004295,Prima Industries,tech,CL,220195.28,69,2024-12-02 04:55:12
ACC-0004296,Rio Holdings,retail,CO,432696.48,13,2025-10-29 13:08:23
ACC-0004297,Maya Holdings,tech,ES,307696.24,179,2018-07-15 17:26:53
ACC-0004298,Rio Capital,finance,AR,139367.74,108,2023-01-21 16:42:46
ACC-0004299,Sur Networks,finance,AR,3292969.44,12,2023-08-16 19:16:27
ACC-0004300,Trigo Energy,finance,CL,37665.52,491,2018-10-09 05:59:32
ACC-0004301,Bio Foods,health,ES,467212.74,34,2025-11-02 02:26:58
ACC-0004302,Lumen Networks,tech,MX,225038.73,163,2023-06-17 00:49:11
ACC-0004303,Trigo Energy,finance,AR,4813305.73,30,2018-01-26 17:13:23
ACC-0004304,Atacama Capital,energy,CO,1721976.69,56,2020-04-03 15:12:21
ACC-0004305,Andes Bank,energy,BR,389422.72,26,2023-09-23 14:59:42
ACC-0004306,Trigo Logistics,services,PE,401532.55,466,2019-05-17 08:45:30
ACC-0004307,Azteca Holdings,health,ES,149171.42,5,2025-01-01 19:25:53
ACC-0004308,Aurora Energy,tech,CL,1503689.9,16,2020-11-12 17:39:53
ACC-0004309,Azteca Group,services,CL,471982.33,35,2020-01-24 01:07:45
ACC-0004310,Inca Tech,manufacturing,ES,283737.62,142,2024-01-11 07:46:02
ACC-0004311,Salmon Bank,education,BR,4250464.62,131,2020-04-14 07:27:06
ACC-0004312,Solar Logistics,retail,MX,185151.6,33,2018-01-06 13:53:48
ACC-0004313,Tropic S.A.,finance,BR,397684.35,11,2018-10-25 09:38:03
ACC-0004314,Nova Cloud,tech,PE,3246815.19,48,2019-03-27 16:01:15
ACC-0004315,Patagonia Energy,health,CO,486490.31,16,2024-05-31 17:53:55
ACC-0004316,Prima Energy,energy,CO,369491.95,10,2019-06-09 21:03:27
ACC-0004317,Cobre Tech,retail,CL,423202.84,17,2021-09-10 19:47:36
ACC-0004318,Global Logistics,retail,PE,503726.94,143,2022-06-07 22:25:00
ACC-0004319,Nova SpA,retail,MX,195489.8,62,2024-06-26 22:25:57
ACC-0004320,Plata Logistics,manufacturing,CL,224967.12,53,2024-08-24 05:00:00
ACC-0004321,Maipo Tech,retail,PE,332687.4,406,2024-10-03 17:18:09
ACC-0004322,Atacama Capital,manufacturing,US,1234955.4,54,2023-05-16 09:03:42
ACC-0004323,Tropic Cloud,finance,CL,141011.71,23,2018-10-23 22:55:44
ACC-0004324,Salmon Foods,tech,PE,192758.6,61,2021-11-06 13:57:16
ACC-0004325,Prima Networks,energy,ES,523137.11,9,2020-08-07 17:27:21
ACC-0004326,Pacific SpA,tech,MX,886578.63,17,2022-05-17 10:00:55
ACC-0004327,Hierro Partners,retail,AR,726313.71,13,2020-04-02 01:47:37
ACC-0004328,Prima Industries,manufacturing,CL,291168.8,149,2019-03-09 15:35:53
ACC-0004329,Trigo Networks,health,PE,148234.83,45,2018-10-10 14:02:58
ACC-0004330,Hierro Networks,education,MX,454332.8,19,2018-09-29 04:07:49
ACC-0004331,Tropic Industries,retail,CL,61572.07,78,2019-06-18 16:21:11
ACC-0004332,Inca Group,health,MX,101149.55,52,2021-07-03 10:51:23
ACC-0004333,Vino S.A.,tech,CL,294997.52,5,2023-05-31 15:50:21
ACC-0004334,Vertex Data,retail,AR,1070943.19,152,2024-07-05 06:38:09
ACC-0004335,Selva Retail,retail,CL,1140933.95,81,2023-02-23 22:22:45
ACC-0004336,Maya SpA,retail,CO,331836.16,20,2019-07-22 16:24:55
ACC-0004337,Rio SpA,tech,CL,531755.17,51,2023-05-10 08:36:49
ACC-0004338,Aurora S.A.,health,AR,899447.99,104,2018-01-18 15:06:37
ACC-0004339,Azteca Solutions,tech,CL,461673.83,239,2021-05-07 14:52:30
ACC-0004340,Maya Retail,education,CL,634450.55,7,2019-12-13 02:02:10
ACC-0004341,Norte Networks,health,CO,163139.06,44,2021-04-02 11:43:06
ACC-0004342,Litio Foods,education,CL,1023931.23,6,2022-07-09 16:47:19
ACC-0004343,Selva Solutions,finance,CL,97006.45,136,2021-01-10 15:33:33
ACC-0004344,Prima Retail,retail,BR,119522.39,80,2020-09-08 05:09:25
ACC-0004345,Cordillera Mining,education,CO,225553.14,68,2023-06-06 14:11:23
ACC-0004346,Lumen Retail,health,US,152068.5,11,2024-08-15 12:34:06
ACC-0004347,Aurora Solutions,manufacturing,PE,66379.17,22,2020-05-03 15:09:54
ACC-0004348,Plata SpA,tech,CL,466194.68,160,2023-09-05 01:48:25
ACC-0004349,Salmon Energy,manufacturing,PE,2063568.67,220,2021-08-20 22:38:42
ACC-0004350,Rio Industries,health,US,1582272.04,14,2022-11-14 00:41:46
ACC-0004351,Pacific Holdings,retail,CL,588314.19,179,2020-02-18 00:19:32
ACC-0004352,Sur Capital,health,MX,425110.64,16,2021-09-17 16:34:54
ACC-0004353,Sur Mining,manufacturing,CL,362779.56,2,2019-12-02 09:56:27
ACC-0004354,Bio Data,energy,BR,216847.91,5,2020-09-13 07:57:01
ACC-0004355,Nova Pharma,finance,CL,185780.15,21,2018-10-06 23:46:19
ACC-0004356,Cobalto Cloud,retail,BR,281759.55,297,2020-09-30 18:35:31
ACC-0004357,Litio Retail,services,CL,771516.84,7,2024-11-01 07:55:42
ACC-0004358,Atacama Foods,retail,US,741193.36,57,2024-02-03 01:44:59
ACC-0004359,Cordillera S.A.,health,CL,276043.41,177,2024-05-23 01:10:52
ACC-0004360,Hierro Labs,manufacturing,CL,736126.38,120,2020-03-28 07:03:55
ACC-0004361,Prima Group,tech,AR,690909.7,363,2020-05-19 05:56:04
ACC-0004362,Nova Capital,manufacturing,CL,1438986.69,27,2024-02-29 01:54:13
ACC-0004363,Global Data,manufacturing,CL,1173201.12,48,2018-10-31 23:23:19
ACC-0004364,Plata SpA,manufacturing,CO,83347.13,57,2024-03-18 12:16:39
ACC-0004365,Cobalto Logistics,finance,AR,2322269.76,201,2019-06-28 21:10:14
ACC-0004366,Nova Energy,services,CL,638621.36,39,2024-02-27 01:50:44
ACC-0004367,Selva Logistics,manufacturing,CL,677889.45,20,2022-06-16 23:12:45
ACC-0004368,Nova Energy,services,AR,1405541.32,33,2023-11-21 14:20:10
ACC-0004369,Plata Partners,education,PE,566394.29,15,2020-02-08 17:28:35
ACC-0004370,Atacama Energy,manufacturing,US,2460583.96,67,2022-01-30 07:30:21
ACC-0004371,Tropic Partners,services,US,111339.84,8,2023-04-13 04:59:52
ACC-0004372,Global Mining,manufacturing,CL,2926658.19,152,2021-07-21 12:14:53
ACC-0004373,Atacama Industries,energy,MX,69245.2,19,2024-09-26 07:35:04
ACC-0004374,Norte Capital,health,BR,2382276.26,105,2020-03-21 17:15:56
ACC-0004375,Maya Logistics,retail,CO,93196.78,22,2023-05-10 12:26:59
ACC-0004376,Cobre S.A.,energy,BR,362824.71,297,2020-11-28 12:08:01
ACC-0004377,Bio Solutions,retail,US,251485.7,43,2022-01-20 11:34:11
ACC-0004378,Vertex Holdings,education,CL,1344240.89,81,2022-01-15 18:14:52
ACC-0004379,Plata S.A.,tech,BR,2960742.8,52,2019-07-03 00:11:27
ACC-0004380,Maipo Pharma,education,ES,180366.53,31,2023-08-10 23:40:11
ACC-0004381,Trigo Holdings,manufacturing,US,1328702.3,107,2024-12-15 03:02:40
ACC-0004382,Litio Data,finance,ES,5464323.09,7,2019-09-29 22:12:28
ACC-0004383,Plata Industries,finance,MX,1124529.56,10,2020-01-02 00:05:33
ACC-0004384,Sur Partners,finance,CO,393934.89,38,2021-04-07 19:13:31
ACC-0004385,Inca Cloud,retail,AR,637710.75,73,2020-04-10 11:36:01
ACC-0004386,Inca Bank,finance,CL,666922.65,133,2024-03-20 01:24:23
ACC-0004387,Vino Capital,finance,CL,178257.1,210,2024-04-08 19:41:35
ACC-0004388,Plata Energy,retail,BR,60476.85,73,2024-03-03 02:29:46
ACC-0004389,Tropic Industries,tech,US,531593.09,43,2023-05-18 01:43:46
ACC-0004390,Maipo Retail,energy,CL,593134.53,102,2022-12-20 12:46:20
ACC-0004391,Inca Partners,tech,ES,506961.56,19,2022-02-19 01:44:52
ACC-0004392,Pacific Foods,retail,ES,829100.51,96,2020-10-12 08:47:14
ACC-0004393,Plata S.A.,tech,AR,479588.55,116,2023-11-30 00:49:48
ACC-0004394,Global Capital,health,MX,701285.49,19,2018-04-25 04:26:41
ACC-0004395,Pacific Industries,retail,ES,87634.58,9,2025-03-14 13:31:19
ACC-0004396,Nova Networks,energy,CL,1241721.45,143,2018-11-04 13:12:27
ACC-0004397,Patagonia Foods,retail,MX,3584906.86,45,2018-10-22 23:18:22
ACC-0004398,Maya Solutions,tech,CO,311845.37,27,2020-11-02 14:54:29
ACC-0004399,Sur Partners,services,US,164892.41,59,2020-05-27 18:39:16
ACC-0004400,Sur Industries,education,BR,351821.85,10,2019-08-09 13:18:19
ACC-0004401,Patagonia Energy,manufacturing,CL,76029.07,17,2019-06-12 22:09:09
ACC-0004402,Pacific S.A.,finance,US,814866.47,40,2018-04-16 03:39:06
ACC-0004403,Norte Mining,tech,MX,296989.92,18,2021-04-28 11:16:47
ACC-0004404,Bio S.A.,finance,CL,1545528.0,210,2021-07-28 16:14:01
ACC-0004405,Litio Pharma,health,US,140860.42,23,2018-05-15 19:12:03
ACC-0004406,Sur Data,services,AR,1143006.86,12,2020-11-20 10:09:10
ACC-0004407,Cordillera Mining,manufacturing,CL,272252.62,8,2025-12-04 21:02:48
ACC-0004408,Salmon Partners,tech,PE,150319.27,43,2019-07-01 18:50:38
ACC-0004409,Solar Retail,services,MX,274533.09,178,2025-07-03 05:42:37
ACC-0004410,Hierro Retail,manufacturing,ES,125737.84,37,2019-11-06 09:42:45
ACC-0004411,Salmon SpA,tech,CO,323670.71,377,2025-09-13 02:35:16
ACC-0004412,Sur Partners,tech,AR,1633062.69,93,2020-01-10 15:11:11
ACC-0004413,Rio Logistics,tech,US,554726.52,76,2025-06-19 13:01:59
ACC-0004414,Salmon Mining,manufacturing,AR,367028.25,44,2021-11-15 16:35:54
ACC-0004415,Lumen Holdings,retail,CO,730373.38,157,2021-11-10 04:22:29
ACC-0004416,Solar Labs,retail,AR,41435.86,30,2024-04-18 10:16:24
ACC-0004417,Bio Bank,retail,CL,1780547.11,51,2023-11-20 17:56:42
ACC-0004418,Plata Industries,finance,MX,1205646.13,58,2023-02-04 11:37:22
ACC-0004419,Maipo Partners,retail,MX,226983.32,169,2025-08-12 08:02:37
ACC-0004420,Andes Retail,education,PE,925679.27,6,2022-01-27 13:26:20
ACC-0004421,Atacama Solutions,manufacturing,PE,82669.93,429,2025-08-06 08:32:57
ACC-0004422,Cordillera Solutions,health,MX,421276.35,191,2021-01-04 11:46:32
ACC-0004423,Rio Mining,services,PE,974001.26,35,2018-12-08 21:31:34
ACC-0004424,Atacama Capital,finance,ES,1907010.19,206,2024-02-04 01:37:34
ACC-0004425,Sur Industries,retail,AR,91443.21,88,2021-01-21 17:49:42
ACC-0004426,Litio Logistics,tech,AR,122953.8,24,2024-01-18 17:49:54
ACC-0004427,Pacific Tech,tech,CO,1745680.72,28,2021-10-12 02:56:40
ACC-0004428,Vino Tech,tech,AR,226276.93,188,2025-09-11 01:12:10
ACC-0004429,Atacama S.A.,tech,CL,1339328.44,4,2022-04-01 08:36:20
ACC-0004430,Sur Solutions,services,ES,687484.98,47,2023-12-11 22:47:52
ACC-0004431,Plata Labs,tech,CL,39124.67,99,2018-07-20 20:44:32
ACC-0004432,Patagonia Partners,retail,AR,893110.3,52,2020-08-10 05:29:20
ACC-0004433,Maipo Foods,services,ES,612430.2,3,2025-11-18 19:06:26
ACC-0004434,Global Holdings,retail,CL,169179.24,8,2022-11-30 20:36:40
ACC-0004435,Global Retail,retail,ES,1398310.64,6,2020-04-29 22:05:47
ACC-0004436,Global Industries,services,CO,73369.15,7,2022-01-06 09:47:25
ACC-0004437,Prima Bank,retail,CL,647508.12,53,2022-01-25 13:52:34
ACC-0004438,Nova Tech,finance,ES,311486.21,25,2024-03-22 16:34:34
ACC-0004439,Bio Mining,services,CO,713609.37,20,2023-11-07 15:31:50
ACC-0004440,Maipo Networks,tech,MX,144494.86,34,2021-06-24 10:32:12
ACC-0004441,Inca Capital,tech,CL,205959.9,292,2023-02-07 17:09:39
ACC-0004442,Andes Retail,health,PE,174940.19,2,2020-07-18 13:12:26
ACC-0004443,Pacific Partners,finance,BR,1029635.95,17,2021-03-06 11:20:21
ACC-0004444,Prima SpA,energy,CL,314831.19,219,2025-04-10 02:16:11
ACC-0004445,Lumen Retail,energy,AR,248240.42,35,2024-03-12 14:37:30
ACC-0004446,Sur Partners,tech,CO,194685.13,120,2022-06-14 22:45:24
ACC-0004447,Plata Data,retail,MX,103770.53,47,2023-07-27 14:55:24
ACC-0004448,Global Energy,tech,BR,218651.12,6,2018-08-03 12:37:55
ACC-0004449,Atacama Capital,tech,CO,175370.78,265,2023-03-11 17:33:04
ACC-0004450,Litio Mining,education,MX,389645.79,4,2018-07-09 03:35:52
ACC-0004451,Maya Retail,services,AR,1418203.65,67,2018-05-30 09:20:59
ACC-0004452,Plata Retail,retail,ES,2305998.07,51,2019-05-17 19:48:24
ACC-0004453,Atacama Capital,education,AR,258446.13,2193,2025-08-08 15:47:25
ACC-0004454,Plata Retail,education,MX,85968.87,25,2023-03-25 15:57:11
ACC-0004455,Pacific Energy,finance,BR,742165.74,468,2021-12-13 22:08:44
ACC-0004456,Atacama Group,services,US,1021986.5,60,2019-12-10 20:28:51
ACC-0004457,Patagonia Labs,health,CL,210457.26,113,2020-02-25 14:06:46
ACC-0004458,Norte SpA,manufacturing,US,923984.65,126,2022-04-10 02:55:46
ACC-0004459,Atacama S.A.,energy,MX,47698.23,15,2018-07-30 20:40:44
ACC-0004460,Litio S.A.,finance,US,146217.16,36,2019-10-04 03:03:54
ACC-0004461,Inca Capital,health,CL,423404.43,5,2021-09-29 06:51:14
ACC-0004462,Prima Tech,health,ES,205494.68,168,2023-01-28 12:03:13
ACC-0004463,Azteca Mining,tech,MX,5090775.53,72,2025-01-02 09:13:00
ACC-0004464,Atacama Foods,retail,CL,983085.1,389,2021-08-18 16:22:02
ACC-0004465,Andes Retail,retail,MX,660921.83,17,2021-10-08 20:06:50
ACC-0004466,Salmon Pharma,retail,CL,1085842.01,63,2018-09-25 04:55:31
ACC-0004467,Cobre Partners,tech,PE,2264412.66,18,2021-04-12 14:25:49
ACC-0004468,Nova Industries,energy,US,129457.59,81,2018-09-03 14:35:38
ACC-0004469,Vertex Foods,retail,CL,611823.15,103,2018-02-09 22:44:55
ACC-0004470,Lumen Partners,finance,ES,85580.63,7,2024-06-08 17:55:16
ACC-0004471,Pacific Cloud,tech,CL,22507410.63,9,2022-10-15 02:10:38
ACC-0004472,Plata Foods,finance,CL,220649.23,150,2025-12-11 08:30:17
ACC-0004473,Global Solutions,retail,CL,780499.24,5,2020-11-20 15:28:23
ACC-0004474,Sur Solutions,health,PE,1223322.87,271,2024-06-18 01:57:06
ACC-0004475,Salmon Data,education,AR,260972.19,14,2020-05-23 03:00:20
ACC-0004476,Cobre Group,manufacturing,ES,518029.7,73,2021-09-27 02:45:15
ACC-0004477,Inca Solutions,finance,MX,167775.44,44,2020-05-09 06:37:47
ACC-0004478,Lumen Industries,services,PE,402645.12,6,2018-05-02 07:34:26
ACC-0004479,Patagonia Mining,education,CO,501050.08,153,2023-06-21 00:48:22
ACC-0004480,Litio Networks,education,CL,2262100.07,75,2019-08-08 20:35:01
ACC-0004481,Aurora Pharma,finance,BR,1283910.15,13,2023-12-04 21:43:01
ACC-0004482,Litio Mining,finance,ES,2991824.76,12,2024-11-12 18:11:46
ACC-0004483,Aurora Labs,health,CL,161690.76,65,2019-09-29 00:30:30
ACC-0004484,Cordillera Networks,health,US,941393.93,43,2019-01-19 20:51:29
ACC-0004485,Nova Partners,tech,CL,1366347.83,46,2020-01-01 07:16:28
ACC-0004486,Litio Cloud,tech,PE,1324096.81,68,2021-12-28 11:49:04
ACC-0004487,Maya SpA,retail,CL,1963055.55,57,2022-12-15 23:52:09
ACC-0004488,Bio Cloud,finance,CL,512079.86,44,2025-12-20 21:17:22
ACC-0004489,Lumen Logistics,tech,MX,70845.97,221,2023-01-28 05:47:56
ACC-0004490,Lumen Partners,manufacturing,BR,2992882.96,22,2020-01-03 01:11:01
ACC-0004491,Cobalto S.A.,health,CL,381638.13,34,2022-06-26 05:34:35
ACC-0004492,Salmon Retail,health,AR,54340.43,81,2025-10-15 04:26:24
ACC-0004493,Prima Holdings,finance,ES,940584.31,254,2020-07-11 20:27:16
ACC-0004494,Solar Group,education,PE,120081.27,538,2022-06-13 04:19:50
ACC-0004495,Patagonia Partners,finance,MX,338405.86,9,2025-11-02 18:09:35
ACC-0004496,Vertex Networks,tech,ES,565909.73,363,2018-04-02 20:37:28
ACC-0004497,Pacific Logistics,finance,MX,159322.45,500,2018-12-27 15:32:52
ACC-0004498,Rio Labs,services,US,100984.38,292,2020-02-03 18:02:09
ACC-0004499,Global Cloud,finance,CL,98922.4,36,2020-04-14 14:13:43
ACC-0004500,Litio Bank,manufacturing,BR,1810455.62,219,2025-07-07 07:52:33
ACC-0004501,Aurora Mining,manufacturing,PE,158727.6,97,2024-11-14 05:53:34
ACC-0004502,Maipo Industries,tech,MX,321629.79,23,2024-08-18 09:16:42
ACC-0004503,Maya S.A.,finance,CL,454161.04,105,2023-06-05 14:06:26
ACC-0004504,Atacama S.A.,education,CL,81132.14,44,2018-05-04 23:36:36
ACC-0004505,Selva SpA,services,CL,299236.89,15,2020-11-16 02:22:27
ACC-0004506,Atacama Labs,finance,AR,83764.35,53,2021-06-30 07:55:25
ACC-0004507,Azteca Partners,retail,CO,297680.37,96,2022-10-25 12:00:13
ACC-0004508,Litio Group,energy,AR,1380374.0,25,2020-03-01 15:02:14
ACC-0004509,Solar Bank,retail,CL,233066.93,34,2022-01-26 20:27:39
ACC-0004510,Solar Labs,tech,BR,216742.32,3,2025-03-03 19:53:23
ACC-0004511,Cobalto S.A.,finance,PE,2734111.43,41,2025-02-09 23:50:18
ACC-0004512,Maya Networks,services,ES,423793.5,52,2025-09-06 14:42:20
ACC-0004513,Vertex Networks,education,CL,54056.09,4,2018-08-02 09:31:29
ACC-0004514,Cobre Logistics,finance,US,376701.89,121,2018-05-26 18:54:36
ACC-0004515,Norte Labs,tech,ES,3747734.07,23,2021-02-26 13:37:16
ACC-0004516,Bio Foods,energy,CL,1264401.97,20,2024-08-23 15:08:35
ACC-0004517,Plata Cloud,education,CL,2036951.78,12,2018-05-17 05:52:16
ACC-0004518,Plata Data,energy,MX,392149.7,87,2025-03-16 07:07:35
ACC-0004519,Sur Group,tech,CL,2262950.99,282,2025-09-11 03:08:43
ACC-0004520,Andes Group,tech,PE,60770.33,37,2024-11-07 23:19:42
ACC-0004521,Aurora Bank,education,MX,2448436.71,136,2024-02-01 16:34:32
ACC-0004522,Lumen SpA,education,US,151478.37,66,2024-09-11 06:52:27
ACC-0004523,Vertex Cloud,retail,BR,999042.63,110,2025-04-06 22:43:59
ACC-0004524,Trigo Labs,tech,BR,500009.61,34,2020-08-23 08:35:32
ACC-0004525,Lumen Cloud,manufacturing,AR,94027.67,117,2024-10-18 22:15:01
ACC-0004526,Global Networks,retail,MX,2125739.66,89,2018-03-30 20:17:57
ACC-0004527,Maya SpA,tech,AR,1727313.46,62,2024-04-17 18:17:27
ACC-0004528,Vino Partners,energy,ES,227893.29,191,2023-04-24 23:17:29
ACC-0004529,Norte Networks,manufacturing,MX,254987.3,389,2021-12-26 12:48:02
ACC-0004530,Atacama Solutions,energy,CO,153882.97,123,2020-01-25 17:11:39
ACC-0004531,Patagonia Labs,services,ES,241656.26,43,2024-02-03 23:13:35
ACC-0004532,Lumen Foods,retail,CO,131520.42,447,2023-10-24 01:10:16
ACC-0004533,Solar Solutions,finance,AR,552427.15,54,2019-04-05 04:04:56
ACC-0004534,Cobre Pharma,manufacturing,MX,2050127.17,5,2021-12-14 11:13:34
ACC-0004535,Patagonia Mining,manufacturing,CL,683498.33,50,2024-12-29 13:26:00
ACC-0004536,Nova Cloud,tech,US,56906.71,400,2020-05-09 17:02:01
ACC-0004537,Solar Holdings,finance,ES,444498.07,2115,2022-03-02 14:12:21
ACC-0004538,Pacific Pharma,education,CO,1372706.04,1,2020-10-23 07:50:28
ACC-0004539,Prima Group,retail,AR,850405.9,9,2023-02-24 06:08:05
ACC-0004540,Nova SpA,services,CL,1644764.17,6,2023-06-08 04:22:42
ACC-0004541,Nova Group,finance,ES,192318.12,28,2025-08-25 19:49:32
ACC-0004542,Atacama Logistics,manufacturing,BR,168316.06,3,2020-01-10 11:06:25
ACC-0004543,Solar Industries,finance,CL,171319.6,182,2018-11-29 06:54:31
ACC-0004544,Maipo Bank,education,PE,202551.12,56,2022-05-05 04:52:38
ACC-0004545,Vino SpA,tech,CL,400380.87,125,2024-05-14 00:30:25
ACC-0004546,Global Partners,health,PE,891443.13,212,2025-03-03 16:14:09
ACC-0004547,Plata SpA,retail,AR,1639395.43,31,2020-02-19 09:07:18
ACC-0004548,Patagonia Labs,health,CL,231928.72,15,2019-06-10 01:31:05
ACC-0004549,Norte Solutions,tech,MX,468762.75,382,2019-12-05 21:23:03
ACC-0004550,Rio Solutions,health,MX,410283.25,25,2023-10-22 18:20:51
ACC-0004551,Lumen Mining,manufacturing,CL,1708452.89,142,2021-01-23 14:18:36
ACC-0004552,Nova Pharma,health,ES,456014.61,22,2018-01-14 23:17:02
ACC-0004553,Salmon Bank,energy,US,148151.48,68,2020-01-26 02:52:39
ACC-0004554,Selva SpA,services,CL,58977.02,67,2022-12-01 14:03:59
ACC-0004555,Rio Pharma,energy,CL,727062.51,63,2025-04-29 20:31:41
ACC-0004556,Cobre Industries,health,AR,1759213.51,240,2018-02-22 19:42:39
ACC-0004557,Cobre Mining,finance,CO,85981.47,13,2021-01-13 10:16:43
ACC-0004558,Prima Pharma,tech,US,231345.49,21,2021-01-17 08:02:09
ACC-0004559,Trigo Partners,energy,PE,512405.01,47,2025-11-12 17:54:36
ACC-0004560,Litio Solutions,finance,CL,102056.42,50,2020-12-06 02:46:27
ACC-0004561,Norte Holdings,tech,ES,217225.1,110,2019-04-15 20:31:11
ACC-0004562,Global Capital,services,MX,536720.16,2,2018-11-18 17:38:39
ACC-0004563,Global Logistics,services,CL,1343935.32,222,2021-04-11 21:40:46
ACC-0004564,Nova Capital,health,AR,1859993.76,47,2021-06-26 04:59:24
ACC-0004565,Inca Cloud,manufacturing,CL,468481.79,45,2019-07-22 16:54:17
ACC-0004566,Selva Energy,finance,PE,528854.42,48,2021-12-17 09:11:49
ACC-0004567,Sur Mining,manufacturing,BR,201273.13,34,2022-02-11 14:11:14
ACC-0004568,Maya Pharma,retail,CL,900398.76,199,2022-08-05 16:42:36
ACC-0004569,Cordillera Industries,services,CL,483522.67,20,2019-09-15 01:07:51
