opportunity_id,name,stage,amount,close_date,created_at,account_id
OPP-0002460,Deal 0002460,prospect,31595.2,2023-06-20,2022-05-28 11:30:55,ACC-0003430
OPP-0002461,Deal 0002461,proposal,25970.31,2026-05-04,2025-12-09 13:42:17,ACC-0002964
OPP-0002462,Deal 0002462,prospect,115087.02,2023-10-11,2024-12-25 15:45:41,ACC-0003354
OPP-0002463,Deal 0002463,negotiation,26635.25,2023-04-22,2022-03-15 06:58:57,ACC-0002771
OPP-0002464,Deal 0002464,lost,144133.56,2025-04-08,2025-06-06 20:53:28,ACC-0000819
OPP-0002465,Deal 0002465,prospect,43310.3,2025-04-09,2022-06-28 19:48:33,ACC-0004031
OPP-0002466,Deal 0002466,prospect,41673.2,2023-01-23,2025-10-08 16:13:40,ACC-0004229
OPP-0002467,Deal 0002467,qualification,32521.39,2024-05-03,2025-07-27 06:36:18,ACC-0003605
OPP-0002468,Deal 0002468,proposal,88477.91,2023-06-05,2024-12-25 08:31:03,ACC-0001498
OPP-0002469,Deal 0002469,negotiation,19779.87,2025-09-16,2025-12-18 11:18:23,ACC-0004131
OPP-0002470,Deal 0002470,won,20644.44,2024-06-12,2022-09-27 23:04:23,ACC-0001333
OPP-0002471,Deal 0002471,prospect,69837.47,2023-07-09,2024-03-15 02:16:50,ACC-0004371
OPP-0002472,Deal 0002472,won,43081.64,2026-03-21,2024-05-06 05:32:51,ACC-0000082
OPP-0002473,Deal 0002473,proposal,18646.65,2025-06-13,2024-04-03 02:36:56,ACC-0000925
OPP-0002474,Deal 0002474,qualification,51694.77,2025-09-26,2024-03-04 20:22:05,ACC-0002864
OPP-0002475,Deal 0002475,prospect,11884.76,2026-02-06,2024-10-13 16:08:03,ACC-0002343
OPP-0002476,Deal 0002476,prospect,4706.99,2024-12-26,2022-07-05 11:19:00,ACC-0002521
OPP-0002477,Deal 0002477,proposal,27232.88,2025-06-14,2023-11-06 16:11:04,ACC-0001539
OPP-0002478,Deal 0002478,proposal,31372.01,2023-11-09,2024-02-05 12:59:40,ACC-0000256
OPP-0002479,Deal 0002479,won,15256.1,2025-08-25,2025-03-11 17:55:43,ACC-0003641
OPP-0002480,Deal 0002480,proposal,29952.31,2025-03-19,2023-04-05 06:01:58,ACC-0004077
OPP-0002481,Deal 0002481,qualification,12187.86,2024-10-23,2023-05-01 15:25:41,ACC-0002458
OPP-0002482,Deal 0002482,proposal,20698.28,2023-02-12,2024-10-01 01:56:04,ACC-0001934
OPP-0002483,Deal 0002483,negotiation,33987.66,2025-06-20,2024-02-03 04:00:27,ACC-0003519
OPP-0002484,Deal 0002484,qualification,22191.61,2023-03-02,2024-10-11 01:57:10,ACC-0003215
OPP-0002485,Deal 0002485,won,10910.04,2024-05-04,2025-03-16 21:02:37,ACC-0002557
OPP-0002486,Deal 0002486,negotiation,20902.77,2024-04-26,2023-07-12 04:39:11,ACC-0003163
OPP-0002487,Deal 0002487,prospect,53148.07,2023-08-18,2025-07-31 07:34:59,ACC-0003707
OPP-0002488,Deal 0002488,qualification,17893.8,2024-08-09,2022-07-17 10:21:29,ACC-0002500
OPP-0002489,Deal 0002489,negotiation,68357.47,2025-06-19,2024-08-27 09:37:47,ACC-0003562
OPP-0002490,Deal 0002490,lost,40234.37,2026-01-22,2022-07-26 23:11:49,ACC-0001635
OPP-0002491,Deal 0002491,qualification,6718.94,2024-09-14,2024-01-31 02:40:36,ACC-0002447
OPP-0002492,Deal 0002492,negotiation,18772.68,2023-05-21,2024-03-03 09:43:18,ACC-0002138
OPP-0002493,Deal 0002493,lost,152710.83,2024-01-05,2025-08-13 03:58:45,ACC-0002790
OPP-0002494,Deal 0002494,negotiation,30232.03,2023-06-10,2022-03-22 08:57:33,ACC-0003180
OPP-0002495,Deal 0002495,qualification,11107.56,2023-02-01,2023-11-29 09:39:36,ACC-0002676
OPP-0002496,Deal 0002496,prospect,10925.75,2026-03-02,2022-05-11 06:16:04,ACC-0003255
OPP-0002497,Deal 0002497,won,32574.72,2024-11-17,2023-08-09 11:10:07,ACC-0002067
OPP-0002498,Deal 0002498,negotiation,21858.39,2024-07-30,2025-10-11 07:41:40,ACC-0000044
OPP-0002499,Deal 0002499,won,14069.9,2024-02-14,2022-12-13 21:57:03,ACC-0002344
OPP-0002500,Deal 0002500,qualification,38275.96,2025-05-22,2025-01-01 22:14:55,ACC-0000527
OPP-0002501,Deal 0002501,negotiation,105724.59,2023-05-25,2023-01-12 21:05:41,ACC-0000997
OPP-0002502,Deal 0002502,lost,12140.86,2025-02-18,2025-04-18 22:53:41,ACC-0003173
OPP-0002503,Deal 0002503,lost,8339.4,2024-08-26,2023-03-11 02:52:20,ACC-0002839
OPP-0002504,Deal 0002504,qualification,115240.33,2025-02-01,2022-02-03 04:36:44,ACC-0003094
OPP-0002505,Deal 0002505,won,29040.27,2025-04-20,2024-02-22 12:07:55,ACC-0001570
OPP-0002506,Deal 0002506,negotiation,75164.21,2023-05-30,2024-12-13 03:37:49,ACC-0000728
OPP-0002507,Deal 0002507,prospect,12023.0,2024-06-23,2024-02-02 05:49:46,ACC-0004914
OPP-0002508,Deal 0002508,won,28495.17,2025-02-10,2024-10-03 12:13:05,ACC-0003834
OPP-0002509,Deal 0002509,prospect,6957.59,2023-11-19,2025-10-25 05:35:11,ACC-0004823
OPP-0002510,Deal 0002510,won,3815.06,2025-09-03,2025-10-25 02:16:37,ACC-0000483
OPP-0002511,Deal 0002511,negotiation,17568.39,2026-06-09,2025-11-28 21:41:23,ACC-0004485
OPP-0002512,Deal 0002512,prospect,17254.08,2023-05-22,2025-04-28 06:02:59,ACC-0001609
OPP-0002513,Deal 0002513,negotiation,19928.31,2023-02-17,2023-01-18 16:30:50,ACC-0003066
OPP-0002514,Deal 0002514,qualification,13916.15,2023-06-23,2025-06-05 13:28:25,ACC-0003269
OPP-0002515,Deal 0002515,qualification,10455.99,2026-02-09,2024-01-23 15:07:43,ACC-0004760
OPP-0002516,Deal 0002516,won,28830.31,2025-02-28,2025-02-19 05:52:53,ACC-0002613
OPP-0002517,Deal 0002517,proposal,4284.45,2025-12-22,2022-10-03 15:21:09,ACC-0002333
OPP-0002518,Deal 0002518,proposal,11110.41,2023-07-13,2025-02-16 00:57:30,ACC-0001656
OPP-0002519,Deal 0002519,proposal,13801.58,2024-11-08,2023-06-13 08:02:04,ACC-0000507
OPP-0002520,Deal 0002520,lost,261619.05,2024-07-23,2024-07-12 07:20:41,ACC-0004432
OPP-0002521,Deal 0002521,prospect,142451.54,2023-06-23,2022-12-23 08:24:45,ACC-0004799
OPP-0002522,Deal 0002522,prospect,185952.71,2023-08-28,2023-06-26 14:07:41,ACC-0004834
OPP-0002523,Deal 0002523,proposal,12625.12,2023-11-23,2024-12-21 06:02:00,ACC-0004044
OPP-0002524,Deal 0002524,qualification,14397.0,2026-04-28,2023-01-27 19:24:44,ACC-0003381
OPP-0002525,Deal 0002525,proposal,6472.63,2025-09-19,2025-03-05 10:19:59,ACC-0004088
OPP-0002526,Deal 0002526,prospect,25672.78,2024-09-29,2024-07-09 15:08:05,ACC-0000546
OPP-0002527,Deal 0002527,prospect,8975.58,2025-05-10,2025-10-06 05:52:35,ACC-0003795
OPP-0002528,Deal 0002528,negotiation,38430.0,2023-11-22,2025-10-08 17:36:03,ACC-0004463
OPP-0002529,Deal 0002529,qualification,16804.55,2023-12-31,2022-06-16 03:38:38,ACC-0002071
OPP-0002530,Deal 0002530,won,24094.12,2025-04-19,2025-11-27 02:25:16,ACC-0004291
OPP-0002531,Deal 0002531,qualification,80789.71,2025-10-25,2024-05-26 22:29:58,ACC-0004294
OPP-0002532,Deal 0002532,proposal,93094.04,2024-11-04,2025-01-22 09:40:43,ACC-0002975
OPP-0002533,Deal 0002533,prospect,44944.75,2023-03-26,2025-10-03 15:50:45,ACC-0002677
OPP-0002534,Deal 0002534,qualification,19967.69,2025-01-30,2025-08-20 01:57:27,ACC-0004743
OPP-0002535,Deal 0002535,negotiation,15116.25,2023-03-27,2022-06-28 01:19:00,ACC-0004367
OPP-0002536,Deal 0002536,prospect,101568.09,2025-09-04,2023-03-01 14:15:54,ACC-0001324
OPP-0002537,Deal 0002537,qualification,71599.52,2025-05-13,2024-10-23 07:23:53,ACC-0000216
OPP-0002538,Deal 0002538,negotiation,39056.55,2023-08-31,2022-06-15 01:13:08,ACC-0003069
OPP-0002539,Deal 0002539,prospect,23351.64,2025-06-10,2023-10-05 15:42:32,ACC-0003002
OPP-0002540,Deal 0002540,won,38182.11,2023-07-15,2025-11-17 14:26:42,ACC-0004258
OPP-0002541,Deal 0002541,qualification,14270.96,2025-04-07,2022-12-02 06:46:37,ACC-0004028
OPP-0002542,Deal 0002542,negotiation,46548.26,2025-07-03,2024-01-10 05:22:39,ACC-0001078
OPP-0002543,Deal 0002543,lost,25029.09,2024-05-04,2024-04-24 01:08:41,ACC-0000280
OPP-0002544,Deal 0002544,won,18166.7,2023-09-13,2023-04-12 17:25:26,ACC-0001832
OPP-0002545,Deal 0002545,negotiation,14424.76,2025-01-01,2024-07-21 11:00:27,ACC-0003713
OPP-0002546,Deal 0002546,proposal,12025.72,2023-05-03,2023-02-12 15:24:43,ACC-0002903
OPP-0002547,Deal 0002547,prospect,60158.49,2026-03-25,2023-01-25 09:07:07,ACC-0004209
OPP-0002548,Deal 0002548,proposal,45769.39,2024-04-20,2022-01-24 10:36:45,ACC-0004738
OPP-0002549,Deal 0002549,negotiation,47436.76,2024-07-09,2024-02-06 05:26:00,ACC-0000296
OPP-0002550,Deal 0002550,proposal,11953.05,2025-05-26,2025-11-30 06:56:31,ACC-0001114
OPP-0002551,Deal 0002551,lost,3914.99,2023-04-09,2025-01-12 11:12:19,ACC-0001930
OPP-0002552,Deal 0002552,lost,10234.19,2025-05-13,2022-07-31 22:46:50,ACC-0002385
OPP-0002553,Deal 0002553,won,113279.32,2024-04-08,2025-03-13 20:11:48,ACC-0003646
OPP-0002554,Deal 0002554,lost,153976.48,2023-12-11,2025-05-25 17:13:32,ACC-0003366
OPP-0002555,Deal 0002555,lost,19901.46,2026-02-09,2022-09-07 16:38:57,ACC-0003795
OPP-0002556,Deal 0002556,proposal,70915.23,2025-01-06,2024-01-27 08:07:23,ACC-0001061
OPP-0002557,Deal 0002557,negotiation,28022.57,2024-10-22,2023-01-21 03:57:51,ACC-0004180
OPP-0002558,Deal 0002558,lost,18752.56,2024-11-19,2025-08-06 13:02:05,ACC-0001484
OPP-0002559,Deal 0002559,won,4461.26,2023-01-30,2024-10-18 21:59:40,ACC-0004454
OPP-0002560,Deal 0002560,lost,10304.46,2026-05-05,2023-01-30 17:12:25,ACC-0003255
OPP-0002561,Deal 0002561,won,26959.4,2023-11-25,2022-05-07 12:45:25,ACC-0000228
OPP-0002562,Deal 0002562,proposal,89750.3,2025-03-17,2025-05-18 11:19:47,ACC-0002138
OPP-0002563,Deal 0002563,prospect,16572.74,2024-08-11,2023-06-29 11:58:22,ACC-0003555
OPP-0002564,Deal 0002564,proposal,108263.92,2025-03-14,2022-11-14 15:45:32,ACC-0000220
OPP-0002565,Deal 0002565,qualification,13994.63,2023-11-22,2024-03-30 18:26:29,ACC-0000031
OPP-0002566,Deal 0002566,proposal,63786.72,2023-09-20,2025-06-10 22:38:09,ACC-0004982
OPP-0002567,Deal 0002567,proposal,33217.47,2023-04-02,2022-04-12 21:55:29,ACC-0003056
OPP-0002568,Deal 0002568,qualification,36711.12,2024-11-24,2025-10-11 04:49:16,ACC-0002437
OPP-0002569,Deal 0002569,lost,48073.59,2025-12-24,2022-02-24 05:55:57,ACC-0004571
OPP-0002570,Deal 0002570,prospect,12198.77,2025-10-31,2025-11-20 11:07:52,ACC-0003027
OPP-0002571,Deal 0002571,won,40304.95,2024-11-03,2023-05-02 19:40:55,ACC-0003086
OPP-0002572,Deal 0002572,proposal,61462.32,2024-11-04,2025-08-02 07:35:46,ACC-0000675
OPP-0002573,Deal 0002573,negotiation,8483.35,2024-12-19,2025-02-23 08:32:03,ACC-0000384
OPP-0002574,Deal 0002574,negotiation,131452.77,2025-08-20,2024-10-29 09:30:23,ACC-0002940
OPP-0002575,Deal 0002575,proposal,12946.0,2024-01-31,2023-04-01 21:49:28,ACC-0000380
OPP-0002576,Deal 0002576,proposal,37822.29,2026-06-18,2025-03-31 21:32:37,ACC-0004812
OPP-0002577,Deal 0002577,negotiation,46024.89,2023-07-31,2023-03-06 18:23:26,ACC-0003242
OPP-0002578,Deal 0002578,prospect,340474.86,2024-03-21,2022-05-20 00:24:40,ACC-0002146
OPP-0002579,Deal 0002579,proposal,72282.87,2024-08-02,2022-06-09 23:45:25,ACC-0003838
OPP-0002580,Deal 0002580,negotiation,11459.46,2023-01-11,2025-09-13 05:08:47,ACC-0001584
OPP-0002581,Deal 0002581,qualification,58788.17,2025-03-20,2024-01-20 05:58:32,ACC-0004039
OPP-0002582,Deal 0002582,negotiation,4022.66,2023-05-21,2025-02-02 12:52:32,ACC-0002723
OPP-0002583,Deal 0002583,won,68852.25,2025-07-30,2025-05-21 05:38:09,ACC-0003735
OPP-0002584,Deal 0002584,qualification,4194.18,2024-09-15,2024-08-30 00:26:41,ACC-0004566
OPP-0002585,Deal 0002585,prospect,180941.71,2024-07-18,2022-10-25 09:19:13,ACC-0001182
OPP-0002586,Deal 0002586,prospect,16252.24,2026-03-22,2022-07-27 06:48:53,ACC-0003918
OPP-0002587,Deal 0002587,qualification,10916.19,2024-09-19,2025-02-01 15:38:14,ACC-0004164
OPP-0002588,Deal 0002588,qualification,6349.25,2024-01-12,2024-02-20 10:06:21,ACC-0001611
OPP-0002589,Deal 0002589,qualification,10380.55,2023-03-13,2022-04-02 06:29:33,ACC-0004800
OPP-0002590,Deal 0002590,prospect,8064.29,2023-09-26,2023-08-29 05:33:27,ACC-0002901
OPP-0002591,Deal 0002591,prospect,7728.36,2025-10-11,2024-09-20 07:44:37,ACC-0000345
OPP-0002592,Deal 0002592,proposal,176110.45,2023-09-11,2022-08-06 22:43:12,ACC-0000542
OPP-0002593,Deal 0002593,lost,25432.7,2026-01-04,2025-04-02 08:03:29,ACC-0000683
OPP-0002594,Deal 0002594,won,15034.78,2026-02-17,2023-01-18 09:09:48,ACC-0001702
OPP-0002595,Deal 0002595,prospect,71905.72,2026-05-19,2025-02-19 22:59:27,ACC-0003510
OPP-0002596,Deal 0002596,qualification,25913.92,2025-06-07,2023-07-02 07:57:47,ACC-0003655
OPP-0002597,Deal 0002597,prospect,31670.86,2025-07-10,2025-10-21 22:25:24,ACC-0004737
OPP-0002598,Deal 0002598,qualification,13824.05,2023-11-04,2022-12-17 23:19:35,ACC-0003963
OPP-0002599,Deal 0002599,won,9389.53,2025-01-30,2022-07-19 21:16:59,ACC-0004917
OPP-0002600,Deal 0002600,lost,12668.65,2025-09-16,2022-10-10 20:33:32,ACC-0002168
OPP-0002601,Deal 0002601,won,16822.41,2023-02-14,2022-12-19 03:27:06,ACC-0000259
OPP-0002602,Deal 0002602,negotiation,79904.6,2023-10-28,2024-06-03 17:29:34,ACC-0002383
OPP-0002603,Deal 0002603,prospect,20129.69,2026-02-06,2025-12-05 12:43:06,ACC-0001877
OPP-0002604,Deal 0002604,lost,21126.54,2026-03-24,2024-02-29 11:34:49,ACC-0004811
OPP-0002605,Deal 0002605,won,62588.78,2024-06-08,2023-05-22 09:00:02,ACC-0003912
OPP-0002606,Deal 0002606,negotiation,88876.11,2023-03-14,2024-09-28 13:57:43,ACC-0001997
OPP-0002607,Deal 0002607,prospect,19797.08,2024-10-13,2022-11-17 15:02:20,ACC-0001279
OPP-0002608,Deal 0002608,qualification,5854.62,2025-10-22,2024-07-27 17:34:48,ACC-0001308
OPP-0002609,Deal 0002609,prospect,25516.16,2024-03-31,2022-06-09 01:58:42,ACC-0003129
OPP-0002610,Deal 0002610,qualification,12300.11,2025-02-27,2023-03-12 15:54:17,ACC-0000289
OPP-0002611,Deal 0002611,negotiation,132301.09,2023-04-22,2022-09-22 15:01:16,ACC-0002988
OPP-0002612,Deal 0002612,lost,32465.31,2025-07-22,2025-06-13 01:49:17,ACC-0001066
OPP-0002613,Deal 0002613,prospect,54984.15,2024-07-13,2025-04-09 05:58:03,ACC-0002303
OPP-0002614,Deal 0002614,proposal,16992.08,2023-05-12,2024-05-19 16:32:58,ACC-0000501
OPP-0002615,Deal 0002615,lost,59798.26,2026-03-05,2025-12-02 03:42:25,ACC-0002814
OPP-0002616,Deal 0002616,qualification,12766.3,2025-06-28,2022-12-10 16:54:35,ACC-0002487
OPP-0002617,Deal 0002617,lost,27032.49,2024-05-21,2024-08-26 05:27:20,ACC-0004313
OPP-0002618,Deal 0002618,lost,53734.01,2026-06-07,2022-06-05 14:53:35,ACC-0003557
OPP-0002619,Deal 0002619,lost,30354.77,2024-02-21,2023-08-25 04:58:38,ACC-0002842
OPP-0002620,Deal 0002620,prospect,9844.09,2025-06-04,2025-07-03 01:30:27,ACC-0000737
OPP-0002621,Deal 0002621,prospect,29313.34,2026-01-10,2022-08-19 18:05:11,ACC-0000084
OPP-0002622,Deal 0002622,qualification,58752.09,2023-03-13,2025-03-29 19:32:12,ACC-0001766
OPP-0002623,Deal 0002623,prospect,89337.2,2025-02-12,2022-05-31 00:55:50,ACC-0001826
OPP-0002624,Deal 0002624,qualification,114356.67,2023-09-01,2022-09-02 09:09:33,ACC-0003149
OPP-0002625,Deal 0002625,negotiation,27122.3,2026-03-17,2025-01-12 20:34:29,ACC-0002431
OPP-0002626,Deal 0002626,won,26851.56,2026-04-23,2023-02-11 18:52:02,ACC-0000325
OPP-0002627,Deal 0002627,proposal,10832.63,2023-03-24,2025-02-18 09:00:50,ACC-0000627
OPP-0002628,Deal 0002628,negotiation,19537.25,2024-05-10,2025-03-10 17:07:08,ACC-0003774
OPP-0002629,Deal 0002629,prospect,62237.66,2024-05-06,2024-03-08 08:01:43,ACC-0002681
OPP-0002630,Deal 0002630,negotiation,30845.12,2023-09-15,2024-09-16 13:28:38,ACC-0002558
OPP-0002631,Deal 0002631,prospect,21324.77,2024-06-16,2023-11-23 08:48:02,ACC-0001015
OPP-0002632,Deal 0002632,qualification,9059.12,2024-06-18,2022-06-20 01:23:13,ACC-0004808
OPP-0002633,Deal 0002633,won,8799.61,2024-07-26,2025-04-26 14:48:17,ACC-0003049
OPP-0002634,Deal 0002634,prospect,16189.81,2025-05-06,2023-04-12 18:36:17,ACC-0002595
OPP-0002635,Deal 0002635,won,45758.89,2023-02-03,2023-02-27 02:01:40,ACC-0003254
OPP-0002636,Deal 0002636,proposal,6823.99,2024-07-30,2025-05-27 00:31:20,ACC-0003838
OPP-0002637,Deal 0002637,negotiation,78959.06,2024-03-08,2025-09-19 09:10:22,ACC-0002831
OPP-0002638,Deal 0002638,won,3761.42,2023-02-27,2024-09-18 20:05:55,ACC-0000067
OPP-0002639,Deal 0002639,proposal,60603.17,2025-07-11,2025-07-12 05:34:44,ACC-0003447
OPP-0002640,Deal 0002640,prospect,25311.07,2023-03-13,2023-07-18 01:30:57,ACC-0001209
OPP-0002641,Deal 0002641,prospect,10212.2,2024-09-03,2024-06-10 20:08:14,ACC-0002827
OPP-0002642,Deal 0002642,lost,6411.65,2025-09-14,2024-12-11 02:04:14,ACC-0000740
OPP-0002643,Deal 0002643,proposal,4358.11,2025-05-21,2024-10-26 09:30:31,ACC-0004243
OPP-0002644,Deal 0002644,qualification,4848.15,2023-02-06,2023-03-11 23:40:34,ACC-0002633
OPP-0002645,Deal 0002645,won,15627.84,2023-08-19,2025-06-10 22:49:41,ACC-0000309
OPP-0002646,Deal 0002646,prospect,38232.37,2023-04-11,2025-08-02 06:49:46,ACC-0001433
OPP-0002647,Deal 0002647,qualification,3816.0,2026-03-17,2025-09-17 22:48:35,ACC-0003838
OPP-0002648,Deal 0002648,qualification,87896.14,2026-03-24,2024-06-22 15:55:40,ACC-0001177
OPP-0002649,Deal 0002649,negotiation,5090.86,2024-07-04,2024-03-18 15:23:49,ACC-0003025
OPP-0002650,Deal 0002650,won,2878.31,2026-03-24,2024-10-17 04:00:53,ACC-0000688
OPP-0002651,Deal 0002651,proposal,42841.52,2025-03-13,2024-10-03 03:36:42,ACC-0000751
OPP-0002652,Deal 0002652,proposal,3642.64,2023-11-26,2022-03-10 08:15:11,ACC-0002383
OPP-0002653,Deal 0002653,lost,8000.11,2023-12-19,2023-07-27 15:35:06,ACC-0001378
OPP-0002654,Deal 0002654,qualification,5099.58,2023-01-24,2022-08-27 09:16:14,ACC-0002514
OPP-0002655,Deal 0002655,negotiation,6278.92,2025-06-25,2022-08-28 10:08:56,ACC-0002340
OPP-0002656,Deal 0002656,lost,21682.15,2023-02-10,2024-04-30 15:38:02,ACC-0003421
OPP-0002657,Deal 0002657,qualification,10546.98,2026-04-16,2023-01-16 00:07:00,ACC-0000547
OPP-0002658,Deal 0002658,qualification,7210.35,2023-03-13,2025-06-15 01:30:20,ACC-0002946
OPP-0002659,Deal 0002659,proposal,42633.07,2024-05-18,2022-07-26 03:27:39,ACC-0002345
OPP-0002660,Deal 0002660,prospect,5373.79,2025-06-03,2022-01-02 03:15:05,ACC-0000897
OPP-0002661,Deal 0002661,proposal,6882.0,2023-02-23,2023-10-23 19:50:55,ACC-0003883
OPP-0002662,Deal 0002662,lost,24565.22,2024-10-25,2022-12-28 03:23:26,ACC-0004795
OPP-0002663,Deal 0002663,qualification,22082.29,2025-04-25,2022-11-13 17:09:37,ACC-0004765
OPP-0002664,Deal 0002664,prospect,17678.11,2023-06-20,2025-12-04 21:12:09,ACC-0004857
OPP-0002665,Deal 0002665,won,6392.24,2023-02-05,2025-04-01 13:29:24,ACC-0000119
OPP-0002666,Deal 0002666,prospect,9139.12,2023-03-05,2023-05-01 18:21:01,ACC-0000484
OPP-0002667,Deal 0002667,prospect,27789.18,2026-02-12,2023-02-20 21:02:26,ACC-0001825
OPP-0002668,Deal 0002668,won,176210.64,2024-06-07,2023-10-09 02:39:39,ACC-0001235
OPP-0002669,Deal 0002669,prospect,14223.76,2024-06-14,2022-12-01 21:40:24,ACC-0004856
OPP-0002670,Deal 0002670,prospect,15367.17,2025-09-13,2024-03-02 03:14:04,ACC-0000227
OPP-0002671,Deal 0002671,negotiation,10240.5,2024-02-21,2024-04-25 10:13:26,ACC-0002162
OPP-0002672,Deal 0002672,qualification,7522.47,2024-04-05,2023-02-06 17:02:33,ACC-0000287
OPP-0002673,Deal 0002673,negotiation,15362.39,2025-11-18,2023-03-08 12:08:15,ACC-0004930
OPP-0002674,Deal 0002674,prospect,39872.61,2025-02-14,2024-05-27 09:49:36,ACC-0001532
OPP-0002675,Deal 0002675,won,21271.59,2023-04-10,2023-03-07 15:08:18,ACC-0000850
OPP-0002676,Deal 0002676,won,38417.43,2024-01-15,2022-06-28 13:20:26,ACC-0001180
OPP-0002677,Deal 0002677,won,23413.76,2026-04-20,2022-08-19 17:17:18,ACC-0001681
OPP-0002678,Deal 0002678,prospect,16981.45,2025-07-18,2023-04-20 15:41:54,ACC-0000554
OPP-0002679,Deal 0002679,lost,2427.52,2024-05-26,2025-12-07 01:13:12,ACC-0004285
OPP-0002680,Deal 0002680,qualification,9465.89,2024-04-20,2023-03-27 11:11:27,ACC-0004288
OPP-0002681,Deal 0002681,prospect,19196.39,2023-08-17,2024-09-09 09:17:43,ACC-0003476
OPP-0002682,Deal 0002682,negotiation,33867.91,2024-08-02,2023-03-20 01:26:46,ACC-0002225
OPP-0002683,Deal 0002683,lost,227403.2,2025-01-12,2022-01-19 15:26:36,ACC-0003596
OPP-0002684,Deal 0002684,proposal,57266.91,2025-12-18,2023-09-22 14:00:28,ACC-0004171
OPP-0002685,Deal 0002685,lost,7659.08,2023-11-25,2023-08-26 00:55:10,ACC-0001854
OPP-0002686,Deal 0002686,proposal,28552.63,2023-11-03,2023-07-31 10:27:09,ACC-0001783
OPP-0002687,Deal 0002687,won,43837.95,2025-04-24,2024-05-25 22:44:29,ACC-0004603
OPP-0002688,Deal 0002688,proposal,9996.68,2026-02-07,2023-06-24 05:25:11,ACC-0001343
OPP-0002689,Deal 0002689,lost,10149.58,2023-03-18,2022-08-13 04:05:42,ACC-0004575
OPP-0002690,Deal 0002690,proposal,24284.5,2023-08-10,2025-04-05 06:53:37,ACC-0003942
OPP-0002691,Deal 0002691,qualification,44507.16,2025-02-01,2022-05-10 04:50:21,ACC-0001297
OPP-0002692,Deal 0002692,won,42529.57,2024-07-27,2023-03-01 11:39:36,ACC-0000743
OPP-0002693,Deal 0002693,proposal,36747.8,2025-10-23,2024-09-28 00:30:11,ACC-0003577
OPP-0002694,Deal 0002694,lost,23755.58,2024-06-22,2023-11-02 16:00:48,ACC-0003122
OPP-0002695,Deal 0002695,won,11870.35,2024-02-24,2025-05-10 13:01:05,ACC-0003705
OPP-0002696,Deal 0002696,lost,72951.38,2024-02-08,2022-09-13 10:19:08,ACC-0003810
OPP-0002697,Deal 0002697,proposal,8815.33,2023-09-23,2022-12-27 19:13:50,ACC-0003005
OPP-0002698,Deal 0002698,qualification,37751.95,2023-09-06,2023-07-24 16:43:22,ACC-0004525
OPP-0002699,Deal 0002699,prospect,4982.04,2023-12-28,2022-09-25 12:14:13,ACC-0001730
OPP-0002700,Deal 0002700,won,21238.17,2023-03-06,2023-02-09 01:35:59,ACC-0001187
OPP-0002701,Deal 0002701,won,112054.01,2023-08-06,2022-11-21 21:46:28,ACC-0004944
OPP-0002702,Deal 0002702,qualification,106954.13,2024-05-06,2025-04-28 21:11:26,ACC-0003339
OPP-0002703,Deal 0002703,negotiation,6316.43,2025-03-12,2023-06-14 12:34:56,ACC-0000926
OPP-0002704,Deal 0002704,won,16680.33,2024-11-04,2023-12-02 05:06:39,ACC-0000808
OPP-0002705,Deal 0002705,negotiation,40201.26,2023-08-23,2025-04-11 02:35:26,ACC-0004938
OPP-0002706,Deal 0002706,prospect,8846.17,2025-03-21,2025-05-03 00:06:12,ACC-0003489
OPP-0002707,Deal 0002707,lost,16945.64,2025-05-04,2022-05-21 08:30:20,ACC-0001333
OPP-0002708,Deal 0002708,negotiation,17496.1,2024-08-10,2023-09-01 09:03:11,ACC-0002659
OPP-0002709,Deal 0002709,prospect,7529.02,2024-12-14,2023-11-05 01:13:23,ACC-0003534
OPP-0002710,Deal 0002710,won,50386.42,2026-01-14,2023-09-12 08:11:38,ACC-0004376
OPP-0002711,Deal 0002711,qualification,25929.98,2025-05-23,2022-09-22 02:18:07,ACC-0004389
OPP-0002712,Deal 0002712,negotiation,17691.86,2023-04-17,2025-10-28 13:41:58,ACC-0002995
OPP-0002713,Deal 0002713,prospect,6507.06,2025-10-07,2025-08-10 04:27:49,ACC-0004236
OPP-0002714,Deal 0002714,qualification,5482.21,2026-01-05,2025-04-07 15:36:43,ACC-0000474
OPP-0002715,Deal 0002715,prospect,7451.08,2025-01-18,2025-07-06 05:06:27,ACC-0003873
OPP-0002716,Deal 0002716,proposal,11873.39,2023-09-10,2024-05-04 00:51:49,ACC-0002816
OPP-0002717,Deal 0002717,won,62168.21,2024-09-19,2022-08-22 06:08:46,ACC-0002638
OPP-0002718,Deal 0002718,lost,5777.64,2023-12-11,2024-04-17 20:40:38,ACC-0003868
