opportunity_id,contact_id,role
OPP-0001595,CON-0014731,end_user
OPP-0002597,CON-0013715,end_user
OPP-0002538,CON-0009057,financial
OPP-0001296,CON-0011873,technical
OPP-0001337,CON-0006300,end_user
OPP-0002956,CON-0012714,decision_maker
OPP-0002100,CON-0010087,financial
OPP-0000524,CON-0009648,decision_maker
OPP-0001487,CON-0013704,technical
OPP-0000083,CON-0000691,technical
OPP-0000085,CON-0010216,decision_maker
OPP-0001014,CON-0002911,influencer
OPP-0001576,CON-0006214,influencer
OPP-0002326,CON-0013315,decision_maker
OPP-0001748,CON-0000472,end_user
OPP-0001425,CON-0001954,decision_maker
OPP-0002907,CON-0014733,technical
OPP-0001319,CON-0002824,influencer
OPP-0000409,CON-0012595,end_user
OPP-0001745,CON-0003842,end_user
OPP-0002038,CON-0004695,financial
OPP-0001966,CON-0002137,financial
OPP-0001473,CON-0004604,financial
OPP-0000510,CON-0012004,influencer
OPP-0000754,CON-0011266,decision_maker
OPP-0000790,CON-0010593,financial
OPP-0002171,CON-0000758,technical
OPP-0002476,CON-0000886,end_user
OPP-0000561,CON-0003541,technical
OPP-0002085,CON-0007293,end_user
OPP-0000572,CON-0001130,decision_maker
OPP-0002063,CON-0014282,end_user
OPP-0001124,CON-0014162,influencer
OPP-0002724,CON-0002315,decision_maker
OPP-0002349,CON-0000009,technical
OPP-0002391,CON-0013395,influencer
OPP-0002330,CON-0013153,decision_maker
OPP-0000237,CON-0000923,technical
OPP-0001256,CON-0009335,technical
OPP-0002026,CON-0010952,financial
OPP-0000605,CON-0001278,decision_maker
OPP-0001946,CON-0000845,decision_maker
OPP-0001712,CON-0007651,end_user
OPP-0001476,CON-0009671,influencer
OPP-0000959,CON-0000362,decision_maker
OPP-0001860,CON-0007311,technical
OPP-0002917,CON-0010967,influencer
OPP-0001047,CON-0001781,influencer
OPP-0000408,CON-0007121,influencer
OPP-0002929,CON-0000287,technical
OPP-0002839,CON-0004585,financial
OPP-0000781,CON-0010047,end_user
OPP-0000510,CON-0002798,influencer
OPP-0000665,CON-0011224,decision_maker
OPP-0002904,CON-0011561,financial
OPP-0002019,CON-0005870,technical
OPP-0001751,CON-0001892,financial
OPP-0002396,CON-0005511,financial
OPP-0002145,CON-0012302,end_user
OPP-0001544,CON-0000759,financial
OPP-0000831,CON-0008051,influencer
OPP-0000347,CON-0012210,influencer
OPP-0000255,CON-0013971,financial
OPP-0000377,CON-0008320,financial
OPP-0000091,CON-0013612,decision_maker
OPP-0002128,CON-0010993,financial
OPP-0001162,CON-0009083,financial
OPP-0001154,CON-0007540,technical
OPP-0002198,CON-0013590,decision_maker
OPP-0001097,CON-0014428,financial
OPP-0001344,CON-0014685,end_user
OPP-0002252,CON-0007854,financial
OPP-0001395,CON-0008665,decision_maker
OPP-0001129,CON-0006633,technical
OPP-0001006,CON-0001791,end_user
OPP-0000570,CON-0008156,financial
OPP-0002766,CON-0001363,end_user
OPP-0000834,CON-0011336,technical
OPP-0000009,CON-0011014,financial
OPP-0002437,CON-0007914,decision_maker
OPP-0001746,CON-0010715,influencer
OPP-0000914,CON-0006595,end_user
OPP-0000774,CON-0003879,end_user
OPP-0001797,CON-0011014,decision_maker
OPP-0000780,CON-0011867,financial
OPP-0002983,CON-0000335,decision_maker
OPP-0001552,CON-0012802,technical
OPP-0002739,CON-0001565,decision_maker
OPP-0001941,CON-0011221,financial
OPP-0002999,CON-0009678,financial
OPP-0001462,CON-0001307,technical
OPP-0000340,CON-0008395,decision_maker
OPP-0000620,CON-0005630,technical
OPP-0000468,CON-0003700,technical
OPP-0002091,CON-0009216,influencer
OPP-0000573,CON-0014899,influencer
OPP-0000785,CON-0008777,decision_maker
OPP-0000331,CON-0002112,influencer
OPP-0001194,CON-0006141,end_user
OPP-0000242,CON-0014436,influencer
OPP-0001510,CON-0010453,technical
OPP-0001868,CON-0003057,technical
OPP-0001209,CON-0006143,end_user
OPP-0002026,CON-0008577,financial
OPP-0002819,CON-0010101,end_user
OPP-0002267,CON-0009748,end_user
OPP-0002214,CON-0000256,financial
OPP-0001785,CON-0004459,influencer
OPP-0000649,CON-0009882,technical
OPP-0001153,CON-0008351,end_user
OPP-0001325,CON-0009447,end_user
OPP-0001379,CON-0002480,technical
OPP-0002865,CON-0011048,financial
OPP-0000936,CON-0007784,technical
OPP-0002088,CON-0010858,influencer
OPP-0000805,CON-0014382,end_user
OPP-0001993,CON-0005185,end_user
OPP-0000800,CON-0011984,influencer
OPP-0001117,CON-0003925,decision_maker
OPP-0002976,CON-0003640,influencer
OPP-0000114,CON-0004637,decision_maker
OPP-0002208,CON-0001289,decision_maker
OPP-0002141,CON-0010624,technical
OPP-0002885,CON-0008848,influencer
OPP-0000695,CON-0010143,technical
OPP-0001920,CON-0002128,end_user
OPP-0002969,CON-0009021,technical
OPP-0001351,CON-0004343,influencer
OPP-0002392,CON-0007356,technical
OPP-0000813,CON-0001083,decision_maker
OPP-0002463,CON-0011148,decision_maker
OPP-0002063,CON-0008563,end_user
OPP-0000151,CON-0010784,technical
OPP-0002799,CON-0010007,end_user
OPP-0000987,CON-0014360,financial
OPP-0002920,CON-0014806,technical
OPP-0001024,CON-0009087,influencer
OPP-0002362,CON-0010153,financial
OPP-0002679,CON-0013387,decision_maker
OPP-0000642,CON-0000979,end_user
OPP-0001205,CON-0005002,technical
OPP-0002196,CON-0014459,influencer
OPP-0000209,CON-0009811,technical
OPP-0001655,CON-0013898,decision_maker
OPP-0002695,CON-0007347,influencer
OPP-0002911,CON-0009142,influencer
OPP-0002000,CON-0012873,end_user
OPP-0002957,CON-0010000,end_user
OPP-0001830,CON-0002223,decision_maker
OPP-0002786,CON-0012921,technical
OPP-0001641,CON-0014210,decision_maker
OPP-0002767,CON-0007607,decision_maker
OPP-0000071,CON-0007142,decision_maker
OPP-0000704,CON-0008677,influencer
OPP-0000301,CON-0005727,financial
OPP-0001566,CON-0012679,technical
OPP-0000524,CON-0012772,end_user
OPP-0002981,CON-0011496,decision_maker
OPP-0002153,CON-0008369,end_user
OPP-0001370,CON-0006222,influencer
OPP-0002423,CON-0002923,influencer
OPP-0001560,CON-0004912,end_user
OPP-0001400,CON-0011029,influencer
OPP-0002514,CON-0003975,end_user
OPP-0001640,CON-0008880,technical
OPP-0002669,CON-0003156,decision_maker
OPP-0000139,CON-0006290,financial
OPP-0002853,CON-0012273,influencer
OPP-0002091,CON-0011802,financial
OPP-0000540,CON-0004448,financial
OPP-0002410,CON-0011774,end_user
OPP-0001233,CON-0012318,influencer
OPP-0001410,CON-0012865,financial
OPP-0000996,CON-0006434,decision_maker
OPP-0001713,CON-0006652,financial
OPP-0000284,CON-0003165,decision_maker
OPP-0001895,CON-0002132,technical
OPP-0000804,CON-0005624,technical
OPP-0001225,CON-0012956,technical
OPP-0002714,CON-0013478,end_user
OPP-0001170,CON-0001193,technical
OPP-0001864,CON-0012888,end_user
OPP-0000530,CON-0013206,financial
OPP-0002764,CON-0009955,influencer
OPP-0001666,CON-0009400,end_user
OPP-0000994,CON-0005783,financial
OPP-0001292,CON-0003244,influencer
OPP-0001331,CON-0011908,financial
OPP-0000982,CON-0008039,financial
OPP-0002471,CON-0002714,decision_maker
OPP-0001449,CON-0013285,end_user
OPP-0002217,CON-0001413,decision_maker
OPP-0000658,CON-0004479,financial
OPP-0002837,CON-0007990,influencer
OPP-0002017,CON-0009255,end_user
OPP-0002797,CON-0014295,influencer
OPP-0001407,CON-0007199,end_user
OPP-0000732,CON-0003411,financial
OPP-0000468,CON-0011366,financial
OPP-0001483,CON-0010130,technical
OPP-0002997,CON-0014889,decision_maker
OPP-0001501,CON-0014610,end_user
OPP-0000707,CON-0009500,technical
OPP-0001804,CON-0006731,influencer
OPP-0002979,CON-0010404,influencer
OPP-0002176,CON-0011177,end_user
OPP-0002494,CON-0011684,financial
OPP-0001633,CON-0013540,end_user
OPP-0002693,CON-0013954,end_user
OPP-0000044,CON-0010090,influencer
OPP-0000913,CON-0004933,decision_maker
OPP-0002470,CON-0002346,decision_maker
OPP-0002549,CON-0010265,technical
OPP-0002534,CON-0009239,decision_maker
OPP-0001689,CON-0001237,end_user
OPP-0002786,CON-0008959,influencer
OPP-0001238,CON-0011546,end_user
OPP-0000743,CON-0006278,decision_maker
OPP-0002993,CON-0005761,financial
OPP-0002526,CON-0007521,influencer
OPP-0002879,CON-0011816,technical
OPP-0002369,CON-0003527,influencer
OPP-0001713,CON-0012450,financial
OPP-0002930,CON-0013181,technical
OPP-0002000,CON-0008298,technical
OPP-0001952,CON-0010861,decision_maker
OPP-0002704,CON-0007851,financial
OPP-0002983,CON-0011045,influencer
OPP-0001266,CON-0001027,decision_maker
OPP-0001479,CON-0001144,technical
OPP-0001563,CON-0012687,financial
OPP-0002106,CON-0004910,end_user
OPP-0000421,CON-0009886,end_user
OPP-0001185,CON-0003428,financial
OPP-0000146,CON-0002099,end_user
OPP-0002807,CON-0013711,decision_maker
OPP-0000319,CON-0013328,end_user
OPP-0001151,CON-0009329,decision_maker
OPP-0000517,CON-0001919,financial
OPP-0002901,CON-0001767,technical
OPP-0000694,CON-0006549,influencer
OPP-0002292,CON-0002710,financial
OPP-0000090,CON-0004660,influencer
OPP-0001656,CON-0008655,decision_maker
OPP-0002034,CON-0010486,influencer
OPP-0002326,CON-0004497,financial
OPP-0000463,CON-0014606,financial
OPP-0000314,CON-0002529,technical
OPP-0001860,CON-0003161,technical
OPP-0001550,CON-0013747,technical
OPP-0000787,CON-0009875,end_user
OPP-0000573,CON-0007993,influencer
OPP-0001237,CON-0000533,influencer
OPP-0000070,CON-0014899,influencer
OPP-0000008,CON-0010972,decision_maker
OPP-0002734,CON-0007993,influencer
OPP-0002613,CON-0005449,end_user
OPP-0001896,CON-0012597,technical
OPP-0001296,CON-0011624,financial
OPP-0001428,CON-0014725,technical
OPP-0001950,CON-0011799,decision_maker
OPP-0000746,CON-0010627,end_user
OPP-0002863,CON-0011239,decision_maker
OPP-0001013,CON-0009685,end_user
OPP-0002892,CON-0009359,financial
OPP-0001929,CON-0003472,end_user
OPP-0000499,CON-0001922,technical
OPP-0002931,CON-0014399,financial
OPP-0001269,CON-0012561,end_user
OPP-0002878,CON-0004942,influencer
OPP-0002934,CON-0014109,end_user
OPP-0000049,CON-0007894,influencer
OPP-0002254,CON-0003964,technical
OPP-0001770,CON-0003342,technical
OPP-0002481,CON-0000357,decision_maker
OPP-0002775,CON-0004492,decision_maker
OPP-0000463,CON-0010864,technical
OPP-0002562,CON-0006823,influencer
OPP-0001512,CON-0014959,decision_maker
OPP-0002888,CON-0004128,decision_maker
OPP-0001985,CON-0014036,technical
OPP-0002630,CON-0012577,influencer
OPP-0000139,CON-0009577,influencer
OPP-0000025,CON-0002935,end_user
OPP-0001059,CON-0001910,influencer
OPP-0000604,CON-0012328,influencer
OPP-0001903,CON-0014952,technical
OPP-0001874,CON-0006544,technical
OPP-0000963,CON-0000658,influencer
OPP-0000045,CON-0000783,technical
OPP-0000520,CON-0009094,influencer
OPP-0001535,CON-0010831,influencer
OPP-0001458,CON-0000565,decision_maker
OPP-0000125,CON-0008175,influencer
OPP-0001277,CON-0002928,technical
OPP-0001016,CON-0007992,decision_maker
OPP-0001361,CON-0007133,end_user
OPP-0000900,CON-0010200,influencer
OPP-0000733,CON-0013526,financial
OPP-0001778,CON-0013889,technical
OPP-0000317,CON-0010627,end_user
OPP-0002975,CON-0007838,influencer
OPP-0001559,CON-0003408,end_user
OPP-0001240,CON-0000530,technical
OPP-0001489,CON-0002058,financial
OPP-0001608,CON-0001011,decision_maker
OPP-0000440,CON-0000303,financial
OPP-0002354,CON-0005626,decision_maker
OPP-0001267,CON-0014890,technical
OPP-0001024,CON-0007679,technical
OPP-0002216,CON-0014976,end_user
OPP-0000636,CON-0011398,end_user
OPP-0001153,CON-0005420,decision_maker
OPP-0000441,CON-0005955,decision_maker
OPP-0002014,CON-0009100,decision_maker
OPP-0001417,CON-0008001,influencer
OPP-0001027,CON-0009806,financial
OPP-0000164,CON-0008218,financial
OPP-0002309,CON-0014091,influencer
OPP-0002182,CON-0005596,end_user
OPP-0000611,CON-0005614,technical
OPP-0001582,CON-0001845,technical
OPP-0001009,CON-0000727,financial
OPP-0000386,CON-0008232,decision_maker
OPP-0002651,CON-0005833,decision_maker
OPP-0000307,CON-0009163,decision_maker
OPP-0002754,CON-0009662,end_user
OPP-0001883,CON-0006917,decision_maker
OPP-0000149,CON-0000147,decision_maker
OPP-0002375,CON-0008751,technical
OPP-0002153,CON-0011530,influencer
OPP-0001447,CON-0001172,end_user
OPP-0002180,CON-0001410,decision_maker
OPP-0000696,CON-0006971,end_user
OPP-0000942,CON-0008079,technical
OPP-0000094,CON-0004286,financial
OPP-0000749,CON-0008749,decision_maker
OPP-0000045,CON-0012737,financial
OPP-0001174,CON-0007376,end_user
OPP-0001840,CON-0014148,influencer
OPP-0001282,CON-0004614,influencer
OPP-0002797,CON-0013702,financial
OPP-0000051,CON-0006007,technical
OPP-0001137,CON-0012684,technical
OPP-0001793,CON-0003049,technical
OPP-0002760,CON-0000273,influencer
OPP-0002095,CON-0008280,influencer
OPP-0002093,CON-0001224,financial
OPP-0001885,CON-0010799,decision_maker
OPP-0002519,CON-0010019,technical
OPP-0002704,CON-0006283,technical
OPP-0000487,CON-0013071,influencer
OPP-0001379,CON-0012499,decision_maker
OPP-0000686,CON-0013456,decision_maker
OPP-0000687,CON-0007836,decision_maker
OPP-0002487,CON-0011576,technical
OPP-0000286,CON-0007349,influencer
OPP-0000694,CON-0014042,technical
OPP-0000045,CON-0001902,technical
OPP-0001413,CON-0013375,influencer
OPP-0000890,CON-0009042,decision_maker
OPP-0001660,CON-0001877,financial
OPP-0000866,CON-0011809,decision_maker
OPP-0001054,CON-0013300,decision_maker
OPP-0002749,CON-0004865,influencer
OPP-0002122,CON-0004947,influencer
OPP-0001107,CON-0002533,end_user
OPP-0000542,CON-0006607,influencer
OPP-0000675,CON-0005061,decision_maker
OPP-0000369,CON-0003865,decision_maker
OPP-0001608,CON-0008954,end_user
OPP-0000104,CON-0012463,technical
OPP-0002190,CON-0006431,decision_maker
OPP-0002767,CON-0009928,influencer
OPP-0000640,CON-0008335,financial
OPP-0001305,CON-0005038,influencer
OPP-0000561,CON-0014056,technical
OPP-0000668,CON-0003318,financial
OPP-0001424,CON-0014912,end_user
OPP-0001118,CON-0010498,financial
OPP-0001603,CON-0007368,influencer
OPP-0002697,CON-0008361,end_user
OPP-0000638,CON-0006942,end_user
OPP-0001154,CON-0010955,influencer
OPP-0000727,CON-0005144,end_user
OPP-0001683,CON-0013104,technical
OPP-0000875,CON-0013202,decision_maker
OPP-0001388,CON-0009365,technical
OPP-0001366,CON-0006517,end_user
OPP-0001693,CON-0009475,end_user
OPP-0000298,CON-0001463,decision_maker
OPP-0002423,CON-0012930,influencer
OPP-0001337,CON-0006281,technical
OPP-0002791,CON-0008927,financial
OPP-0001170,CON-0007696,decision_maker
OPP-0000498,CON-0011038,end_user
OPP-0000650,CON-0013783,technical
OPP-0001752,CON-0012617,decision_maker
OPP-0001142,CON-0002657,influencer
OPP-0001743,CON-0009230,end_user
OPP-0001402,CON-0002416,influencer
OPP-0002827,CON-0014563,financial
OPP-0000447,CON-0005067,influencer
OPP-0000048,CON-0000335,end_user
OPP-0001514,CON-0004946,end_user
OPP-0002668,CON-0004273,technical
OPP-0002034,CON-0005163,financial
OPP-0001114,CON-0002642,influencer
OPP-0000097,CON-0014181,influencer
OPP-0000575,CON-0013769,decision_maker
OPP-0001967,CON-0014701,influencer
OPP-0002679,CON-0001212,end_user
OPP-0000458,CON-0007361,influencer
OPP-0001636,CON-0001335,decision_maker
OPP-0001671,CON-0004012,technical
OPP-0001888,CON-0004992,end_user
OPP-0001814,CON-0007360,end_user
OPP-0001617,CON-0011928,financial
OPP-0000656,CON-0007591,technical
OPP-0001834,CON-0002389,end_user
OPP-0000337,CON-0009498,financial
OPP-0001129,CON-0004079,financial
OPP-0002089,CON-0011640,technical
OPP-0000270,CON-0008431,influencer
OPP-0000015,CON-0004815,technical
OPP-0001635,CON-0004869,technical
OPP-0001370,CON-0010468,influencer
OPP-0002989,CON-0005708,influencer
OPP-0002287,CON-0008851,end_user
OPP-0002898,CON-0008763,technical
OPP-0000128,CON-0006785,financial
OPP-0002600,CON-0013874,financial
OPP-0002329,CON-0014105,technical
OPP-0001603,CON-0013669,technical
OPP-0001816,CON-0002098,influencer
OPP-0001381,CON-0004965,decision_maker
OPP-0001714,CON-0005492,financial
OPP-0001985,CON-0010691,end_user
OPP-0002263,CON-0011140,financial
OPP-0002936,CON-0001923,end_user
OPP-0000861,CON-0011347,financial
OPP-0002826,CON-0000733,influencer
OPP-0002353,CON-0001237,technical
OPP-0002292,CON-0012045,end_user
OPP-0000700,CON-0004020,financial
OPP-0000979,CON-0005023,financial
OPP-0001601,CON-0012596,influencer
OPP-0001112,CON-0009591,financial
OPP-0001014,CON-0007427,decision_maker
OPP-0001598,CON-0007082,financial
OPP-0000785,CON-0006724,financial
OPP-0000040,CON-0010839,influencer
OPP-0000799,CON-0010070,financial
OPP-0000525,CON-0012607,financial
OPP-0001177,CON-0012569,end_user
OPP-0001139,CON-0009012,financial
OPP-0001424,CON-0006783,influencer
OPP-0002853,CON-0001042,financial
OPP-0001838,CON-0006828,end_user
OPP-0002928,CON-0005030,financial
OPP-0002639,CON-0003775,financial
OPP-0001839,CON-0014725,technical
OPP-0000315,CON-0006143,decision_maker
OPP-0001901,CON-0006365,technical
OPP-0002994,CON-0012450,technical
OPP-0000153,CON-0014460,end_user
OPP-0001070,CON-0000492,influencer
OPP-0000792,CON-0011767,end_user
OPP-0001166,CON-0007364,financial
OPP-0000996,CON-0004310,decision_maker
OPP-0002883,CON-0012224,technical
OPP-0000282,CON-0009609,technical
OPP-0001379,CON-0011797,end_user
OPP-0001521,CON-0000505,financial
OPP-0000426,CON-0012050,influencer
OPP-0000885,CON-0014491,financial
OPP-0001245,CON-0010366,technical
OPP-0001142,CON-0009623,end_user
OPP-0000841,CON-0006373,end_user
OPP-0001737,CON-0001334,financial
OPP-0001743,CON-0001670,financial
OPP-0000799,CON-0009229,technical
OPP-0000213,CON-0010930,end_user
OPP-0000028,CON-0012516,technical
OPP-0002171,CON-0014360,end_user
OPP-0000459,CON-0004977,influencer
OPP-0002709,CON-0009105,decision_maker
OPP-0000646,CON-0006069,influencer
OPP-0000700,CON-0011760,decision_maker
OPP-0000678,CON-0013455,influencer
OPP-0002339,CON-0006995,financial
OPP-0001683,CON-0004437,technical
OPP-0001501,CON-0001514,influencer
OPP-0002871,CON-0002800,end_user
OPP-0002071,CON-0000448,technical
OPP-0000072,CON-0010034,technical
OPP-0001184,CON-0000853,financial
OPP-0002341,CON-0014803,influencer
OPP-0000758,CON-0000318,influencer
OPP-0002351,CON-0006673,financial
OPP-0000576,CON-0011366,decision_maker
OPP-0002131,CON-0008561,financial
OPP-0002980,CON-0005088,influencer
OPP-0000575,CON-0010660,financial
OPP-0000165,CON-0001931,decision_maker
OPP-0001412,CON-0012257,end_user
OPP-0001311,CON-0014558,financial
OPP-0002216,CON-0004848,influencer
OPP-0001057,CON-0001842,end_user
OPP-0000311,CON-0005240,influencer
OPP-0002155,CON-0006103,financial
OPP-0001280,CON-0008131,financial
OPP-0000026,CON-0005844,end_user
OPP-0000827,CON-0002647,financial
OPP-0000906,CON-0014351,end_user
OPP-0000137,CON-0013580,technical
OPP-0002056,CON-0004946,technical
OPP-0000214,CON-0007794,end_user
OPP-0002590,CON-0006025,influencer
OPP-0000729,CON-0014097,influencer
OPP-0001897,CON-0013357,decision_maker
OPP-0001334,CON-0010017,end_user
OPP-0000029,CON-0006854,influencer
OPP-0002372,CON-0004228,influencer
OPP-0001985,CON-0002993,influencer
OPP-0001205,CON-0001074,decision_maker
OPP-0001783,CON-0002724,technical
OPP-0001948,CON-0011001,decision_maker
OPP-0001232,CON-0000559,influencer
OPP-0000684,CON-0013500,end_user
OPP-0002793,CON-0010928,financial
OPP-0002027,CON-0005064,end_user
OPP-0001317,CON-0014756,technical
OPP-0000528,CON-0009315,decision_maker
OPP-0002797,CON-0011554,technical
OPP-0003000,CON-0004664,financial
OPP-0001832,CON-0014259,financial
OPP-0000222,CON-0012325,end_user
OPP-0002667,CON-0004862,decision_maker
OPP-0000307,CON-0004035,decision_maker
OPP-0001135,CON-0000865,end_user
OPP-0002783,CON-0011888,financial
OPP-0002540,CON-0011666,end_user
OPP-0002268,CON-0002924,influencer
OPP-0002950,CON-0007618,financial
OPP-0002641,CON-0010345,influencer
OPP-0002224,CON-0006050,technical
OPP-0002207,CON-0012031,decision_maker
OPP-0002240,CON-0011431,decision_maker
OPP-0000839,CON-0003901,financial
OPP-0001209,CON-0000576,financial
OPP-0002910,CON-0012832,influencer
